 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.114	86.037	20.065	1.299	85.873	19.833	0.339	0.466	0.498	0.292	117.163	4059	937
2	0.125	24.228	22.441	1.334	24.024	22.225	0.423	0.423	0.499	0.318	135.708	1138	1050
3	0.120	41.476	25.631	1.311	41.254	25.464	0.466	0.339	0.481	0.317	19.977	1958	1203
4	0.115	34.234	27.938	1.281	33.994	27.792	0.487	0.296	0.488	0.300	8.496	1614	1313
5	0.116	33.228	28.044	1.269	33.020	27.876	0.444	0.339	0.446	0.330	17.729	1567	1317
6	0.117	47.280	29.394	1.336	47.117	29.146	0.318	0.487	0.483	0.309	87.194	2233	1377
7	0.109	74.436	30.409	1.274	74.232	30.184	0.381	0.423	0.476	0.293	51.101	3519	1426
8	0.150	99.653	31.227	1.473	99.378	31.052	0.550	0.360	0.543	0.351	8.799	4705	1467
9	0.122	27.052	31.868	1.381	26.882	31.602	0.339	0.550	0.525	0.297	72.636	1280	1493
10	0.108	89.005	32.122	1.226	88.836	31.919	0.339	0.423	0.440	0.311	112.177	4200	1508
11	0.114	64.442	33.069	1.318	64.304	32.808	0.275	0.508	0.521	0.279	95.687	3041	1550
12	0.125	58.641	34.176	1.359	58.441	33.930	0.381	0.466	0.483	0.329	57.006	2772	1603
13	0.108	97.991	34.168	1.364	97.769	33.994	0.444	0.360	0.474	0.290	148.745	4623	1606
14	0.135	35.985	34.310	1.436	35.772	34.057	0.423	0.487	0.541	0.317	55.118	1704	1609
15	0.132	117.770	35.637	1.388	117.517	35.454	0.508	0.339	0.513	0.327	8.256	5563	1675
16	0.109	51.107	36.277	1.239	50.948	36.047	0.318	0.444	0.443	0.315	88.153	2412	1703
17	0.072	77.618	36.988	1.047	77.449	36.851	0.339	0.296	0.363	0.252	32.339	3667	1741
18	0.116	113.562	37.700	1.286	113.369	37.486	0.381	0.423	0.482	0.305	125.964	5359	1771
19	0.095	100.514	39.136	1.154	100.351	38.926	0.318	0.402	0.433	0.280	62.236	4749	1839
20	0.118	21.264	40.496	1.321	21.040	40.301	0.444	0.402	0.488	0.308	39.045	1006	1904
21	0.103	107.356	42.337	1.202	107.188	42.122	0.318	0.444	0.447	0.293	110.455	5069	1990
22	0.108	103.430	42.518	1.299	103.272	42.291	0.318	0.466	0.477	0.287	70.913	4888	1998
23	0.122	102.734	42.873	1.306	102.574	42.651	0.339	0.444	0.456	0.340	75.848	4851	2015
24	0.112	103.126	43.150	1.299	102.955	42.926	0.339	0.466	0.483	0.295	68.609	4872	2028
25	0.095	50.535	43.600	1.204	50.398	43.392	0.296	0.423	0.458	0.263	72.002	2385	2050
26	0.109	68.714	43.805	1.323	68.559	43.561	0.296	0.508	0.507	0.275	98.833	3243	2058
27	0.120	35.566	44.250	1.346	35.370	44.027	0.402	0.423	0.480	0.317	132.301	1674	2080
28	0.127	30.937	45.136	1.353	30.776	44.873	0.318	0.508	0.500	0.324	95.464	1461	2120
29	0.108	72.469	45.764	1.271	72.326	45.530	0.275	0.466	0.482	0.285	89.687	3422	2151
30	0.111	106.140	45.784	1.291	105.939	45.593	0.423	0.402	0.499	0.284	45.450	5016	2154
31	0.102	37.046	46.428	1.219	36.851	46.228	0.402	0.381	0.451	0.287	137.091	1746	2184
32	0.122	96.950	46.711	1.348	96.795	46.461	0.296	0.508	0.512	0.303	86.987	4579	2195
33	0.109	109.755	47.768	1.256	109.559	47.562	0.381	0.402	0.462	0.301	46.383	5188	2247
34	0.111	64.105	48.194	1.286	63.944	47.964	0.318	0.466	0.466	0.303	105.497	3026	2266
35	0.104	26.403	48.447	1.256	26.226	48.239	0.360	0.423	0.487	0.273	124.428	1241	2279
36	0.095	31.665	48.579	1.189	31.496	48.366	0.339	0.402	0.440	0.275	122.874	1491	2285
37	0.134	37.152	48.775	1.401	36.957	48.535	0.381	0.487	0.513	0.332	114.522	1749	2293
38	0.095	84.476	49.600	1.184	84.286	49.424	0.381	0.360	0.447	0.271	46.533	3991	2335
