 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.052	28.814	11.376	0.860	28.702	11.240	0.233	0.275	0.275	0.238	85.758	1358	531
2	0.211	101.990	15.735	1.849	101.642	15.536	0.656	0.402	0.693	0.388	178.072	4821	734
3	0.109	100.841	16.348	1.226	100.669	16.129	0.339	0.423	0.426	0.325	83.251	4762	762
4	0.125	87.384	16.638	1.346	87.186	16.404	0.381	0.466	0.484	0.329	58.862	4130	775
5	0.107	103.822	18.504	1.214	103.653	18.288	0.339	0.423	0.416	0.326	109.217	4903	864
6	0.128	63.263	19.229	1.364	63.077	18.986	0.360	0.508	0.493	0.331	101.974	2985	897
7	0.043	60.452	19.577	0.745	60.325	19.473	0.254	0.212	0.258	0.215	1.929	2853	920
8	0.118	56.971	21.582	1.299	56.790	21.357	0.360	0.444	0.471	0.319	115.238	2687	1009
9	0.126	110.173	21.968	1.401	110.003	21.717	0.339	0.529	0.515	0.313	94.124	5202	1026
10	0.119	68.479	22.734	1.329	68.305	22.521	0.360	0.444	0.464	0.327	67.586	3234	1064
11	0.129	125.804	23.209	1.388	125.561	23.029	0.487	0.360	0.481	0.343	168.985	5939	1088
12	0.132	99.930	25.025	1.359	99.716	24.829	0.423	0.402	0.468	0.359	40.092	4719	1173
13	0.118	59.037	25.853	1.311	58.822	25.654	0.402	0.402	0.471	0.318	48.186	2789	1212
14	0.112	124.873	28.002	1.281	124.714	27.771	0.318	0.466	0.463	0.309	72.806	5899	1312
15	0.175	93.971	30.633	1.663	93.705	30.395	0.529	0.487	0.549	0.405	37.092	4441	1436
16	0.165	71.943	31.426	1.563	71.692	31.221	0.508	0.423	0.518	0.406	14.277	3396	1475
17	0.117	91.544	32.166	1.281	91.377	31.940	0.339	0.444	0.462	0.323	72.077	4324	1509
18	0.123	71.079	32.843	1.406	70.908	32.618	0.360	0.466	0.474	0.331	70.536	3357	1541
19	0.130	125.582	33.699	1.346	125.349	33.507	0.444	0.402	0.487	0.340	146.561	5927	1583
20	0.107	106.436	34.039	1.281	106.278	33.803	0.296	0.466	0.467	0.291	72.403	5031	1597
21	0.163	97.461	34.114	1.575	97.218	33.867	0.444	0.508	0.526	0.393	113.992	4599	1600
22	0.121	84.218	34.304	1.329	84.053	34.057	0.339	0.487	0.475	0.323	78.171	3978	1609
23	0.129	50.799	34.549	1.376	50.588	34.332	0.423	0.444	0.484	0.339	52.937	2400	1622
24	0.113	113.831	34.783	1.274	113.623	34.586	0.402	0.402	0.475	0.303	136.089	5372	1634
25	0.116	122.461	36.728	1.256	122.238	36.555	0.444	0.339	0.449	0.329	164.481	5782	1727
26	0.127	105.422	37.259	1.359	105.220	37.042	0.381	0.466	0.458	0.354	90.164	4977	1750
27	0.044	7.433	37.852	0.798	7.324	37.719	0.233	0.275	0.253	0.223	67.222	351	1782
28	0.128	115.110	37.948	1.341	114.872	37.782	0.487	0.339	0.482	0.338	168.752	5430	1785
29	0.044	24.096	39.269	0.853	24.003	39.116	0.233	0.296	0.254	0.220	95.014	1136	1848
30	0.126	67.792	39.606	1.406	67.628	39.370	0.381	0.487	0.460	0.348	102.584	3198	1860
31	0.041	70.793	39.594	0.800	70.697	39.455	0.190	0.296	0.299	0.173	78.543	3342	1864
32	0.122	115.472	43.451	1.359	115.295	43.180	0.339	0.508	0.499	0.311	76.589	5455	2040
33	0.041	78.561	44.639	0.800	78.401	44.556	0.296	0.190	0.306	0.169	174.728	3709	2105
34	0.113	122.681	44.726	1.239	122.470	44.556	0.423	0.339	0.439	0.328	156.032	5791	2105
35	0.141	60.858	44.774	1.431	60.600	44.577	0.508	0.381	0.516	0.348	19.858	2877	2106
36	0.120	111.831	45.878	1.311	111.591	45.720	0.487	0.318	0.494	0.310	166.350	5277	2160
37	0.124	80.123	46.094	1.334	79.925	45.847	0.381	0.466	0.467	0.339	113.928	3783	2166
38	0.125	126.251	46.743	1.336	126.026	46.567	0.466	0.339	0.477	0.335	170.147	5960	2200
39	0.112	115.011	48.296	1.264	114.850	48.070	0.318	0.444	0.452	0.314	81.280	5433	2271
40	0.051	77.408	49.530	0.937	77.216	49.445	0.381	0.190	0.369	0.175	175.246	3650	2336
41	0.151	96.918	49.726	1.496	96.710	49.466	0.423	0.508	0.525	0.365	62.173	4580	2337
42	0.125	118.231	50.114	1.311	118.025	49.911	0.402	0.402	0.439	0.363	140.509	5582	2358
43	0.115	126.146	50.370	1.269	125.963	50.165	0.381	0.402	0.472	0.310	128.446	5953	2370
44	0.143	19.556	51.401	1.431	19.304	51.223	0.529	0.360	0.522	0.349	175.271	920	2420
45	0.124	34.863	51.579	1.311	34.629	51.414	0.466	0.339	0.481	0.329	161.563	1640	2429
46	0.047	7.535	51.658	0.818	7.430	51.520	0.233	0.275	0.279	0.215	64.676	355	2434
47	0.140	32.336	51.864	1.448	32.131	51.604	0.402	0.508	0.518	0.344	69.433	1529	2438
48	0.132	26.624	52.053	1.359	26.416	51.837	0.423	0.423	0.488	0.345	40.968	1259	2449
49	0.132	31.256	52.733	1.341	31.052	52.536	0.423	0.402	0.476	0.352	40.247	1476	2482
50	0.126	45.436	52.884	1.359	45.212	52.684	0.423	0.423	0.473	0.340	136.102	2142	2489
51	0.142	74.710	53.174	1.418	74.443	53.001	0.529	0.360	0.510	0.353	3.556	3525	2504
52	0.128	104.885	53.688	1.376	104.669	53.467	0.423	0.444	0.512	0.319	129.705	4950	2526
53	0.126	42.702	53.930	1.346	42.482	53.742	0.444	0.381	0.477	0.337	29.139	2017	2539
54	0.116	114.518	54.876	1.286	114.300	54.695	0.423	0.381	0.464	0.318	34.557	5410	2584
55	0.134	34.170	55.154	1.401	33.994	54.906	0.360	0.508	0.519	0.328	69.891	1614	2594
56	0.123	35.163	56.556	1.321	34.946	56.346	0.444	0.402	0.474	0.331	38.533	1663	2662
57	0.131	104.097	57.085	1.353	103.865	56.917	0.487	0.339	0.496	0.336	11.381	4914	2689
58	0.125	42.501	58.546	1.461	42.249	58.335	0.444	0.423	0.470	0.337	52.647	2007	2756
59	0.131	74.539	58.577	1.371	74.358	58.335	0.360	0.487	0.498	0.335	72.333	3521	2756
60	0.134	65.629	59.614	1.394	65.384	59.415	0.466	0.423	0.516	0.331	140.878	3094	2807
61	0.129	52.997	59.842	1.371	52.790	59.626	0.402	0.444	0.502	0.329	53.770	2504	2817
62	0.143	129.911	59.957	1.431	129.667	59.754	0.487	0.402	0.509	0.359	27.965	6138	2823
63	0.110	88.619	60.048	1.251	88.477	59.817	0.296	0.466	0.467	0.300	83.481	4185	2826
64	0.126	62.105	60.889	1.371	61.934	60.642	0.339	0.508	0.493	0.326	103.698	2931	2865
