 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.144	30.909	14.048	1.468	30.713	13.801	0.381	0.508	0.524	0.349	69.000	1461	652
2	0.121	21.632	14.261	1.341	21.463	14.012	0.339	0.487	0.480	0.322	90.905	1018	662
3	0.143	94.866	14.598	1.443	94.678	14.330	0.360	0.529	0.527	0.347	77.087	4484	677
4	0.122	27.160	14.787	1.359	26.945	14.584	0.402	0.444	0.471	0.329	128.961	1278	689
5	0.116	28.229	15.019	1.276	28.067	14.796	0.318	0.444	0.449	0.329	85.820	1333	699
6	0.120	50.084	15.314	1.306	49.848	15.155	0.466	0.318	0.480	0.318	4.261	2365	716
7	0.125	96.343	15.617	1.336	96.181	15.367	0.318	0.487	0.495	0.320	95.252	4550	726
8	0.121	88.387	15.704	1.443	88.223	15.473	0.339	0.508	0.476	0.325	82.645	4173	731
9	0.108	53.579	15.987	1.244	53.404	15.769	0.381	0.402	0.443	0.311	127.921	2527	745
10	0.113	38.891	16.027	1.341	38.693	15.833	0.423	0.381	0.486	0.296	139.357	1830	748
11	0.108	36.493	16.420	1.244	36.301	16.214	0.381	0.402	0.468	0.293	50.059	1725	766
12	0.149	45.130	16.949	1.486	44.958	16.679	0.360	0.529	0.538	0.353	90.522	2130	788
13	0.123	72.529	16.999	1.304	72.305	16.806	0.444	0.381	0.451	0.348	22.924	3427	794
14	0.138	74.345	17.008	1.401	74.104	16.828	0.487	0.360	0.502	0.349	165.304	3507	795
15	0.100	36.958	17.699	1.202	36.766	17.526	0.402	0.360	0.423	0.302	27.964	1747	828
16	0.139	55.960	18.061	1.431	55.732	17.844	0.466	0.423	0.518	0.343	144.006	2635	843
17	0.116	42.888	18.155	1.299	42.714	17.928	0.339	0.466	0.479	0.308	67.937	2027	847
18	0.120	58.884	18.100	1.306	58.653	17.949	0.466	0.318	0.477	0.320	170.814	2774	848
19	0.118	92.989	18.300	1.299	92.774	18.098	0.423	0.381	0.455	0.330	32.795	4395	855
20	0.129	72.236	18.371	1.396	72.030	18.119	0.360	0.487	0.484	0.338	92.572	3412	856
21	0.112	45.099	18.613	1.251	44.873	18.457	0.444	0.318	0.452	0.316	164.142	2123	872
22	0.110	93.432	18.859	1.256	93.218	18.690	0.444	0.339	0.443	0.317	160.385	4409	883
23	0.137	40.957	18.905	1.431	40.704	18.711	0.487	0.381	0.479	0.363	170.396	1933	884
24	0.119	42.218	19.137	1.281	42.016	18.965	0.423	0.360	0.449	0.338	18.254	1992	896
25	0.119	78.271	19.182	1.316	78.063	18.986	0.402	0.423	0.461	0.329	47.962	3697	897
26	0.113	68.566	19.179	1.236	68.390	19.008	0.360	0.339	0.389	0.371	169.831	3234	898
27	0.130	43.451	19.314	1.453	43.265	19.050	0.402	0.508	0.482	0.343	58.961	2051	900
28	0.117	27.943	19.618	1.316	27.750	19.389	0.381	0.444	0.491	0.303	54.960	1323	916
29	0.139	37.304	20.492	1.443	37.126	20.235	0.360	0.529	0.520	0.340	88.418	1759	956
30	0.115	98.649	20.453	1.286	98.467	20.235	0.360	0.444	0.461	0.317	65.019	4660	956
31	0.123	58.412	21.086	1.323	58.166	20.913	0.466	0.339	0.473	0.332	7.119	2762	988
32	0.085	43.882	21.395	1.124	43.667	21.251	0.423	0.275	0.412	0.263	176.044	2072	1004
33	0.119	76.223	21.560	1.376	75.967	21.378	0.487	0.360	0.489	0.310	155.986	3595	1010
34	0.117	34.749	21.692	1.364	34.523	21.505	0.487	0.381	0.477	0.313	27.076	1644	1016
35	0.130	49.892	21.834	1.396	49.636	21.675	0.508	0.339	0.539	0.308	163.490	2347	1024
36	0.132	11.971	22.304	1.386	11.705	22.119	0.508	0.402	0.486	0.346	22.755	565	1045
37	0.115	35.441	22.540	1.274	35.221	22.352	0.423	0.381	0.454	0.322	145.300	1670	1056
38	0.130	56.258	22.594	1.406	56.007	22.416	0.508	0.360	0.521	0.319	160.855	2650	1059
39	0.119	76.510	23.062	1.281	76.348	22.839	0.339	0.444	0.461	0.329	105.814	3610	1079
40	0.124	90.253	23.178	1.311	90.022	23.008	0.466	0.339	0.483	0.327	15.139	4263	1087
41	0.107	40.526	23.852	1.226	40.322	23.664	0.402	0.360	0.422	0.322	147.401	1912	1118
42	0.044	15.775	23.924	0.758	15.663	23.791	0.212	0.254	0.254	0.220	105.210	744	1124
43	0.122	98.662	24.135	1.329	98.446	23.961	0.444	0.381	0.470	0.331	35.380	4658	1132
44	0.133	41.088	24.367	1.371	40.894	24.151	0.402	0.444	0.510	0.332	53.595	1941	1141
45	0.157	70.978	24.404	1.521	70.760	24.151	0.423	0.508	0.542	0.368	116.625	3348	1141
46	0.131	13.306	24.466	1.378	13.123	24.236	0.360	0.466	0.501	0.333	67.249	629	1145
47	0.066	69.656	24.623	0.962	69.532	24.469	0.254	0.318	0.333	0.254	71.258	3289	1156
48	0.113	57.940	25.088	1.269	57.764	24.871	0.339	0.444	0.442	0.325	80.213	2736	1175
49	0.125	13.972	25.148	1.346	13.780	24.934	0.402	0.444	0.503	0.318	53.239	660	1178
50	0.120	99.815	25.187	1.323	99.653	24.934	0.318	0.487	0.486	0.313	94.469	4716	1178
51	0.171	60.349	25.443	1.588	60.071	25.252	0.550	0.423	0.569	0.382	165.512	2844	1193
52	0.116	87.607	25.749	1.299	87.440	25.506	0.339	0.466	0.459	0.323	94.889	4140	1205
53	0.116	114.988	25.916	1.286	114.787	25.718	0.402	0.402	0.458	0.322	42.953	5434	1215
54	0.125	69.369	26.119	1.371	69.109	25.929	0.487	0.360	0.506	0.316	25.531	3279	1225
55	0.128	57.221	26.410	1.329	57.002	26.226	0.444	0.381	0.457	0.355	154.753	2697	1239
56	0.126	44.948	26.795	1.376	44.746	26.564	0.402	0.466	0.517	0.310	123.517	2116	1255
57	0.119	89.172	26.858	1.329	88.942	26.712	0.466	0.318	0.475	0.318	4.984	4206	1262
58	0.095	39.775	27.062	1.196	39.539	26.903	0.423	0.318	0.423	0.287	9.612	1880	1271
59	0.125	45.724	27.131	1.359	45.487	26.945	0.487	0.360	0.499	0.320	160.631	2155	1273
60	0.122	72.242	27.273	1.341	72.072	27.030	0.339	0.487	0.495	0.313	103.989	3409	1277
61	0.116	67.824	27.315	1.286	67.649	27.072	0.339	0.466	0.454	0.327	96.894	3204	1279
62	0.051	9.373	27.336	0.835	9.250	27.199	0.254	0.275	0.276	0.235	106.825	440	1285
63	0.141	18.376	27.484	1.421	18.119	27.326	0.508	0.339	0.533	0.337	179.304	861	1291
64	0.116	65.209	27.912	1.316	65.024	27.686	0.381	0.423	0.472	0.313	122.295	3076	1308
65	0.156	31.026	27.957	1.486	30.776	27.771	0.508	0.381	0.525	0.379	0.299	1462	1312
66	0.119	37.828	27.987	1.286	37.634	27.771	0.381	0.423	0.476	0.317	131.234	1783	1312
67	0.125	84.897	28.336	1.371	84.709	28.088	0.360	0.487	0.484	0.330	71.162	4013	1327
68	0.125	30.180	28.673	1.336	29.930	28.512	0.487	0.318	0.492	0.325	9.573	1422	1347
69	0.121	55.182	29.070	1.329	54.949	28.893	0.466	0.360	0.487	0.318	154.598	2601	1365
70	0.115	29.239	29.091	1.286	29.020	28.914	0.444	0.360	0.465	0.314	29.680	1382	1366
71	0.154	104.647	29.473	1.515	104.373	29.295	0.550	0.360	0.556	0.353	177.650	4939	1384
72	0.099	26.913	29.878	1.154	26.712	29.718	0.402	0.318	0.405	0.313	169.876	1268	1404
73	0.117	30.071	30.003	1.316	29.845	29.824	0.487	0.339	0.473	0.316	170.176	1416	1409
