 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.228	30.098	3.399	1.792	29.824	3.133	0.529	0.550	0.552	0.527	133.655	1419	148
2	0.047	32.077	4.247	0.812	31.962	4.128	0.233	0.254	0.263	0.230	129.043	1512	195
3	0.116	32.580	13.709	1.424	32.385	13.462	0.444	0.466	0.532	0.277	128.816	1534	636
4	0.135	59.702	14.212	1.418	59.521	13.949	0.360	0.529	0.514	0.334	97.634	2819	659
5	0.119	56.299	14.406	1.336	56.155	14.160	0.296	0.508	0.511	0.296	91.163	2656	669
6	0.128	27.524	17.226	1.388	27.347	16.976	0.339	0.529	0.524	0.310	105.122	1297	802
7	0.149	38.933	17.364	1.515	38.735	17.103	0.402	0.529	0.590	0.322	118.990	1833	808
8	0.138	79.656	17.644	1.431	79.460	17.399	0.402	0.487	0.545	0.322	58.610	3764	822
9	0.110	69.534	17.692	1.286	69.363	17.462	0.339	0.466	0.454	0.309	105.780	3282	825
10	0.123	100.583	20.871	1.311	100.372	20.680	0.423	0.381	0.481	0.325	31.893	4753	977
11	0.153	25.451	21.280	1.515	25.273	20.976	0.339	0.593	0.578	0.336	85.990	1202	991
12	0.115	51.315	21.234	1.274	51.160	20.997	0.339	0.466	0.450	0.325	100.907	2422	992
13	0.157	23.550	22.127	1.610	23.347	21.844	0.423	0.593	0.622	0.322	59.601	1116	1032
14	0.146	50.075	22.975	1.456	49.911	22.712	0.339	0.550	0.548	0.339	89.390	2363	1073
15	0.150	64.773	23.614	1.503	64.516	23.410	0.550	0.381	0.565	0.338	158.411	3053	1106
16	0.156	105.695	23.709	1.538	105.431	23.474	0.508	0.466	0.564	0.352	40.509	4995	1109
17	0.147	61.289	24.373	1.503	61.024	24.130	0.487	0.444	0.551	0.340	42.310	2898	1140
18	0.127	45.046	25.874	1.383	44.810	25.675	0.466	0.381	0.486	0.334	157.113	2125	1213
19	0.151	76.894	26.377	1.563	76.708	26.098	0.381	0.572	0.591	0.324	109.140	3627	1233
20	0.147	27.603	26.506	1.498	27.347	26.310	0.508	0.402	0.541	0.346	150.963	1293	1243
21	0.124	59.288	26.642	1.401	59.055	26.458	0.487	0.360	0.537	0.294	152.612	2792	1250
22	0.134	41.055	27.219	1.408	40.894	26.945	0.318	0.529	0.531	0.321	96.877	1937	1273
23	0.155	78.377	27.262	1.508	78.126	27.030	0.508	0.444	0.560	0.351	34.743	3706	1277
24	0.127	72.889	27.570	1.396	72.644	27.411	0.529	0.318	0.525	0.307	171.759	3437	1295
25	0.129	85.147	28.075	1.436	84.963	27.792	0.381	0.529	0.560	0.292	121.994	4017	1313
26	0.149	28.165	28.452	1.573	27.961	28.173	0.466	0.529	0.575	0.329	128.901	1324	1331
27	0.144	54.248	28.847	1.473	53.975	28.638	0.508	0.402	0.560	0.327	33.724	2564	1353
28	0.127	26.149	29.011	1.388	25.972	28.766	0.381	0.466	0.494	0.327	118.483	1230	1359
29	0.138	49.435	29.284	1.431	49.234	29.041	0.423	0.466	0.537	0.328	129.999	2327	1372
30	0.124	15.911	29.286	1.359	15.706	29.062	0.402	0.444	0.515	0.307	53.011	754	1373
31	0.147	94.076	29.718	1.468	93.916	29.443	0.339	0.550	0.554	0.339	90.187	4443	1391
32	0.128	36.149	30.386	1.396	35.983	30.141	0.339	0.508	0.525	0.311	71.488	1707	1424
33	0.138	112.374	30.339	1.418	112.099	30.162	0.550	0.339	0.523	0.336	174.985	5306	1425
34	0.159	55.408	30.918	1.558	55.097	30.734	0.593	0.360	0.590	0.343	2.018	2621	1452
35	0.147	98.003	31.161	1.498	97.748	30.967	0.508	0.402	0.548	0.341	149.509	4619	1463
36	0.168	41.450	31.470	1.630	41.233	31.157	0.402	0.593	0.622	0.344	66.905	1962	1472
37	0.120	65.808	31.853	1.353	65.659	31.602	0.318	0.508	0.516	0.295	75.430	3109	1493
38	0.125	41.435	32.101	1.329	41.254	31.877	0.360	0.466	0.491	0.323	118.634	1952	1506
39	0.136	34.111	34.296	1.486	33.846	34.121	0.550	0.360	0.580	0.299	26.047	1613	1612
40	0.132	74.027	34.728	1.426	73.829	34.480	0.381	0.487	0.550	0.306	58.726	3498	1629
41	0.157	119.544	35.083	1.515	119.253	34.904	0.572	0.360	0.577	0.347	166.408	5641	1649
42	0.135	39.025	35.532	1.438	38.862	35.285	0.339	0.529	0.519	0.331	82.656	1841	1667
43	0.147	46.389	35.936	1.521	46.186	35.666	0.381	0.572	0.565	0.331	112.880	2189	1685
44	0.126	18.317	35.985	1.383	18.161	35.729	0.318	0.529	0.524	0.307	75.857	865	1688
45	0.145	21.702	36.398	1.486	21.421	36.216	0.550	0.360	0.566	0.326	162.187	1020	1711
46	0.140	20.442	36.557	1.461	20.214	36.322	0.444	0.466	0.557	0.320	49.561	969	1716
47	0.112	35.548	37.151	1.316	35.264	36.999	0.508	0.318	0.481	0.296	169.606	1677	1748
48	0.159	95.986	37.224	1.558	95.694	37.042	0.572	0.360	0.585	0.346	172.679	4531	1750
49	0.141	65.891	37.682	1.503	65.701	37.380	0.360	0.572	0.560	0.321	102.957	3111	1766
50	0.133	41.048	37.797	1.443	40.852	37.528	0.381	0.508	0.547	0.310	62.263	1942	1773
51	0.129	100.198	38.056	1.424	99.970	37.825	0.423	0.487	0.543	0.304	129.124	4728	1787
52	0.137	40.980	38.649	1.383	40.725	38.481	0.508	0.339	0.507	0.343	177.326	1932	1818
53	0.159	27.915	39.521	1.570	27.750	39.201	0.339	0.614	0.598	0.338	86.088	1319	1852
54	0.150	71.384	39.570	1.558	71.205	39.243	0.339	0.614	0.595	0.321	80.916	3374	1854
55	0.133	100.147	40.066	1.413	99.928	39.836	0.423	0.444	0.515	0.328	49.056	4735	1882
56	0.136	48.416	40.235	1.418	48.154	40.047	0.508	0.381	0.533	0.325	152.950	2281	1892
57	0.149	77.699	40.503	1.568	77.449	40.301	0.529	0.423	0.565	0.336	153.484	3662	1904
58	0.145	40.596	41.271	1.473	40.428	41.000	0.339	0.572	0.565	0.326	76.573	1917	1937
59	0.124	82.055	41.436	1.381	81.852	41.190	0.402	0.487	0.524	0.301	122.981	3874	1946
60	0.147	86.714	41.676	1.491	86.424	41.487	0.550	0.381	0.553	0.339	13.793	4098	1960
61	0.147	64.592	41.996	1.508	64.389	41.720	0.402	0.550	0.569	0.329	114.976	3048	1971
62	0.123	115.084	42.163	1.351	114.850	41.974	0.466	0.402	0.513	0.305	141.210	5429	1983
63	0.139	114.148	42.581	1.486	113.877	42.418	0.572	0.318	0.571	0.310	3.373	5391	2004
64	0.145	84.646	43.401	1.491	84.392	43.180	0.487	0.444	0.554	0.334	41.431	4000	2040
65	0.141	50.803	43.645	1.533	50.631	43.328	0.339	0.593	0.579	0.310	100.722	2396	2047
66	0.143	52.981	44.091	1.478	52.790	43.836	0.402	0.508	0.556	0.327	122.279	2496	2071
67	0.116	83.174	44.472	1.353	83.016	44.217	0.318	0.508	0.534	0.276	112.062	3925	2089
68	0.134	20.853	44.669	1.461	20.638	44.386	0.402	0.508	0.547	0.313	56.475	990	2097
69	0.147	61.873	44.971	1.473	61.659	44.725	0.444	0.466	0.540	0.346	47.979	2926	2113
70	0.138	20.622	45.368	1.486	20.447	45.085	0.339	0.550	0.543	0.324	88.955	973	2130
71	0.054	59.776	45.271	0.950	59.626	45.148	0.318	0.254	0.298	0.231	0.049	2821	2133
72	0.153	87.974	45.598	1.515	87.778	45.318	0.381	0.550	0.560	0.347	69.328	4157	2141
73	0.138	53.428	45.724	1.478	53.171	45.551	0.529	0.360	0.531	0.331	15.767	2524	2152
74	0.124	94.694	45.778	1.391	94.446	45.614	0.529	0.296	0.535	0.295	168.708	4468	2155
75	0.117	33.362	45.849	1.366	33.105	45.699	0.508	0.318	0.533	0.281	158.088	1564	2159
76	0.126	98.839	45.988	1.453	98.552	45.805	0.529	0.402	0.574	0.279	148.472	4662	2164
77	0.125	45.362	46.338	1.436	45.148	46.101	0.423	0.487	0.563	0.282	53.523	2145	2178
78	0.128	43.824	46.374	1.468	43.519	46.228	0.572	0.318	0.578	0.282	163.028	2057	2184
79	0.130	96.502	46.723	1.436	96.202	46.567	0.550	0.339	0.544	0.305	162.443	4551	2200
80	0.138	29.903	46.859	1.450	29.633	46.694	0.529	0.339	0.560	0.313	160.746	1402	2206
81	0.156	75.013	47.429	1.600	74.845	47.138	0.339	0.614	0.604	0.328	85.588	3542	2227
82	0.171	61.818	47.773	1.618	61.532	47.562	0.572	0.423	0.608	0.358	25.726	2921	2247
83	0.154	67.505	48.046	1.491	67.289	47.794	0.444	0.487	0.567	0.345	51.791	3191	2258
84	0.144	72.918	48.189	1.503	72.729	47.921	0.381	0.529	0.541	0.340	66.446	3447	2264
85	0.126	44.662	48.263	1.468	44.514	47.964	0.318	0.550	0.539	0.298	97.172	2109	2266
86	0.139	16.985	48.471	1.426	16.764	48.260	0.466	0.402	0.529	0.335	147.326	793	2280
87	0.163	26.480	48.636	1.593	26.268	48.345	0.423	0.572	0.614	0.338	120.095	1245	2284
88	0.160	70.887	48.909	1.630	70.697	48.599	0.360	0.614	0.617	0.331	102.858	3344	2296
89	0.132	24.746	49.206	1.396	24.574	48.958	0.339	0.508	0.522	0.322	108.738	1165	2313
90	0.147	80.653	49.260	1.491	80.412	49.022	0.466	0.466	0.573	0.327	47.764	3812	2316
91	0.172	15.084	49.440	1.670	14.796	49.191	0.550	0.487	0.615	0.357	138.552	708	2324
92	0.153	25.688	49.545	1.558	25.464	49.318	0.487	0.466	0.582	0.335	43.282	1222	2330
93	0.128	91.065	49.630	1.426	90.805	49.424	0.487	0.381	0.539	0.302	29.048	4308	2335
94	0.143	94.948	50.224	1.461	94.657	50.038	0.550	0.360	0.552	0.331	17.255	4487	2364
95	0.142	97.195	50.335	1.443	96.943	50.144	0.508	0.381	0.534	0.340	24.153	4591	2369
96	0.151	42.824	50.703	1.498	42.651	50.419	0.339	0.572	0.570	0.337	93.475	2021	2382
97	0.146	66.553	51.161	1.461	66.336	50.906	0.423	0.487	0.551	0.337	52.479	3148	2405
98	0.139	100.427	52.107	1.461	100.140	51.922	0.550	0.360	0.548	0.324	16.871	4746	2453
99	0.147	34.330	52.246	1.515	34.142	51.943	0.360	0.572	0.585	0.320	69.628	1625	2454
100	0.154	67.669	52.340	1.521	67.458	52.070	0.402	0.529	0.564	0.347	117.163	3192	2460
101	0.139	48.112	52.427	1.478	47.921	52.155	0.360	0.572	0.561	0.316	111.005	2269	2464
102	0.140	110.390	52.390	1.473	110.130	52.197	0.508	0.381	0.548	0.326	24.265	5219	2466
103	0.125	13.910	52.676	1.431	13.737	52.430	0.339	0.550	0.529	0.301	103.967	653	2477
104	0.133	64.684	53.006	1.426	64.516	52.747	0.339	0.529	0.540	0.313	71.717	3055	2492
105	0.136	50.393	53.292	1.426	50.229	53.022	0.339	0.529	0.540	0.320	104.257	2377	2505
106	0.132	86.397	53.224	1.418	86.106	53.065	0.550	0.339	0.526	0.319	2.862	4081	2507
107	0.148	51.458	53.481	1.575	51.139	53.319	0.593	0.339	0.588	0.320	165.403	2424	2519
108	0.142	66.594	54.226	1.456	66.421	53.954	0.339	0.550	0.543	0.332	86.000	3146	2549
109	0.117	36.985	54.227	1.286	36.745	54.038	0.444	0.360	0.452	0.329	19.901	1749	2553
110	0.125	93.669	54.346	1.418	93.493	54.060	0.360	0.529	0.543	0.292	115.792	4420	2554
111	0.155	54.694	54.448	1.538	54.420	54.229	0.529	0.444	0.588	0.337	145.593	2577	2562
112	0.140	40.118	54.601	1.468	39.942	54.335	0.360	0.529	0.548	0.325	72.494	1897	2567
113	0.139	35.893	54.823	1.448	35.687	54.568	0.402	0.508	0.541	0.328	58.923	1698	2578
114	0.120	86.985	54.927	1.341	86.783	54.716	0.381	0.444	0.512	0.299	125.140	4102	2585
115	0.138	57.315	55.009	1.443	57.086	54.800	0.466	0.423	0.532	0.330	36.387	2711	2589
116	0.166	84.559	55.203	1.583	84.264	55.012	0.572	0.381	0.598	0.353	14.203	3994	2599
117	0.121	21.839	55.277	1.323	21.675	55.033	0.318	0.487	0.497	0.310	76.687	1031	2600
118	0.154	66.316	55.737	1.528	66.040	55.562	0.550	0.360	0.554	0.353	179.482	3127	2625
119	0.118	95.085	56.018	1.346	94.848	55.859	0.508	0.318	0.495	0.303	178.281	4488	2639
120	0.155	86.237	56.151	1.498	85.958	55.986	0.572	0.339	0.567	0.347	0.616	4068	2645
121	0.136	105.478	56.380	1.436	105.304	56.092	0.360	0.550	0.536	0.323	112.409	4980	2650
122	0.150	43.213	56.557	1.515	42.947	56.346	0.508	0.423	0.570	0.334	33.183	2045	2662
123	0.152	67.419	56.777	1.528	67.162	56.578	0.529	0.402	0.587	0.330	30.752	3186	2673
124	0.128	45.178	56.890	1.383	45.022	56.642	0.318	0.529	0.530	0.308	101.238	2130	2676
125	0.144	30.681	56.871	1.498	30.374	56.706	0.593	0.318	0.580	0.316	10.109	1448	2679
126	0.140	81.579	57.009	1.503	81.280	56.854	0.572	0.318	0.566	0.315	170.332	3843	2686
127	0.158	88.454	57.648	1.545	88.244	57.383	0.423	0.529	0.582	0.345	117.953	4172	2711
128	0.124	17.779	57.591	1.406	17.505	57.404	0.529	0.360	0.531	0.298	23.424	843	2712
129	0.140	29.580	57.807	1.478	29.379	57.531	0.402	0.529	0.568	0.313	118.347	1392	2718
130	0.140	41.090	57.969	1.448	40.830	57.764	0.487	0.423	0.561	0.317	139.941	1933	2729
131	0.129	33.837	58.004	1.401	33.549	57.848	0.550	0.318	0.521	0.317	5.199	1596	2733
132	0.145	51.226	58.264	1.473	51.033	57.997	0.381	0.529	0.559	0.329	117.333	2416	2740
133	0.127	84.746	58.561	1.436	84.497	58.357	0.508	0.381	0.518	0.313	22.594	4008	2757
134	0.160	39.515	58.742	1.545	39.243	58.505	0.529	0.423	0.546	0.373	14.771	1869	2764
135	0.143	104.929	58.701	1.473	104.669	58.526	0.550	0.360	0.553	0.329	164.286	4949	2765
136	0.153	81.894	58.942	1.491	81.661	58.716	0.487	0.444	0.553	0.353	139.212	3861	2774
137	0.147	65.400	59.103	1.493	65.236	58.801	0.318	0.572	0.577	0.323	86.407	3090	2778
138	0.122	60.790	59.932	1.396	60.621	59.669	0.318	0.508	0.527	0.294	73.872	2874	2819
139	0.125	79.971	59.836	1.413	79.735	59.669	0.487	0.339	0.498	0.321	161.665	3768	2819
140	0.159	60.342	60.036	1.563	60.050	59.817	0.550	0.423	0.579	0.351	27.902	2854	2826
141	0.154	104.161	60.203	1.510	103.907	60.008	0.508	0.402	0.544	0.361	27.937	4921	2835
142	0.154	111.045	60.357	1.503	110.808	60.134	0.466	0.466	0.563	0.347	138.155	5238	2841
143	0.146	102.412	60.478	1.551	102.193	60.219	0.423	0.529	0.576	0.322	121.917	4830	2845
144	0.150	12.434	61.133	1.491	12.234	60.875	0.423	0.508	0.573	0.334	123.348	580	2876
145	0.120	105.767	61.317	1.323	105.537	61.150	0.466	0.339	0.487	0.313	16.667	4999	2889
146	0.138	34.183	61.630	1.448	33.930	61.404	0.487	0.423	0.551	0.319	36.439	1619	2901
147	0.165	114.250	61.811	1.577	114.088	61.510	0.339	0.593	0.603	0.349	89.878	5396	2906
148	0.140	101.545	62.295	1.526	101.325	62.040	0.444	0.529	0.594	0.300	54.055	4800	2931
149	0.132	84.242	63.185	1.406	84.011	62.971	0.487	0.402	0.530	0.317	147.378	3974	2975
150	0.134	66.267	63.735	1.443	66.019	63.542	0.508	0.360	0.522	0.326	11.979	3137	3002
151	0.129	110.702	63.911	1.396	110.426	63.754	0.529	0.318	0.538	0.305	170.084	5224	3012
152	0.155	25.757	64.123	1.575	25.464	63.944	0.614	0.360	0.598	0.331	8.282	1215	3021
