 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.042	115.119	0.893	0.860	115.020	0.698	0.190	0.339	0.311	0.172	102.322	5436	33
2	0.045	110.137	3.381	0.818	110.046	3.217	0.190	0.318	0.299	0.191	100.852	5201	152
3	0.060	106.230	13.745	0.967	106.087	13.568	0.275	0.339	0.379	0.200	58.496	5020	641
4	0.142	87.628	14.464	1.468	87.440	14.203	0.360	0.529	0.525	0.344	87.508	4139	671
5	0.156	88.334	14.637	1.605	88.159	14.351	0.381	0.614	0.596	0.333	84.154	4172	678
6	0.155	103.539	15.106	1.528	103.357	14.838	0.360	0.572	0.575	0.344	76.823	4891	701
7	0.144	64.504	15.323	1.483	64.262	15.092	0.508	0.444	0.562	0.327	145.409	3042	713
8	0.134	91.018	18.719	1.438	90.868	18.436	0.318	0.550	0.548	0.310	93.547	4298	871
9	0.128	44.642	19.870	1.443	44.450	19.622	0.402	0.487	0.541	0.301	59.553	2114	927
10	0.158	121.410	21.128	1.515	121.158	20.913	0.508	0.423	0.569	0.354	30.135	5739	988
11	0.134	98.057	21.210	1.448	97.790	21.018	0.529	0.381	0.553	0.309	29.319	4633	993
12	0.133	114.213	21.879	1.401	114.004	21.632	0.402	0.466	0.512	0.331	55.474	5396	1022
13	0.146	37.654	24.788	1.563	37.423	24.553	0.466	0.466	0.565	0.328	129.895	1771	1160
14	0.149	86.668	24.800	1.486	86.402	24.596	0.508	0.402	0.548	0.345	28.223	4097	1162
15	0.140	95.426	25.606	1.431	95.208	25.358	0.423	0.466	0.524	0.341	51.574	4511	1198
16	0.123	86.256	26.627	1.418	85.979	26.458	0.550	0.339	0.547	0.286	15.837	4079	1250
17	0.086	64.096	27.676	1.167	63.944	27.474	0.296	0.423	0.457	0.240	116.024	3022	1298
18	0.140	97.520	27.828	1.473	97.240	27.665	0.550	0.339	0.563	0.317	167.405	4599	1307
19	0.144	58.312	27.913	1.473	58.039	27.728	0.529	0.381	0.546	0.337	19.847	2756	1310
20	0.125	117.560	28.803	1.359	117.390	28.554	0.339	0.487	0.488	0.326	108.700	5550	1349
21	0.125	95.642	29.525	1.401	95.419	29.316	0.466	0.402	0.526	0.302	147.415	4509	1385
22	0.159	48.735	29.763	1.593	48.493	29.506	0.487	0.508	0.613	0.330	45.815	2306	1394
23	0.142	20.046	29.795	1.448	19.812	29.591	0.487	0.402	0.541	0.333	148.823	939	1398
24	0.107	92.581	30.436	1.281	92.350	30.290	0.466	0.318	0.459	0.296	9.894	4373	1431
25	0.129	102.879	30.510	1.401	102.658	30.290	0.444	0.423	0.521	0.316	136.245	4854	1431
26	0.152	55.228	31.623	1.515	55.033	31.348	0.402	0.529	0.574	0.338	64.512	2611	1481
27	0.129	58.401	32.591	1.401	58.187	32.343	0.402	0.466	0.529	0.311	51.097	2762	1528
28	0.151	32.838	33.165	1.486	32.639	32.914	0.402	0.508	0.543	0.353	119.531	1546	1555
29	0.133	57.799	33.188	1.426	57.552	32.999	0.487	0.381	0.519	0.326	31.500	2732	1559
30	0.152	42.565	33.306	1.545	42.354	33.041	0.423	0.529	0.576	0.337	57.255	2014	1561
31	0.132	41.897	33.488	1.364	41.698	33.253	0.402	0.466	0.498	0.338	51.935	1980	1571
32	0.137	117.440	34.562	1.443	117.285	34.269	0.318	0.572	0.543	0.320	82.556	5547	1619
33	0.140	45.989	35.484	1.456	45.805	35.200	0.360	0.529	0.538	0.331	73.692	2173	1663
34	0.122	47.651	35.477	1.383	47.392	35.306	0.508	0.339	0.514	0.303	164.716	2246	1668
35	0.176	34.637	36.839	1.678	34.417	36.534	0.423	0.614	0.641	0.350	114.599	1632	1726
36	0.140	93.185	36.919	1.468	92.964	36.703	0.487	0.402	0.547	0.325	148.500	4392	1734
37	0.108	71.008	37.088	1.294	70.845	36.872	0.339	0.444	0.486	0.284	65.418	3356	1742
38	0.118	105.088	37.144	1.301	104.902	36.936	0.360	0.402	0.453	0.331	58.639	4963	1745
39	0.126	80.120	37.845	1.376	79.946	37.571	0.339	0.529	0.511	0.315	79.262	3784	1775
40	0.115	106.083	37.768	1.396	105.812	37.634	0.550	0.296	0.555	0.263	9.424	5008	1778
41	0.131	88.584	37.920	1.408	88.328	37.761	0.529	0.318	0.531	0.315	175.423	4178	1784
42	0.144	90.164	38.005	1.443	89.937	37.782	0.444	0.444	0.523	0.351	42.842	4261	1785
43	0.152	64.248	38.110	1.528	63.987	37.910	0.529	0.402	0.562	0.345	22.525	3039	1791
44	0.149	28.509	38.299	1.575	28.300	37.994	0.423	0.550	0.556	0.342	121.665	1344	1795
45	0.156	80.169	38.378	1.528	79.883	38.206	0.572	0.360	0.575	0.346	166.776	3778	1805
46	0.122	109.101	39.795	1.376	108.924	39.539	0.402	0.466	0.515	0.301	126.993	5148	1868
47	0.151	46.892	40.666	1.510	46.715	40.365	0.339	0.572	0.573	0.336	93.177	2214	1907
48	0.122	47.918	40.713	1.406	47.646	40.534	0.508	0.381	0.496	0.314	14.770	2268	1915
49	0.148	15.946	40.727	1.498	15.684	40.555	0.529	0.360	0.556	0.338	14.849	751	1916
50	0.128	75.704	41.183	1.401	75.502	40.958	0.402	0.466	0.520	0.314	127.075	3571	1935
51	0.124	62.067	41.615	1.388	61.786	41.444	0.529	0.339	0.509	0.310	7.250	2935	1958
52	0.130	120.534	42.133	1.371	120.290	41.952	0.487	0.360	0.521	0.318	153.557	5686	1982
53	0.134	46.498	42.650	1.436	46.228	42.460	0.529	0.381	0.531	0.320	19.909	2200	2006
54	0.139	71.722	42.707	1.456	71.480	42.524	0.508	0.381	0.523	0.339	160.381	3379	2009
55	0.146	60.305	42.726	1.491	60.008	42.545	0.572	0.360	0.555	0.335	12.777	2850	2010
56	0.130	31.526	42.995	1.466	31.284	42.736	0.466	0.466	0.557	0.297	38.385	1494	2019
57	0.138	75.797	43.383	1.540	75.628	43.116	0.318	0.550	0.556	0.317	98.056	3579	2037
58	0.138	89.344	43.478	1.408	89.175	43.222	0.339	0.508	0.521	0.338	81.924	4218	2042
59	0.129	103.577	43.470	1.388	103.336	43.286	0.487	0.381	0.508	0.323	30.720	4893	2045
60	0.131	31.086	43.588	1.383	30.840	43.413	0.508	0.339	0.516	0.323	170.371	1463	2051
61	0.150	69.742	44.219	1.498	69.575	43.921	0.339	0.572	0.580	0.328	81.015	3294	2075
62	0.142	92.391	44.537	1.456	92.181	44.281	0.402	0.487	0.546	0.330	55.109	4368	2092
63	0.146	93.550	44.921	1.468	93.387	44.640	0.339	0.550	0.549	0.339	88.133	4418	2109
64	0.147	27.846	45.144	1.448	27.601	44.916	0.466	0.444	0.522	0.357	41.320	1317	2122
65	0.156	67.443	45.135	1.486	67.183	44.937	0.508	0.402	0.518	0.384	11.102	3190	2123
66	0.141	57.742	45.381	1.515	57.552	45.148	0.402	0.487	0.536	0.335	55.808	2728	2133
67	0.162	119.190	45.594	1.570	118.999	45.318	0.402	0.550	0.575	0.358	113.513	5626	2141
68	0.137	106.222	46.195	1.406	105.960	46.016	0.529	0.360	0.513	0.340	12.635	5020	2174
69	0.148	108.592	46.305	1.480	108.310	46.143	0.550	0.339	0.559	0.337	9.071	5126	2180
70	0.139	106.809	46.370	1.443	106.553	46.186	0.529	0.360	0.539	0.329	160.826	5039	2182
71	0.118	122.783	46.798	1.294	122.555	46.630	0.444	0.339	0.430	0.349	178.885	5798	2203
72	0.149	51.180	47.356	1.533	50.927	47.138	0.529	0.402	0.561	0.337	151.764	2410	2227
73	0.160	38.877	47.824	1.538	38.672	47.562	0.423	0.550	0.541	0.377	62.940	1840	2247
74	0.152	36.267	47.773	1.540	35.983	47.604	0.593	0.339	0.584	0.332	176.736	1708	2249
75	0.134	26.754	48.161	1.438	26.585	47.900	0.339	0.529	0.519	0.330	92.493	1264	2263
76	0.146	52.602	48.154	1.538	52.345	47.942	0.487	0.466	0.575	0.323	138.452	2476	2265
77	0.143	17.828	48.487	1.461	17.590	48.260	0.466	0.444	0.548	0.332	138.815	836	2280
78	0.126	67.985	48.543	1.443	67.691	48.366	0.550	0.339	0.562	0.285	20.814	3214	2285
79	0.157	114.483	49.054	1.533	114.258	48.810	0.444	0.508	0.574	0.349	127.025	5400	2306
80	0.056	85.481	49.206	0.895	85.344	49.064	0.275	0.296	0.291	0.243	131.733	4034	2318
81	0.147	48.319	49.279	1.503	48.048	49.086	0.550	0.381	0.573	0.326	155.043	2273	2319
82	0.145	23.916	49.429	1.491	23.728	49.149	0.381	0.550	0.547	0.338	73.947	1130	2322
83	0.123	57.977	49.565	1.304	57.764	49.361	0.423	0.402	0.468	0.334	139.745	2734	2332
84	0.170	12.449	49.822	1.593	12.171	49.594	0.550	0.444	0.601	0.360	30.556	590	2343
85	0.130	49.533	50.708	1.383	49.382	50.440	0.318	0.529	0.523	0.317	89.191	2337	2383
86	0.139	82.174	50.810	1.456	81.915	50.631	0.529	0.360	0.564	0.315	157.211	3873	2392
87	0.132	93.648	51.356	1.396	93.472	51.118	0.360	0.487	0.531	0.316	65.531	4425	2415
88	0.158	25.320	52.125	1.545	25.104	51.858	0.444	0.508	0.601	0.334	126.279	1189	2450
89	0.148	59.754	52.322	1.521	59.563	52.049	0.381	0.572	0.594	0.317	116.297	2817	2459
90	0.129	87.965	52.457	1.431	87.778	52.197	0.381	0.508	0.546	0.301	114.547	4150	2466
91	0.140	94.194	52.698	1.438	94.022	52.430	0.339	0.529	0.542	0.328	104.857	4446	2477
92	0.127	91.566	53.320	1.418	91.377	53.086	0.381	0.508	0.526	0.307	65.798	4326	2508
93	0.141	69.404	53.915	1.448	69.173	53.700	0.466	0.444	0.529	0.340	45.369	3278	2537
