 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.155	23.202	11.363	1.553	23.029	11.091	0.339	0.593	0.585	0.337	83.322	1094	524
2	0.183	114.862	11.873	1.685	114.681	11.557	0.381	0.614	0.602	0.387	92.394	5426	546
3	0.128	113.025	11.869	1.453	112.840	11.599	0.360	0.529	0.512	0.318	87.414	5339	548
4	0.163	21.430	12.977	1.580	21.230	12.658	0.381	0.593	0.564	0.367	93.440	1012	598
5	0.145	78.813	12.850	1.431	78.550	12.658	0.508	0.381	0.503	0.367	3.066	3722	598
6	0.128	43.256	12.954	1.341	43.053	12.742	0.402	0.423	0.479	0.341	129.556	2037	602
7	0.140	116.546	13.306	1.426	116.311	13.102	0.466	0.402	0.529	0.338	144.069	5499	619
8	0.155	84.550	13.753	1.510	84.370	13.462	0.360	0.550	0.549	0.359	94.331	3993	636
9	0.149	98.964	14.308	1.473	98.764	14.055	0.402	0.508	0.531	0.357	118.723	4671	664
10	0.174	103.153	14.636	1.605	102.891	14.393	0.508	0.487	0.578	0.384	140.272	4868	680
11	0.170	46.765	14.629	1.558	46.482	14.436	0.572	0.381	0.566	0.382	3.140	2205	682
12	0.153	101.991	14.786	1.468	101.727	14.605	0.508	0.381	0.522	0.374	10.316	4816	690
13	0.168	23.175	15.296	1.545	22.945	15.050	0.466	0.487	0.554	0.385	133.441	1088	711
14	0.155	102.515	15.264	1.533	102.277	15.050	0.487	0.444	0.543	0.364	40.691	4842	711
15	0.174	20.739	15.846	1.610	20.447	15.642	0.593	0.402	0.571	0.389	170.667	975	739
16	0.174	74.294	16.125	1.593	73.999	15.938	0.593	0.402	0.577	0.385	6.155	3507	753
17	0.174	89.420	16.259	1.633	89.175	16.002	0.508	0.508	0.579	0.383	136.750	4219	756
18	0.173	43.483	16.314	1.580	43.265	16.023	0.423	0.572	0.580	0.381	69.417	2056	757
19	0.150	80.733	17.233	1.503	80.539	16.954	0.402	0.529	0.548	0.349	122.320	3808	801
20	0.151	64.673	17.593	1.491	64.474	17.336	0.402	0.508	0.515	0.375	76.626	3055	819
21	0.154	65.769	18.718	1.486	65.596	18.436	0.360	0.550	0.547	0.359	86.026	3105	871
22	0.112	70.346	19.077	1.266	70.168	18.902	0.360	0.339	0.395	0.362	1.274	3322	893
23	0.165	54.973	19.415	1.563	54.779	19.114	0.402	0.572	0.579	0.363	112.578	2592	903
24	0.107	123.844	19.609	1.209	123.634	19.452	0.423	0.318	0.428	0.319	12.011	5848	919
25	0.138	50.525	19.749	1.396	50.334	19.494	0.360	0.487	0.493	0.358	85.638	2387	921
26	0.153	43.912	20.836	1.491	43.667	20.616	0.508	0.423	0.536	0.364	144.571	2067	974
27	0.160	78.371	21.076	1.503	78.105	20.870	0.508	0.423	0.552	0.369	146.520	3695	986
28	0.161	44.433	23.101	1.521	44.154	22.902	0.550	0.402	0.541	0.379	7.512	2101	1082
29	0.153	66.646	24.068	1.503	66.421	23.834	0.466	0.466	0.547	0.357	135.284	3142	1126
30	0.151	38.844	24.510	1.501	38.587	24.278	0.508	0.444	0.533	0.360	35.778	1839	1147
31	0.165	55.831	24.769	1.600	55.520	24.596	0.593	0.360	0.593	0.355	173.354	2631	1162
32	0.166	64.128	25.116	1.558	63.944	24.829	0.381	0.572	0.574	0.368	100.729	3027	1173
33	0.181	122.900	26.993	1.630	122.618	26.776	0.550	0.444	0.595	0.387	30.900	5807	1265
34	0.155	86.948	27.002	1.496	86.699	26.797	0.529	0.402	0.515	0.382	1.900	4107	1266
35	0.147	69.161	29.144	1.515	68.982	28.850	0.360	0.572	0.556	0.338	93.989	3266	1363
36	0.157	78.359	29.581	1.545	78.147	29.316	0.402	0.529	0.558	0.358	67.456	3703	1385
37	0.163	94.546	29.850	1.558	94.276	29.654	0.529	0.402	0.561	0.370	26.173	4466	1401
38	0.158	51.782	30.856	1.545	51.604	30.586	0.381	0.550	0.551	0.365	100.964	2440	1445
39	0.178	70.578	32.066	1.635	70.316	31.814	0.508	0.508	0.594	0.381	134.289	3325	1503
40	0.150	53.319	32.239	1.478	53.128	31.983	0.381	0.529	0.523	0.366	97.003	2516	1511
41	0.138	123.294	32.900	1.418	123.021	32.724	0.508	0.360	0.503	0.348	13.627	5823	1546
42	0.141	65.667	33.786	1.456	65.490	33.507	0.339	0.550	0.551	0.325	87.395	3101	1583
43	0.168	89.622	33.832	1.545	89.366	33.613	0.508	0.444	0.538	0.399	29.193	4235	1588
44	0.172	32.857	33.906	1.593	32.639	33.634	0.423	0.550	0.564	0.388	73.060	1550	1589
45	0.166	94.943	34.145	1.558	94.742	33.867	0.381	0.572	0.578	0.365	104.236	4482	1600
46	0.139	121.307	34.340	1.443	121.137	34.057	0.339	0.550	0.546	0.325	105.023	5727	1609
47	0.175	19.636	34.494	1.618	19.431	34.226	0.423	0.572	0.603	0.370	65.745	927	1617
48	0.173	78.468	35.019	1.600	78.274	34.734	0.402	0.572	0.580	0.380	103.129	3704	1641
49	0.121	63.450	35.396	1.311	63.204	35.242	0.487	0.318	0.491	0.313	167.418	2989	1665
50	0.142	80.650	36.301	1.461	80.433	36.047	0.423	0.487	0.549	0.329	49.023	3816	1703
51	0.167	87.557	40.404	1.558	87.291	40.196	0.550	0.402	0.570	0.372	159.869	4129	1899
52	0.151	93.212	41.426	1.443	92.964	41.233	0.508	0.381	0.519	0.369	15.896	4401	1948
53	0.185	93.056	42.443	1.707	92.858	42.101	0.402	0.656	0.625	0.377	100.783	4395	1989
