 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.090	20.185	10.244	1.164	19.981	10.075	0.402	0.339	0.388	0.295	18.693	957	476
2	0.059	108.610	11.907	0.997	108.479	11.726	0.254	0.381	0.350	0.215	93.971	5130	554
3	0.157	57.748	20.506	1.545	57.552	20.235	0.381	0.550	0.553	0.361	78.435	2729	956
4	0.190	87.197	20.945	1.772	86.932	20.680	0.529	0.529	0.652	0.371	136.494	4111	977
5	0.132	82.453	21.097	1.468	82.275	20.849	0.339	0.550	0.547	0.307	112.782	3891	985
6	0.102	41.919	21.514	1.184	41.741	21.336	0.360	0.381	0.423	0.307	132.636	1974	1008
7	0.157	51.608	21.822	1.521	51.329	21.632	0.550	0.402	0.564	0.355	153.869	2430	1022
8	0.176	60.301	22.811	1.640	60.071	22.521	0.466	0.572	0.633	0.353	124.190	2841	1064
9	0.181	70.957	24.275	1.665	70.654	24.088	0.614	0.381	0.608	0.378	2.776	3347	1138
10	0.154	43.189	25.012	1.523	43.011	24.744	0.339	0.572	0.573	0.341	91.543	2037	1169
11	0.157	60.410	25.687	1.533	60.156	25.485	0.529	0.423	0.576	0.348	29.399	2856	1204
12	0.159	125.029	25.801	1.526	124.778	25.569	0.529	0.444	0.577	0.350	145.410	5900	1208
13	0.161	73.019	26.363	1.545	72.813	26.077	0.402	0.550	0.570	0.359	64.934	3449	1232
14	0.144	120.293	26.449	1.533	120.078	26.204	0.402	0.529	0.573	0.320	120.662	5676	1238
15	0.160	50.513	27.137	1.521	50.292	26.882	0.444	0.508	0.570	0.358	52.823	2388	1270
16	0.160	67.849	27.276	1.628	67.649	27.009	0.423	0.572	0.559	0.364	65.386	3208	1276
17	0.155	29.130	27.751	1.538	28.893	27.496	0.487	0.487	0.589	0.335	133.340	1370	1299
18	0.051	21.245	27.818	0.945	21.146	27.622	0.190	0.381	0.401	0.161	105.341	1001	1305
19	0.148	59.131	28.149	1.486	58.864	27.982	0.550	0.339	0.542	0.347	4.481	2787	1322
20	0.150	78.511	30.210	1.533	78.232	30.036	0.572	0.360	0.574	0.332	14.631	3709	1419
21	0.173	69.617	30.531	1.660	69.448	30.226	0.339	0.635	0.637	0.346	87.445	3287	1428
22	0.043	48.150	31.510	0.750	48.006	31.390	0.254	0.233	0.258	0.210	145.029	2273	1483
23	0.122	125.406	31.992	1.418	125.243	31.708	0.339	0.550	0.545	0.286	70.340	5927	1498
24	0.173	66.914	32.316	1.690	66.633	32.110	0.550	0.402	0.553	0.398	5.259	3159	1517
25	0.144	39.307	32.805	1.443	39.116	32.554	0.381	0.508	0.527	0.347	103.923	1851	1538
26	0.147	96.438	33.375	1.558	96.266	33.041	0.339	0.614	0.572	0.327	96.183	4555	1561
27	0.137	93.587	33.371	1.453	93.366	33.126	0.444	0.487	0.544	0.321	52.427	4425	1565
28	0.183	69.101	34.281	1.658	68.855	34.015	0.508	0.529	0.598	0.390	135.240	3256	1607
29	0.120	94.638	34.431	1.411	94.403	34.205	0.444	0.444	0.495	0.309	51.004	4476	1616
30	0.191	33.779	34.650	1.725	33.486	34.417	0.614	0.444	0.647	0.376	153.576	1587	1626
31	0.162	21.790	34.658	1.528	21.526	34.459	0.529	0.402	0.564	0.365	155.216	1021	1628
32	0.151	93.150	35.363	1.588	92.964	35.116	0.402	0.550	0.574	0.334	59.666	4401	1659
33	0.151	48.874	35.967	1.468	48.599	35.793	0.550	0.339	0.557	0.344	174.696	2303	1691
34	0.147	116.448	36.236	1.473	116.247	35.983	0.402	0.508	0.552	0.338	59.568	5502	1700
35	0.156	73.543	36.361	1.538	73.300	36.110	0.487	0.487	0.568	0.351	136.083	3467	1706
36	0.163	39.466	36.626	1.613	39.180	36.386	0.550	0.423	0.559	0.370	11.417	1868	1719
37	0.160	30.093	36.849	1.580	29.845	36.597	0.508	0.487	0.622	0.328	136.935	1413	1729
38	0.151	36.459	36.815	1.491	36.174	36.618	0.550	0.381	0.564	0.341	19.810	1725	1730
39	0.138	101.018	37.546	1.478	100.774	37.317	0.487	0.444	0.569	0.310	142.532	4763	1763
40	0.138	84.394	37.927	1.473	84.180	37.698	0.444	0.466	0.576	0.305	49.783	3988	1781
41	0.177	69.766	38.057	1.623	69.575	37.761	0.423	0.593	0.600	0.376	74.562	3296	1784
42	0.181	78.592	37.992	1.655	78.274	37.804	0.614	0.381	0.618	0.373	169.020	3706	1786
43	0.138	35.657	38.362	1.480	35.496	38.100	0.318	0.550	0.556	0.315	92.259	1681	1800
