 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.131	115.283	13.263	1.371	115.041	13.081	0.487	0.360	0.522	0.319	152.285	5438	618
2	0.129	20.208	13.452	1.346	19.981	13.250	0.466	0.381	0.456	0.360	11.330	954	626
3	0.046	83.406	14.904	0.900	83.248	14.774	0.296	0.254	0.298	0.195	149.060	3940	698
4	0.107	97.920	14.977	1.214	97.726	14.774	0.381	0.381	0.422	0.321	41.075	4628	698
5	0.091	100.270	16.038	1.219	100.097	15.833	0.339	0.381	0.402	0.288	52.478	4738	748
6	0.126	37.707	16.021	1.329	37.486	15.854	0.466	0.360	0.466	0.344	173.144	1774	749
7	0.106	52.504	17.933	1.214	52.282	17.759	0.423	0.339	0.404	0.333	10.129	2479	839
8	0.115	82.264	18.223	1.281	82.042	18.055	0.444	0.339	0.472	0.311	154.157	3878	853
9	0.148	70.604	18.402	1.466	70.358	18.161	0.466	0.466	0.517	0.364	43.931	3340	858
10	0.124	40.892	20.444	1.366	40.746	20.172	0.296	0.529	0.522	0.302	96.625	1929	953
11	0.094	54.098	21.048	1.124	53.933	20.849	0.318	0.381	0.381	0.313	75.772	2557	985
12	0.128	124.415	21.903	1.351	124.206	21.696	0.423	0.444	0.488	0.333	52.028	5877	1025
13	0.102	83.675	21.961	1.191	83.524	21.759	0.296	0.423	0.434	0.298	76.201	3951	1028
14	0.108	78.434	24.669	1.269	78.274	24.426	0.318	0.466	0.466	0.295	77.632	3703	1154
15	0.147	64.110	25.110	1.473	63.923	24.850	0.381	0.529	0.547	0.343	109.765	3023	1174
16	0.148	86.562	25.215	1.486	86.339	24.977	0.444	0.466	0.547	0.345	131.364	4085	1180
17	0.115	47.419	25.325	1.264	47.244	25.125	0.339	0.423	0.456	0.320	118.517	2234	1187
18	0.104	24.990	25.476	1.179	24.829	25.273	0.318	0.402	0.419	0.316	73.485	1179	1194
19	0.112	75.184	26.160	1.294	74.972	25.972	0.381	0.402	0.446	0.319	126.103	3549	1227
20	0.108	49.465	26.180	1.256	49.234	26.014	0.444	0.339	0.442	0.311	160.575	2333	1229
21	0.152	119.378	27.024	1.486	119.168	26.776	0.402	0.508	0.558	0.348	119.119	5633	1265
22	0.133	44.716	27.052	1.406	44.514	26.797	0.402	0.487	0.524	0.323	123.934	2109	1266
23	0.123	86.480	28.724	1.329	86.254	28.533	0.444	0.381	0.494	0.316	145.687	4079	1348
24	0.113	63.891	29.455	1.281	63.733	29.231	0.318	0.466	0.473	0.305	106.215	3013	1381
25	0.127	49.573	29.680	1.371	49.340	29.485	0.466	0.381	0.521	0.311	31.888	2344	1393
26	0.118	98.957	31.225	1.294	98.806	30.988	0.296	0.487	0.491	0.307	85.309	4674	1464
27	0.128	77.823	32.067	1.341	77.576	31.898	0.487	0.339	0.484	0.336	167.429	3671	1507
28	0.121	34.698	33.076	1.336	34.459	32.893	0.444	0.360	0.476	0.323	25.969	1641	1554
29	0.150	71.293	33.205	1.486	71.120	32.935	0.360	0.550	0.553	0.345	93.508	3363	1556
30	0.125	83.368	33.427	1.334	83.122	33.232	0.466	0.381	0.482	0.331	26.416	3941	1570
31	0.097	52.122	33.578	1.167	51.943	33.422	0.381	0.339	0.376	0.328	164.446	2458	1579
32	0.129	53.318	33.679	1.371	53.086	33.507	0.466	0.360	0.469	0.351	2.899	2519	1583
33	0.112	35.679	34.147	1.251	35.454	33.994	0.444	0.318	0.462	0.309	13.079	1685	1606
34	0.080	91.434	35.670	1.047	91.313	35.475	0.254	0.381	0.389	0.263	94.365	4317	1676
35	0.137	50.398	37.404	1.431	50.207	37.148	0.381	0.508	0.536	0.326	117.903	2376	1755
36	0.128	29.431	37.333	1.371	29.168	37.169	0.508	0.339	0.500	0.325	2.138	1390	1756
37	0.138	92.142	39.101	1.491	91.948	38.862	0.402	0.487	0.533	0.329	118.726	4348	1836
38	0.133	83.145	39.268	1.371	82.952	39.031	0.381	0.466	0.479	0.352	69.288	3927	1844
39	0.140	79.713	40.787	1.496	79.438	40.555	0.508	0.423	0.570	0.313	32.861	3771	1916
40	0.111	86.131	41.039	1.269	85.916	40.873	0.444	0.339	0.462	0.305	24.488	4066	1931
41	0.117	27.815	41.085	1.274	27.601	40.894	0.423	0.381	0.467	0.319	142.157	1307	1932
42	0.121	50.942	41.065	1.346	50.694	40.915	0.508	0.318	0.496	0.312	7.667	2402	1933
43	0.119	73.681	41.397	1.299	73.491	41.169	0.360	0.444	0.457	0.331	63.275	3483	1945
44	0.125	70.471	41.374	1.341	70.252	41.190	0.466	0.360	0.482	0.329	163.342	3323	1946
45	0.136	33.013	41.629	1.431	32.830	41.360	0.360	0.529	0.526	0.329	70.956	1560	1954
46	0.119	128.496	42.253	1.304	128.291	42.058	0.423	0.381	0.458	0.331	28.258	6071	1987
47	0.112	65.432	42.326	1.264	65.278	42.101	0.318	0.444	0.456	0.314	74.244	3090	1989
48	0.106	28.655	43.398	1.221	28.490	43.201	0.339	0.402	0.417	0.325	74.306	1353	2041
49	0.117	46.398	44.592	1.299	46.249	44.365	0.318	0.487	0.487	0.307	83.614	2189	2096
50	0.129	44.079	44.764	1.371	43.900	44.514	0.360	0.487	0.492	0.335	73.004	2082	2103
51	0.146	107.859	45.016	1.450	107.675	44.768	0.381	0.487	0.485	0.384	72.593	5096	2115
52	0.099	72.649	45.085	1.202	72.475	44.894	0.339	0.423	0.434	0.290	118.584	3426	2121
53	0.115	53.329	45.745	1.286	53.150	45.530	0.339	0.466	0.463	0.316	105.234	2516	2151
54	0.138	105.392	47.374	1.418	105.177	47.159	0.444	0.444	0.511	0.343	49.434	4978	2228
55	0.134	38.478	47.543	1.371	38.248	47.350	0.466	0.381	0.496	0.343	153.924	1811	2237
56	0.116	118.664	48.085	1.341	118.428	47.900	0.466	0.360	0.483	0.305	29.272	5609	2263
57	0.116	80.880	49.931	1.299	80.708	49.699	0.339	0.466	0.477	0.310	76.669	3819	2348
58	0.136	45.730	50.125	1.381	45.508	49.911	0.466	0.423	0.514	0.337	38.881	2162	2358
59	0.121	79.731	50.782	1.341	79.566	50.525	0.339	0.487	0.481	0.319	104.194	3765	2387
60	0.136	49.356	50.799	1.383	49.170	50.567	0.360	0.487	0.502	0.346	111.388	2327	2389
61	0.127	74.787	51.428	1.359	74.591	51.202	0.381	0.466	0.490	0.331	114.806	3528	2419
62	0.137	109.123	51.404	1.396	108.902	51.202	0.444	0.402	0.501	0.347	33.077	5157	2419
63	0.133	33.528	51.421	1.413	33.274	51.244	0.508	0.360	0.488	0.346	5.659	1586	2421
64	0.114	84.835	51.830	1.311	84.582	51.689	0.487	0.318	0.469	0.310	173.429	4002	2442
65	0.147	109.219	52.096	1.461	109.030	51.837	0.381	0.529	0.552	0.338	112.819	5155	2449
66	0.155	71.880	52.320	1.491	71.670	52.049	0.402	0.529	0.557	0.354	62.472	3398	2459
67	0.119	67.124	52.733	1.311	66.887	52.557	0.466	0.339	0.484	0.314	24.707	3170	2483
68	0.134	123.100	53.983	1.329	122.872	53.806	0.466	0.360	0.465	0.367	2.942	5811	2542
69	0.116	51.041	54.217	1.341	50.800	54.060	0.487	0.318	0.485	0.303	4.710	2407	2554
70	0.123	65.421	54.478	1.329	65.172	54.314	0.487	0.339	0.489	0.320	173.661	3085	2566
71	0.112	93.559	55.896	1.244	93.366	55.711	0.402	0.381	0.458	0.312	40.701	4420	2632
72	0.127	49.496	55.927	1.329	49.276	55.732	0.444	0.381	0.468	0.346	153.950	2334	2633
73	0.117	71.471	56.400	1.294	71.247	56.240	0.444	0.318	0.464	0.321	176.515	3372	2657
74	0.104	59.096	57.130	1.239	58.907	56.938	0.402	0.360	0.446	0.298	147.591	2786	2690
75	0.117	69.700	58.133	1.281	69.554	57.891	0.296	0.487	0.484	0.309	92.789	3290	2735
76	0.108	66.984	58.277	1.239	66.802	58.060	0.360	0.402	0.431	0.320	53.722	3166	2743
77	0.135	126.034	58.438	1.401	125.836	58.208	0.402	0.466	0.517	0.332	56.936	5954	2750
78	0.122	63.020	58.503	1.329	62.802	58.314	0.444	0.381	0.483	0.323	33.751	2978	2755
79	0.125	30.404	59.657	1.371	30.162	59.500	0.508	0.339	0.492	0.325	175.509	1428	2811
80	0.128	48.448	60.569	1.371	48.281	60.304	0.339	0.508	0.509	0.320	106.958	2284	2849
81	0.110	57.057	60.712	1.244	56.875	60.494	0.360	0.423	0.432	0.324	116.674	2694	2858
82	0.125	117.387	63.737	1.334	117.179	63.500	0.402	0.444	0.477	0.333	49.796	5548	3000
83	0.125	57.125	64.960	1.323	56.960	64.728	0.339	0.466	0.480	0.332	102.150	2695	3058
84	0.104	122.888	71.925	1.236	122.746	71.734	0.296	0.381	0.421	0.316	88.971	5801	3389
85	0.105	39.979	72.606	1.219	39.814	72.390	0.339	0.423	0.421	0.317	77.557	1887	3420
86	0.129	108.163	73.984	1.383	107.992	73.724	0.339	0.508	0.504	0.326	96.136	5109	3483
87	0.103	28.797	74.519	1.239	28.554	74.358	0.466	0.296	0.454	0.288	177.920	1358	3513
88	0.151	26.685	74.859	1.473	26.458	74.634	0.444	0.466	0.550	0.349	128.129	1252	3526
89	0.130	113.095	76.005	1.371	112.903	75.777	0.381	0.466	0.506	0.327	62.399	5343	3580
90	0.100	31.523	77.924	1.184	31.369	77.724	0.318	0.423	0.422	0.303	109.254	1485	3672
91	0.125	52.007	78.099	1.329	51.837	77.851	0.339	0.487	0.492	0.324	76.306	2457	3678
92	0.104	21.010	78.380	1.219	20.828	78.190	0.381	0.402	0.448	0.296	46.017	995	3694
93	0.132	65.358	78.572	1.401	65.088	78.401	0.529	0.339	0.533	0.316	18.639	3088	3704
94	0.106	15.804	78.720	1.209	15.621	78.528	0.360	0.381	0.432	0.312	50.380	746	3710
95	0.099	42.053	78.758	1.191	41.846	78.613	0.444	0.275	0.441	0.286	3.406	1982	3714
96	0.135	40.247	79.071	1.453	39.984	78.888	0.508	0.402	0.543	0.317	147.168	1891	3727
97	0.138	118.756	79.859	1.413	118.597	79.608	0.339	0.508	0.505	0.347	98.573	5606	3761
98	0.113	41.454	80.276	1.299	41.296	80.031	0.318	0.487	0.492	0.293	73.875	1959	3781
99	0.125	57.494	80.594	1.388	57.277	80.412	0.466	0.381	0.494	0.323	28.231	2716	3799
100	0.132	28.958	81.224	1.371	28.723	81.047	0.487	0.360	0.483	0.349	164.255	1360	3829
101	0.122	23.840	81.268	1.376	23.601	81.090	0.487	0.360	0.508	0.306	22.075	1130	3831
102	0.128	42.451	81.462	1.336	42.206	81.301	0.487	0.318	0.494	0.329	171.760	1999	3841
103	0.139	9.298	81.658	1.456	9.123	81.386	0.360	0.529	0.541	0.328	104.872	436	3845
104	0.117	22.378	81.702	1.286	22.183	81.513	0.402	0.402	0.454	0.330	51.093	1055	3851
105	0.145	43.969	82.254	1.438	43.709	82.084	0.529	0.339	0.539	0.343	173.469	2070	3878
106	0.128	97.354	83.336	1.341	97.155	83.122	0.402	0.423	0.485	0.337	49.550	4599	3927
107	0.123	71.382	83.377	1.311	71.162	83.206	0.444	0.360	0.472	0.332	22.439	3371	3931
108	0.129	53.180	83.866	1.376	52.938	83.651	0.466	0.402	0.506	0.325	33.641	2517	3952
109	0.132	96.611	83.873	1.371	96.372	83.693	0.487	0.360	0.491	0.342	15.242	4563	3954
110	0.129	91.667	84.187	1.383	91.504	83.947	0.339	0.508	0.528	0.312	70.205	4330	3966
111	0.124	82.187	84.234	1.334	81.978	84.011	0.402	0.444	0.469	0.336	55.322	3883	3969
112	0.116	81.920	84.932	1.323	81.746	84.688	0.339	0.466	0.498	0.296	65.701	3871	4001
113	0.114	90.288	85.398	1.299	90.128	85.154	0.318	0.487	0.491	0.296	73.820	4265	4023
114	0.120	33.262	85.947	1.341	33.105	85.704	0.318	0.508	0.488	0.312	85.079	1572	4049
115	0.128	68.909	86.070	1.359	68.728	85.831	0.360	0.487	0.499	0.326	113.585	3251	4055
116	0.128	28.428	86.349	1.353	28.236	86.106	0.360	0.466	0.457	0.357	90.505	1344	4068
117	0.117	22.499	86.493	1.281	22.310	86.275	0.360	0.423	0.470	0.318	59.282	1063	4076
118	0.125	100.619	86.618	1.351	100.351	86.445	0.508	0.339	0.490	0.324	9.824	4755	4084
119	0.142	31.830	87.462	1.456	31.560	87.291	0.550	0.339	0.548	0.329	11.187	1501	4124
120	0.129	22.733	88.318	1.383	22.479	88.159	0.508	0.339	0.518	0.318	12.545	1074	4165
121	0.129	56.087	88.743	1.401	55.922	88.477	0.339	0.508	0.502	0.329	104.390	2646	4180
122	0.112	61.995	89.698	1.256	61.786	89.514	0.402	0.381	0.463	0.308	135.324	2922	4229
123	0.112	67.592	89.680	1.299	67.374	89.514	0.466	0.339	0.489	0.292	152.052	3185	4229
124	0.125	34.501	90.101	1.311	34.290	89.937	0.444	0.360	0.455	0.351	20.539	1625	4249
125	0.078	23.349	90.496	1.077	23.220	90.297	0.275	0.381	0.398	0.249	117.181	1097	4266
126	0.115	54.842	91.047	1.269	54.652	90.847	0.381	0.402	0.446	0.328	123.060	2585	4292
127	0.138	46.550	91.216	1.418	46.355	90.974	0.402	0.487	0.517	0.341	121.002	2194	4298
128	0.152	72.082	91.272	1.473	71.861	91.017	0.423	0.487	0.526	0.368	54.435	3408	4300
129	0.132	65.461	91.703	1.401	65.214	91.525	0.508	0.360	0.504	0.333	173.624	3089	4324
130	0.106	10.186	91.697	1.239	9.948	91.546	0.466	0.296	0.454	0.298	1.174	478	4325
131	0.115	31.302	92.016	1.286	31.136	91.800	0.339	0.444	0.450	0.325	89.258	1475	4337
132	0.126	119.872	92.199	1.329	119.698	91.969	0.360	0.466	0.477	0.337	75.726	5662	4345
133	0.124	38.972	92.338	1.341	38.798	92.117	0.360	0.466	0.497	0.317	63.681	1840	4352
134	0.095	26.228	92.784	1.167	26.014	92.625	0.402	0.318	0.433	0.281	31.948	1238	4376
135	0.146	90.645	93.146	1.448	90.403	92.922	0.466	0.444	0.536	0.346	43.631	4283	4390
136	0.148	46.865	93.345	1.456	46.609	93.154	0.529	0.360	0.548	0.344	164.798	2208	4401
137	0.127	33.505	93.518	1.353	33.338	93.260	0.318	0.508	0.494	0.328	92.194	1582	4406
138	0.129	11.839	93.705	1.329	11.620	93.514	0.444	0.381	0.478	0.344	31.342	560	4418
139	0.123	62.260	93.919	1.371	62.082	93.684	0.339	0.508	0.506	0.310	105.433	2937	4426
140	0.116	30.386	93.930	1.306	30.226	93.705	0.318	0.466	0.474	0.313	94.198	1431	4427
141	0.109	66.943	93.910	1.239	66.760	93.705	0.360	0.402	0.402	0.346	67.613	3160	4427
142	0.134	34.374	93.973	1.388	34.142	93.790	0.487	0.381	0.494	0.344	24.997	1621	4431
143	0.140	89.796	94.066	1.406	89.556	93.874	0.487	0.402	0.488	0.365	27.058	4240	4435
144	0.114	75.326	94.947	1.299	75.142	94.721	0.360	0.444	0.473	0.306	67.382	3557	4475
145	0.138	67.294	95.322	1.426	67.120	95.060	0.339	0.529	0.530	0.332	86.987	3178	4491
146	0.116	37.919	95.491	1.353	37.719	95.271	0.381	0.444	0.509	0.289	52.738	1794	4501
147	0.136	10.990	95.588	1.383	10.732	95.419	0.508	0.339	0.511	0.338	178.069	515	4508
148	0.138	18.735	95.752	1.406	18.521	95.525	0.466	0.423	0.529	0.331	141.528	879	4513
149	0.114	27.678	96.155	1.316	27.496	95.927	0.381	0.444	0.472	0.308	128.308	1303	4532
150	0.111	73.090	96.612	1.239	72.919	96.393	0.339	0.423	0.447	0.316	112.617	3450	4554
151	0.109	20.321	96.824	1.311	20.087	96.668	0.487	0.318	0.511	0.272	23.954	961	4567
152	0.123	25.335	96.938	1.353	25.167	96.668	0.318	0.508	0.489	0.321	88.689	1197	4567
153	0.159	76.853	97.304	1.545	76.645	97.049	0.423	0.508	0.564	0.359	118.389	3625	4585
154	0.086	26.699	97.540	1.107	26.564	97.324	0.254	0.423	0.418	0.263	84.667	1261	4598
155	0.095	10.857	97.496	1.196	10.647	97.346	0.444	0.296	0.434	0.279	179.823	509	4599
156	0.042	27.035	97.528	0.860	26.945	97.367	0.169	0.318	0.331	0.160	80.774	1277	4600
157	0.091	72.537	97.529	1.107	72.369	97.367	0.339	0.339	0.396	0.293	45.220	3425	4600
158	0.127	52.840	97.726	1.323	52.663	97.494	0.339	0.466	0.481	0.336	80.783	2494	4606
159	0.137	103.477	97.974	1.388	103.272	97.748	0.402	0.466	0.510	0.341	123.916	4883	4618
160	0.085	64.821	98.082	1.082	64.643	97.917	0.360	0.318	0.406	0.267	144.765	3057	4626
161	0.153	9.974	98.464	1.508	9.800	98.192	0.360	0.572	0.554	0.351	96.818	467	4639
162	0.138	24.434	99.134	1.396	24.257	98.891	0.360	0.487	0.503	0.349	76.179	1154	4672
163	0.122	21.866	99.153	1.336	21.696	98.912	0.339	0.466	0.501	0.310	65.253	1034	4673
164	0.079	35.475	99.493	1.099	35.264	99.356	0.423	0.275	0.401	0.250	177.468	1674	4694
165	0.108	66.862	99.668	1.256	66.654	99.483	0.402	0.381	0.428	0.321	39.128	3158	4700
166	0.149	43.280	99.796	1.491	43.074	99.547	0.402	0.529	0.534	0.355	66.897	2044	4703
167	0.121	76.138	100.156	1.294	75.925	99.970	0.423	0.360	0.459	0.336	27.914	3598	4723
168	0.091	29.707	100.582	1.167	29.549	100.372	0.339	0.381	0.439	0.265	127.127	1399	4742
169	0.128	107.442	100.992	1.359	107.209	100.796	0.466	0.381	0.473	0.345	23.757	5075	4762
170	0.123	80.870	101.665	1.348	80.708	101.431	0.318	0.487	0.500	0.313	106.350	3816	4792
171	0.148	43.612	101.816	1.486	43.434	101.536	0.360	0.550	0.548	0.343	80.247	2060	4797
172	0.130	98.810	101.826	1.341	98.594	101.642	0.444	0.381	0.462	0.359	26.840	4666	4802
173	0.103	44.661	102.359	1.256	44.429	102.214	0.466	0.296	0.456	0.288	175.637	2106	4829
174	0.112	65.047	102.613	1.281	64.876	102.383	0.339	0.444	0.458	0.313	75.612	3072	4837
175	0.105	84.604	102.542	1.226	84.370	102.383	0.444	0.318	0.443	0.303	176.246	3995	4837
176	0.116	33.652	102.645	1.256	33.486	102.426	0.339	0.444	0.440	0.337	80.986	1587	4839
177	0.122	42.747	102.718	1.316	42.566	102.489	0.360	0.466	0.474	0.327	106.923	2016	4842
178	0.124	47.501	102.759	1.311	47.308	102.552	0.381	0.423	0.453	0.347	61.897	2242	4845
179	0.118	86.470	102.989	1.316	86.233	102.806	0.466	0.339	0.470	0.319	18.234	4085	4857
180	0.104	49.013	103.334	1.214	48.853	103.103	0.318	0.444	0.440	0.301	98.442	2314	4871
181	0.098	72.556	103.377	1.167	72.390	103.188	0.318	0.402	0.414	0.302	116.736	3423	4875
182	0.090	37.077	104.042	1.107	36.936	103.844	0.275	0.402	0.414	0.275	102.023	1748	4906
183	0.116	14.145	104.849	1.311	13.970	104.606	0.339	0.466	0.440	0.336	94.088	669	4942
184	0.088	28.866	104.797	1.142	28.681	104.627	0.360	0.360	0.433	0.260	139.532	1358	4943
185	0.097	85.291	104.852	1.184	85.132	104.648	0.296	0.444	0.433	0.286	88.677	4027	4944
186	0.130	77.812	104.864	1.346	77.597	104.669	0.444	0.402	0.477	0.347	38.531	3674	4945
187	0.129	47.051	105.312	1.364	46.821	105.092	0.423	0.444	0.474	0.345	128.958	2221	4965
188	0.145	14.110	105.692	1.456	13.928	105.431	0.360	0.529	0.540	0.342	71.889	669	4981
189	0.118	35.626	105.846	1.366	35.496	105.579	0.296	0.529	0.508	0.296	89.356	1679	4988
190	0.132	72.424	105.934	1.378	72.263	105.685	0.339	0.487	0.518	0.324	104.836	3417	4993
191	0.138	27.471	106.172	1.431	27.220	105.982	0.508	0.381	0.523	0.336	14.676	1299	5007
192	0.121	31.474	106.244	1.366	31.327	106.003	0.318	0.508	0.511	0.302	97.324	1482	5008
193	0.120	13.514	106.526	1.329	13.335	106.278	0.360	0.466	0.457	0.334	90.185	636	5021
194	0.108	78.737	107.142	1.232	78.571	106.913	0.339	0.444	0.452	0.304	64.826	3720	5051
195	0.100	21.341	107.192	1.191	21.188	106.998	0.318	0.402	0.418	0.306	74.445	1006	5055
196	0.130	14.172	107.349	1.431	13.991	107.082	0.360	0.529	0.543	0.305	67.055	673	5059
197	0.134	70.204	107.546	1.378	70.040	107.294	0.318	0.508	0.519	0.328	84.134	3314	5069
198	0.151	20.223	107.962	1.521	19.960	107.781	0.572	0.360	0.553	0.349	177.563	949	5092
199	0.092	22.540	107.934	1.137	22.331	107.802	0.402	0.296	0.412	0.285	177.028	1061	5093
200	0.107	51.552	108.128	1.239	51.393	107.908	0.296	0.466	0.445	0.305	96.673	2435	5098
201	0.125	17.261	108.362	1.336	17.082	108.140	0.360	0.444	0.496	0.321	59.990	816	5109
202	0.124	45.899	108.381	1.351	45.656	108.183	0.466	0.402	0.489	0.323	145.274	2165	5111
203	0.105	111.050	108.848	1.234	110.892	108.627	0.296	0.444	0.458	0.292	98.919	5242	5132
204	0.132	18.603	109.132	1.346	18.352	108.945	0.487	0.360	0.490	0.342	164.702	875	5147
205	0.104	14.340	109.233	1.246	14.182	109.008	0.296	0.444	0.449	0.296	95.390	675	5150
206	0.079	94.995	109.672	1.117	94.827	109.495	0.339	0.360	0.418	0.242	51.192	4488	5173
207	0.129	95.496	109.761	1.366	95.335	109.495	0.318	0.508	0.506	0.325	85.837	4512	5173
208	0.111	14.365	110.224	1.269	14.139	110.067	0.466	0.318	0.459	0.307	179.718	679	5200
209	0.125	92.585	110.455	1.359	92.392	110.236	0.381	0.466	0.467	0.342	116.069	4371	5208
210	0.137	15.032	110.634	1.394	14.817	110.405	0.444	0.444	0.499	0.349	130.945	706	5216
211	0.116	40.217	110.692	1.304	40.047	110.448	0.339	0.487	0.471	0.313	85.993	1898	5218
212	0.143	18.697	110.947	1.468	18.415	110.786	0.550	0.339	0.547	0.334	172.549	875	5234
213	0.148	14.854	111.102	1.486	14.690	110.808	0.339	0.572	0.564	0.335	90.387	701	5235
214	0.139	14.199	111.114	1.396	14.034	110.871	0.360	0.487	0.500	0.354	89.872	668	5238
215	0.145	52.908	111.158	1.456	52.726	110.892	0.360	0.529	0.555	0.332	70.553	2501	5239
216	0.121	43.907	111.263	1.311	43.688	111.083	0.444	0.360	0.490	0.313	31.789	2073	5248
217	0.122	9.672	111.453	1.371	9.398	111.273	0.508	0.339	0.509	0.305	20.036	459	5257
218	0.136	52.791	111.652	1.418	52.514	111.464	0.529	0.360	0.525	0.330	12.577	2496	5266
219	0.121	77.725	111.678	1.299	77.534	111.464	0.381	0.423	0.460	0.335	56.067	3671	5266
220	0.114	98.743	111.630	1.239	98.531	111.464	0.423	0.339	0.421	0.345	6.288	4661	5266
221	0.105	48.611	111.825	1.196	48.450	111.612	0.318	0.423	0.414	0.324	101.981	2296	5273
222	0.101	49.863	111.873	1.226	49.720	111.633	0.296	0.466	0.443	0.290	88.862	2354	5274
223	0.124	43.511	112.126	1.341	43.286	111.950	0.466	0.339	0.481	0.327	162.793	2050	5289
224	0.109	14.096	112.233	1.286	13.928	111.993	0.318	0.487	0.465	0.299	99.887	664	5291
225	0.108	37.608	112.248	1.244	37.402	112.078	0.423	0.360	0.462	0.299	30.896	1778	5295
226	0.135	70.314	112.608	1.438	70.146	112.353	0.339	0.529	0.529	0.326	93.683	3318	5308
227	0.125	19.056	113.106	1.306	18.817	112.945	0.466	0.318	0.476	0.333	0.509	895	5336
228	0.101	29.747	113.183	1.226	29.570	112.988	0.360	0.402	0.458	0.280	55.083	1404	5338
229	0.123	11.157	113.561	1.299	10.922	113.390	0.466	0.339	0.471	0.333	164.588	520	5357
230	0.129	21.084	113.870	1.418	20.892	113.602	0.381	0.508	0.517	0.318	68.946	997	5367
231	0.115	95.062	114.137	1.281	94.911	113.898	0.296	0.487	0.486	0.301	84.129	4490	5381
232	0.121	40.952	114.178	1.341	40.725	114.004	0.487	0.339	0.485	0.317	7.823	1937	5386
233	0.120	44.565	114.364	1.311	44.344	114.173	0.423	0.381	0.469	0.326	34.807	2108	5394
234	0.112	71.871	114.683	1.329	71.628	114.469	0.444	0.381	0.467	0.306	33.077	3401	5408
235	0.129	84.064	114.878	1.359	83.841	114.681	0.466	0.381	0.487	0.339	27.641	3972	5418
236	0.117	38.806	114.869	1.311	38.566	114.702	0.466	0.339	0.470	0.317	165.819	1829	5419
237	0.135	105.165	116.144	1.406	104.923	115.951	0.487	0.402	0.519	0.332	150.963	4961	5478
238	0.120	93.681	116.434	1.329	93.451	116.247	0.423	0.402	0.472	0.323	139.719	4421	5492
239	0.102	19.147	116.465	1.232	18.944	116.290	0.402	0.381	0.455	0.285	142.076	899	5494
240	0.108	30.677	116.606	1.251	30.522	116.374	0.339	0.423	0.457	0.300	117.201	1445	5498
241	0.125	42.551	116.726	1.346	42.291	116.565	0.508	0.339	0.491	0.324	164.990	2003	5507
242	0.119	97.180	117.594	1.378	97.028	117.327	0.296	0.529	0.517	0.293	85.378	4592	5543
243	0.112	23.794	117.510	1.323	23.558	117.369	0.508	0.296	0.512	0.278	174.829	1116	5545
244	0.099	88.633	117.718	1.184	88.434	117.560	0.423	0.318	0.405	0.313	179.996	4183	5554
245	0.128	23.048	117.862	1.353	22.881	117.623	0.339	0.487	0.499	0.327	98.452	1085	5557
246	0.142	75.255	117.928	1.461	74.994	117.708	0.487	0.423	0.542	0.334	33.257	3559	5561
247	0.079	63.979	117.913	1.052	63.818	117.750	0.339	0.318	0.359	0.281	150.174	3020	5563
248	0.118	19.281	118.537	1.281	19.050	118.385	0.444	0.339	0.456	0.329	174.353	905	5593
249	0.146	115.041	118.853	1.448	114.850	118.597	0.402	0.508	0.533	0.349	65.184	5435	5603
250	0.111	75.963	119.713	1.281	75.819	119.486	0.296	0.487	0.478	0.295	93.448	3585	5645
251	0.121	61.477	119.961	1.306	61.299	119.740	0.339	0.444	0.462	0.332	86.011	2902	5657
252	0.134	75.286	120.197	1.401	75.015	120.036	0.529	0.339	0.515	0.333	5.451	3557	5671
253	0.136	15.295	120.665	1.401	15.050	120.481	0.487	0.381	0.521	0.332	152.153	714	5692
254	0.120	24.135	120.703	1.329	23.940	120.481	0.381	0.444	0.502	0.304	128.398	1134	5692
255	0.111	31.315	121.212	1.239	31.136	121.010	0.360	0.402	0.426	0.332	126.941	1475	5717
256	0.138	55.813	122.365	1.388	55.562	122.174	0.508	0.360	0.501	0.351	177.496	2636	5772
