 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.086	32.454	11.038	1.161	32.322	10.837	0.275	0.423	0.420	0.262	92.564	1530	512
2	0.112	54.353	12.804	1.276	54.208	12.573	0.296	0.466	0.478	0.297	94.378	2564	594
3	0.107	61.788	12.841	1.251	61.637	12.615	0.296	0.466	0.461	0.295	84.578	2918	596
4	0.095	56.316	12.910	1.149	56.176	12.700	0.275	0.423	0.428	0.281	90.676	2658	600
5	0.099	19.970	12.997	1.179	19.833	12.764	0.275	0.444	0.441	0.285	93.896	942	603
6	0.100	69.103	13.431	1.184	68.961	13.208	0.296	0.444	0.431	0.296	82.825	3264	624
7	0.098	68.554	13.533	1.209	68.411	13.314	0.296	0.444	0.458	0.273	103.361	3235	629
8	0.105	44.805	13.953	1.244	44.598	13.780	0.423	0.360	0.471	0.284	147.449	2109	651
9	0.103	81.007	14.027	1.239	80.836	13.801	0.339	0.423	0.448	0.292	70.980	3827	652
10	0.108	56.424	14.223	1.264	56.282	13.991	0.296	0.466	0.473	0.292	78.620	2665	661
11	0.119	23.542	14.990	1.304	23.368	14.753	0.360	0.466	0.498	0.303	118.985	1107	697
12	0.103	47.443	15.392	1.214	47.223	15.240	0.444	0.318	0.440	0.297	19.010	2239	720
13	0.124	120.121	15.468	1.418	119.909	15.304	0.444	0.381	0.447	0.352	10.465	5668	723
14	0.089	73.308	15.517	1.142	73.131	15.346	0.360	0.339	0.412	0.274	42.765	3465	725
15	0.105	29.844	15.517	1.209	29.633	15.367	0.444	0.296	0.444	0.302	174.981	1404	726
16	0.124	71.939	16.138	1.346	71.755	15.896	0.381	0.466	0.483	0.327	117.543	3396	751
17	0.126	45.689	16.302	1.329	45.487	16.087	0.423	0.402	0.464	0.346	143.533	2152	760
18	0.101	60.000	17.497	1.196	59.796	17.336	0.423	0.318	0.440	0.292	159.512	2829	819
19	0.103	87.624	17.552	1.219	87.418	17.357	0.402	0.381	0.453	0.290	40.232	4143	820
20	0.114	14.530	17.597	1.316	14.351	17.378	0.360	0.466	0.490	0.297	63.192	686	821
21	0.108	74.286	17.654	1.221	74.062	17.505	0.444	0.296	0.456	0.301	10.205	3506	827
22	0.095	21.645	17.749	1.167	21.463	17.568	0.360	0.360	0.421	0.289	42.286	1026	830
23	0.099	39.399	20.209	1.184	39.180	20.066	0.444	0.296	0.432	0.290	5.784	1857	948
24	0.095	68.346	20.293	1.167	68.199	20.087	0.296	0.423	0.431	0.281	111.807	3225	949
25	0.111	112.083	20.341	1.244	111.908	20.108	0.339	0.444	0.454	0.310	68.434	5295	950
26	0.131	90.395	20.318	1.353	90.149	20.151	0.487	0.339	0.502	0.332	13.898	4269	952
27	0.104	110.345	20.381	1.214	110.194	20.151	0.296	0.466	0.452	0.293	79.245	5212	952
28	0.116	42.384	20.490	1.291	42.185	20.278	0.402	0.423	0.484	0.307	45.779	2005	958
29	0.111	120.833	20.948	1.316	120.671	20.722	0.339	0.466	0.467	0.303	69.513	5708	979
30	0.095	85.862	21.009	1.137	85.662	20.870	0.402	0.296	0.402	0.299	0.454	4052	986
31	0.129	122.050	21.525	1.466	121.856	21.272	0.423	0.508	0.513	0.320	118.912	5760	1005
32	0.112	65.075	21.596	1.269	64.918	21.357	0.318	0.466	0.471	0.304	93.730	3072	1009
33	0.109	67.451	21.741	1.244	67.246	21.548	0.402	0.381	0.462	0.301	140.151	3181	1018
34	0.105	33.826	21.805	1.226	33.613	21.654	0.423	0.318	0.433	0.309	159.214	1589	1023
35	0.108	40.604	22.276	1.256	40.428	22.077	0.360	0.423	0.462	0.299	59.242	1917	1043
36	0.096	53.076	22.235	1.154	52.874	22.077	0.402	0.318	0.438	0.278	153.254	2501	1043
37	0.096	86.115	22.306	1.184	85.979	22.098	0.296	0.444	0.433	0.283	76.128	4067	1044
38	0.104	53.902	22.437	1.256	53.700	22.225	0.381	0.402	0.437	0.303	46.267	2551	1050
39	0.108	96.354	22.470	1.281	96.202	22.225	0.296	0.487	0.473	0.292	85.024	4554	1050
40	0.135	72.874	22.620	1.411	72.665	22.394	0.423	0.466	0.519	0.332	53.099	3443	1058
41	0.112	51.446	22.985	1.249	51.244	22.775	0.402	0.402	0.463	0.308	134.356	2425	1076
42	0.121	64.656	23.175	1.316	64.474	22.945	0.360	0.466	0.483	0.317	64.897	3055	1084
43	0.119	83.226	23.359	1.346	83.058	23.093	0.339	0.508	0.493	0.308	69.318	3933	1091
44	0.114	111.706	23.411	1.269	111.527	23.199	0.360	0.423	0.447	0.324	63.331	5277	1096
45	0.108	43.362	23.547	1.239	43.180	23.347	0.360	0.402	0.458	0.299	127.179	2043	1103
46	0.099	79.635	24.295	1.209	79.481	24.088	0.318	0.423	0.447	0.282	61.673	3763	1138
47	0.106	75.864	24.548	1.239	75.692	24.342	0.339	0.423	0.454	0.298	117.119	3579	1150
48	0.136	111.952	24.633	1.426	111.781	24.363	0.339	0.529	0.544	0.318	100.950	5285	1151
49	0.120	90.329	24.582	1.311	90.106	24.384	0.423	0.381	0.470	0.324	39.756	4267	1152
50	0.121	121.540	24.814	1.346	121.370	24.574	0.339	0.487	0.491	0.315	83.564	5740	1161
51	0.119	50.819	25.070	1.323	50.673	24.807	0.296	0.508	0.502	0.302	92.971	2399	1172
52	0.115	91.050	25.799	1.281	90.868	25.590	0.360	0.423	0.447	0.327	65.235	4300	1209
53	0.117	71.312	25.889	1.304	71.120	25.654	0.381	0.444	0.489	0.305	55.703	3372	1212
54	0.105	124.662	25.895	1.232	124.439	25.739	0.444	0.318	0.427	0.313	179.488	5885	1216
55	0.094	87.549	26.028	1.161	87.397	25.823	0.296	0.402	0.436	0.275	69.233	4135	1220
56	0.111	30.103	26.108	1.256	29.866	25.950	0.466	0.318	0.459	0.308	174.656	1419	1226
57	0.108	33.283	26.784	1.239	33.062	26.628	0.444	0.318	0.431	0.318	166.515	1566	1258
58	0.117	80.417	27.109	1.274	80.200	26.924	0.444	0.360	0.467	0.319	154.582	3795	1272
59	0.107	23.388	27.090	1.239	23.156	26.945	0.466	0.296	0.459	0.296	3.543	1101	1273
60	0.123	54.596	27.559	1.336	54.356	27.411	0.487	0.318	0.507	0.308	171.920	2571	1295
61	0.110	62.225	27.900	1.226	62.018	27.728	0.402	0.360	0.450	0.311	147.504	2933	1310
62	0.098	23.659	28.006	1.226	23.474	27.792	0.360	0.402	0.446	0.279	51.511	1123	1313
63	0.108	65.812	28.052	1.256	65.638	27.834	0.339	0.444	0.461	0.299	113.806	3104	1315
64	0.119	18.157	28.524	1.311	17.970	28.321	0.381	0.423	0.484	0.313	54.346	858	1338
65	0.096	17.408	28.716	1.154	17.208	28.554	0.402	0.318	0.426	0.287	28.616	822	1349
66	0.110	54.137	28.843	1.304	53.933	28.660	0.444	0.360	0.486	0.288	146.801	2550	1354
