 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.151	54.991	14.426	1.553	54.822	14.160	0.339	0.550	0.567	0.340	77.892	2598	669
2	0.123	54.145	16.023	1.299	53.954	15.812	0.381	0.423	0.464	0.337	54.737	2558	747
3	0.045	99.308	16.441	0.883	99.145	16.298	0.296	0.275	0.367	0.157	40.841	4694	770
4	0.141	82.573	17.122	1.406	82.360	16.891	0.423	0.466	0.517	0.347	50.625	3903	798
5	0.051	116.011	17.187	0.830	115.888	17.039	0.233	0.275	0.275	0.237	74.135	5480	805
6	0.127	22.928	17.811	1.378	22.754	17.568	0.339	0.487	0.488	0.331	89.735	1081	830
7	0.125	98.713	19.796	1.329	98.467	19.622	0.487	0.339	0.478	0.332	6.363	4662	927
8	0.122	82.289	20.274	1.383	82.063	20.087	0.444	0.402	0.481	0.323	34.416	3887	949
9	0.046	67.915	20.796	0.853	67.797	20.659	0.254	0.296	0.325	0.179	50.960	3210	976
10	0.124	52.137	21.065	1.311	51.943	20.849	0.381	0.423	0.470	0.335	55.317	2463	985
11	0.135	35.748	22.207	1.396	35.496	22.034	0.508	0.339	0.512	0.335	10.672	1687	1041
12	0.119	56.743	22.486	1.323	56.578	22.246	0.318	0.487	0.476	0.318	84.193	2680	1051
13	0.168	14.573	22.709	1.605	14.330	22.437	0.466	0.529	0.553	0.386	54.328	689	1060
14	0.143	14.990	22.813	1.443	14.796	22.564	0.381	0.508	0.532	0.343	67.674	709	1066
15	0.141	75.378	22.931	1.443	75.142	22.712	0.466	0.423	0.522	0.345	32.356	3563	1073
16	0.140	15.919	22.966	1.413	15.727	22.733	0.381	0.487	0.506	0.351	67.855	751	1074
17	0.118	53.978	23.734	1.316	53.784	23.516	0.381	0.444	0.473	0.319	60.758	2550	1111
18	0.142	72.268	25.768	1.443	72.009	25.590	0.529	0.360	0.543	0.332	14.531	3414	1209
19	0.122	79.824	26.018	1.311	79.608	25.823	0.423	0.381	0.472	0.330	145.073	3766	1220
20	0.123	68.711	26.250	1.316	68.474	26.077	0.466	0.360	0.496	0.315	152.468	3238	1232
21	0.053	5.840	26.554	0.890	5.694	26.416	0.275	0.275	0.302	0.225	36.525	279	1248
22	0.139	113.418	27.364	1.436	113.157	27.136	0.487	0.423	0.504	0.351	39.036	5360	1282
23	0.107	40.379	28.679	1.226	40.153	28.533	0.466	0.296	0.465	0.292	6.276	1904	1348
24	0.130	35.566	28.968	1.359	35.391	28.723	0.360	0.487	0.495	0.336	70.090	1681	1357
25	0.134	103.151	30.171	1.376	102.891	29.993	0.508	0.360	0.499	0.342	15.137	4873	1417
26	0.122	116.362	30.584	1.359	116.163	30.374	0.402	0.444	0.479	0.324	52.397	5501	1435
27	0.129	57.234	34.148	1.359	57.023	33.930	0.423	0.423	0.493	0.334	137.122	2700	1603
28	0.122	34.689	34.112	1.353	34.438	33.951	0.487	0.339	0.502	0.309	152.496	1629	1604
29	0.129	92.443	35.726	1.353	92.266	35.475	0.339	0.487	0.487	0.336	93.700	4366	1676
30	0.133	85.283	35.948	1.406	85.069	35.708	0.423	0.466	0.524	0.323	128.514	4022	1687
31	0.138	93.519	36.671	1.426	93.345	36.407	0.339	0.529	0.526	0.335	84.255	4416	1720
32	0.149	25.636	37.335	1.486	25.442	37.063	0.381	0.529	0.553	0.342	69.616	1210	1751
33	0.121	26.863	37.665	1.316	26.670	37.444	0.381	0.444	0.466	0.330	65.206	1268	1769
34	0.134	47.178	38.084	1.396	46.926	37.931	0.508	0.339	0.511	0.334	9.013	2224	1792
35	0.142	26.395	39.163	1.456	26.141	38.968	0.508	0.381	0.529	0.343	14.513	1249	1841
36	0.120	33.103	40.935	1.329	32.914	40.704	0.360	0.466	0.455	0.336	105.638	1562	1923
37	0.126	70.354	41.203	1.334	70.146	41.000	0.444	0.402	0.494	0.325	139.424	3317	1937
38	0.092	66.117	42.747	1.144	65.976	42.566	0.296	0.381	0.406	0.288	105.422	3118	2011
39	0.138	33.409	42.891	1.383	33.232	42.651	0.360	0.487	0.505	0.347	105.658	1572	2015
40	0.142	35.115	43.047	1.443	34.925	42.799	0.381	0.487	0.525	0.343	115.938	1654	2022
41	0.134	64.058	43.561	1.431	63.860	43.307	0.423	0.466	0.527	0.325	132.438	3018	2046
42	0.144	121.269	43.507	1.450	121.010	43.328	0.508	0.360	0.529	0.347	165.044	5721	2047
43	0.122	27.021	43.791	1.353	26.861	43.519	0.318	0.508	0.493	0.315	99.402	1275	2056
44	0.142	47.108	44.181	1.448	46.884	43.942	0.466	0.444	0.540	0.336	142.429	2219	2076
45	0.115	75.475	44.497	1.286	75.248	44.344	0.487	0.318	0.471	0.311	169.397	3558	2095
46	0.138	40.073	44.615	1.431	39.836	44.429	0.487	0.402	0.522	0.336	30.614	1892	2099
47	0.117	45.322	44.605	1.269	45.106	44.429	0.423	0.360	0.482	0.310	146.968	2133	2099
48	0.113	45.010	45.199	1.264	44.789	45.043	0.444	0.318	0.477	0.302	158.349	2117	2128
49	0.121	100.091	45.420	1.336	99.843	45.276	0.487	0.318	0.490	0.313	178.226	4723	2139
50	0.122	93.773	45.545	1.371	93.599	45.297	0.339	0.508	0.520	0.298	71.760	4431	2140
51	0.110	78.553	46.085	1.274	78.380	45.847	0.339	0.466	0.447	0.314	87.741	3711	2166
52	0.141	47.706	46.248	1.418	47.456	46.059	0.487	0.402	0.519	0.345	152.785	2247	2176
53	0.125	66.539	46.967	1.334	66.315	46.778	0.466	0.381	0.484	0.330	151.712	3137	2210
54	0.138	21.127	47.031	1.401	20.913	46.821	0.444	0.423	0.512	0.344	42.190	999	2212
55	0.147	118.604	47.740	1.526	118.343	47.519	0.487	0.444	0.522	0.357	38.336	5604	2245
56	0.131	23.137	48.341	1.371	22.924	48.133	0.423	0.423	0.504	0.332	42.394	1095	2274
57	0.144	119.672	48.488	1.568	119.422	48.260	0.487	0.466	0.547	0.336	141.713	5647	2280
58	0.129	101.155	48.937	1.371	100.986	48.683	0.339	0.508	0.509	0.323	106.975	4775	2300
59	0.143	91.251	49.131	1.426	90.996	48.958	0.508	0.360	0.540	0.338	160.281	4301	2313
