 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.122	112.071	12.364	1.311	111.908	12.128	0.339	0.466	0.467	0.332	89.571	5293	573
2	0.040	128.183	13.887	0.756	128.058	13.758	0.233	0.275	0.271	0.190	125.467	6053	650
3	0.131	87.553	14.194	1.401	87.355	13.949	0.381	0.487	0.511	0.327	62.455	4140	659
4	0.094	76.906	14.174	1.154	76.750	13.970	0.318	0.402	0.403	0.296	96.705	3630	660
5	0.138	85.140	14.319	1.396	84.942	14.097	0.402	0.444	0.521	0.339	126.609	4014	666
6	0.051	69.144	14.389	0.902	68.982	14.266	0.318	0.233	0.296	0.220	33.733	3264	674
7	0.149	81.267	14.804	1.461	81.026	14.605	0.487	0.402	0.515	0.369	23.191	3839	690
8	0.134	52.413	15.008	1.396	52.239	14.753	0.360	0.487	0.503	0.338	104.586	2474	697
9	0.155	51.261	15.084	1.480	51.075	14.817	0.360	0.529	0.544	0.362	101.273	2419	700
10	0.122	32.146	15.110	1.341	31.983	14.859	0.339	0.487	0.488	0.319	105.404	1516	702
11	0.130	33.386	15.119	1.329	33.210	14.880	0.360	0.466	0.470	0.352	109.228	1575	703
12	0.111	84.902	15.563	1.269	84.751	15.325	0.296	0.487	0.481	0.294	96.598	4008	724
13	0.137	76.709	17.055	1.491	76.518	16.785	0.381	0.529	0.521	0.335	85.933	3625	793
14	0.151	70.364	17.469	1.468	70.168	17.208	0.381	0.508	0.548	0.351	66.563	3324	813
15	0.148	37.368	18.123	1.456	37.169	17.865	0.381	0.508	0.542	0.349	111.683	1761	844
16	0.148	44.707	18.158	1.466	44.492	17.907	0.423	0.508	0.538	0.351	122.914	2108	846
17	0.069	114.142	18.659	1.004	114.025	18.478	0.233	0.381	0.387	0.227	78.476	5391	873
18	0.137	108.044	18.921	1.443	107.781	18.732	0.508	0.381	0.535	0.326	23.080	5106	885
19	0.139	78.339	19.376	1.443	78.168	19.114	0.360	0.529	0.548	0.323	69.953	3701	903
