 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.107	97.165	10.950	1.191	97.007	10.753	0.318	0.402	0.417	0.326	97.464	4586	508
2	0.118	91.065	10.997	1.371	90.847	10.816	0.444	0.381	0.453	0.332	142.937	4294	511
3	0.094	72.511	12.347	1.149	72.369	12.128	0.275	0.423	0.430	0.278	77.723	3427	573
4	0.118	84.752	13.798	1.299	84.561	13.610	0.402	0.402	0.461	0.326	45.821	4002	643
5	0.108	78.332	14.071	1.269	78.168	13.864	0.360	0.423	0.453	0.305	66.063	3699	655
6	0.093	23.792	16.403	1.107	23.643	16.214	0.296	0.381	0.396	0.300	108.110	1120	766
7	0.120	56.390	17.095	1.311	56.155	16.933	0.466	0.339	0.457	0.334	11.187	2660	800
8	0.115	92.755	17.519	1.426	92.604	17.272	0.296	0.572	0.504	0.290	99.437	4379	816
9	0.110	90.792	19.489	1.274	90.593	19.283	0.381	0.423	0.478	0.293	55.410	4289	911
10	0.109	53.784	19.784	1.269	53.636	19.558	0.296	0.466	0.475	0.293	80.721	2539	924
11	0.125	45.161	20.249	1.353	45.000	20.002	0.318	0.508	0.519	0.308	77.265	2132	945
12	0.112	74.636	20.220	1.256	74.464	20.002	0.339	0.444	0.462	0.309	109.516	3521	945
13	0.116	100.806	20.646	1.299	100.626	20.426	0.360	0.444	0.467	0.315	60.573	4763	965
14	0.114	96.034	20.659	1.304	95.822	20.447	0.444	0.381	0.463	0.313	149.285	4532	966
15	0.113	34.021	22.439	1.286	33.782	22.288	0.487	0.296	0.478	0.301	3.709	1604	1053
16	0.103	104.509	22.805	1.196	104.288	22.648	0.423	0.318	0.437	0.300	13.301	4937	1070
17	0.123	100.513	23.105	1.353	100.330	22.881	0.381	0.444	0.506	0.309	55.699	4749	1081
18	0.139	115.051	23.253	1.418	114.829	23.029	0.444	0.444	0.521	0.341	137.326	5430	1088
19	0.123	55.160	23.284	1.299	54.928	23.114	0.466	0.339	0.492	0.318	158.145	2599	1092
20	0.114	53.978	23.587	1.269	53.784	23.389	0.402	0.381	0.461	0.314	138.481	2544	1105
21	0.134	45.777	23.760	1.396	45.614	23.516	0.339	0.508	0.516	0.331	78.226	2160	1111
22	0.135	117.079	23.770	1.401	116.840	23.580	0.487	0.381	0.506	0.341	156.702	5526	1114
23	0.117	66.974	24.582	1.316	66.823	24.320	0.318	0.508	0.502	0.298	77.348	3165	1149
24	0.120	95.243	24.820	1.311	94.996	24.659	0.487	0.318	0.475	0.321	3.954	4497	1165
25	0.114	101.000	24.860	1.281	100.796	24.659	0.402	0.381	0.465	0.313	38.247	4776	1165
26	0.098	92.114	24.938	1.202	91.927	24.765	0.381	0.360	0.430	0.290	137.010	4346	1170
27	0.115	93.035	25.115	1.323	92.879	24.871	0.296	0.508	0.504	0.291	85.722	4394	1175
28	0.113	81.818	25.196	1.264	81.598	25.040	0.444	0.318	0.471	0.305	18.602	3863	1183
29	0.043	57.678	25.195	0.745	57.552	25.082	0.254	0.212	0.268	0.204	24.452	2724	1185
30	0.126	53.493	25.879	1.359	53.255	25.696	0.487	0.360	0.504	0.319	155.800	2521	1214
31	0.112	93.356	26.084	1.269	93.112	25.929	0.466	0.318	0.464	0.307	165.485	4405	1225
32	0.113	90.369	26.833	1.274	90.170	26.628	0.402	0.402	0.479	0.300	136.990	4263	1258
33	0.119	127.705	26.853	1.346	127.466	26.670	0.466	0.381	0.454	0.334	15.957	6033	1260
34	0.109	105.496	26.969	1.274	105.325	26.734	0.339	0.466	0.458	0.302	68.967	4985	1263
35	0.117	59.803	27.238	1.286	59.563	27.072	0.466	0.339	0.465	0.320	164.122	2820	1279
36	0.124	29.367	27.607	1.336	29.210	27.368	0.318	0.487	0.499	0.316	76.630	1386	1293
37	0.109	70.649	27.566	1.251	70.422	27.411	0.466	0.296	0.468	0.297	179.697	3336	1295
38	0.125	130.811	28.749	1.371	130.598	28.554	0.423	0.402	0.480	0.332	33.890	6180	1349
39	0.103	95.380	28.743	1.191	95.186	28.575	0.381	0.339	0.431	0.306	33.221	4506	1350
40	0.124	91.839	29.202	1.341	91.588	29.041	0.508	0.318	0.513	0.307	15.711	4337	1372
41	0.108	103.702	29.927	1.274	103.547	29.676	0.318	0.487	0.476	0.288	105.122	4896	1402
42	0.120	98.631	30.087	1.334	98.404	29.908	0.466	0.381	0.473	0.322	30.189	4659	1413
43	0.114	94.284	30.262	1.269	94.107	30.057	0.360	0.423	0.462	0.315	56.727	4454	1420
44	0.117	43.685	30.499	1.304	43.455	30.311	0.444	0.381	0.486	0.306	146.956	2058	1432
45	0.137	128.677	30.532	1.388	128.439	30.332	0.466	0.402	0.507	0.343	32.341	6080	1433
46	0.111	66.402	30.730	1.274	66.209	30.522	0.381	0.423	0.473	0.299	131.595	3130	1442
47	0.125	102.813	31.172	1.341	102.552	31.009	0.508	0.318	0.497	0.320	2.534	4854	1465
48	0.107	62.999	31.663	1.291	62.823	31.432	0.381	0.423	0.437	0.312	122.263	2973	1485
49	0.123	92.697	31.652	1.353	92.456	31.475	0.466	0.360	0.488	0.321	25.403	4381	1487
50	0.131	128.629	31.857	1.396	128.376	31.686	0.508	0.339	0.516	0.324	20.749	6075	1497
51	0.116	82.968	32.051	1.286	82.804	31.814	0.339	0.466	0.491	0.302	112.698	3915	1503
52	0.114	103.833	32.343	1.281	103.590	32.194	0.466	0.318	0.464	0.313	6.437	4901	1521
53	0.103	23.465	32.449	1.221	23.283	32.258	0.360	0.381	0.451	0.292	49.146	1109	1524
54	0.114	86.716	32.685	1.299	86.529	32.470	0.381	0.423	0.479	0.304	53.914	4098	1534
