 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.139	42.340	12.085	1.521	42.101	11.874	0.466	0.423	0.488	0.364	36.031	2003	561
2	0.137	77.881	15.947	1.383	77.703	15.684	0.339	0.508	0.505	0.346	84.743	3679	741
3	0.121	80.415	16.035	1.383	80.243	15.769	0.360	0.487	0.497	0.311	121.673	3792	745
4	0.140	62.387	16.492	1.448	62.188	16.256	0.402	0.487	0.516	0.345	118.736	2940	768
5	0.128	102.869	17.241	1.371	102.637	17.060	0.487	0.360	0.482	0.339	175.685	4858	806
6	0.152	56.345	18.276	1.480	56.176	17.992	0.339	0.550	0.554	0.350	93.864	2659	850
7	0.133	51.273	19.631	1.371	51.054	19.431	0.444	0.402	0.505	0.336	141.858	2415	918
8	0.157	55.553	26.745	1.533	55.372	26.437	0.381	0.572	0.564	0.355	100.786	2621	1249
9	0.134	78.279	31.267	1.413	77.999	31.094	0.529	0.339	0.521	0.329	171.967	3694	1469
10	0.126	27.085	34.823	1.329	26.861	34.629	0.444	0.381	0.471	0.340	27.621	1282	1636
11	0.124	40.804	35.210	1.316	40.598	35.010	0.423	0.402	0.486	0.324	140.020	1920	1654
12	0.131	32.013	36.728	1.371	31.835	36.491	0.381	0.466	0.482	0.345	116.013	1508	1724
13	0.129	39.581	37.143	1.364	39.370	36.915	0.423	0.444	0.482	0.341	53.264	1872	1744
14	0.123	119.753	37.152	1.359	119.592	36.915	0.339	0.508	0.493	0.317	78.667	5657	1744
15	0.146	71.272	38.450	1.418	71.014	38.269	0.508	0.381	0.504	0.369	166.761	3360	1808
16	0.142	76.260	38.909	1.401	76.031	38.693	0.444	0.423	0.495	0.364	36.867	3604	1828
17	0.147	102.607	39.491	1.491	102.383	39.264	0.444	0.444	0.507	0.370	46.725	4849	1855
18	0.138	108.933	39.818	1.383	108.691	39.645	0.487	0.360	0.499	0.351	14.113	5143	1873
19	0.125	66.260	40.730	1.346	66.019	40.555	0.466	0.360	0.468	0.339	3.111	3131	1916
20	0.125	68.421	40.890	1.306	68.262	40.661	0.318	0.466	0.478	0.332	88.262	3229	1921
21	0.142	118.080	42.729	1.391	117.920	42.482	0.339	0.487	0.506	0.356	85.951	5576	2007
22	0.122	58.754	43.485	1.329	58.568	43.244	0.360	0.466	0.495	0.315	117.016	2772	2043
23	0.126	65.378	43.985	1.329	65.193	43.752	0.381	0.444	0.486	0.330	122.959	3085	2067
24	0.056	65.959	45.926	0.913	65.828	45.784	0.275	0.318	0.310	0.230	57.033	3115	2163
25	0.121	117.459	46.608	1.316	117.263	46.376	0.381	0.444	0.475	0.324	52.331	5552	2191
26	0.129	79.557	47.922	1.359	79.354	47.688	0.402	0.444	0.486	0.339	126.457	3754	2253
27	0.146	68.293	47.925	1.466	68.008	47.710	0.529	0.402	0.528	0.353	21.886	3229	2254
28	0.142	38.900	48.606	1.426	38.714	48.366	0.381	0.487	0.518	0.349	66.143	1837	2285
29	0.121	124.251	48.770	1.311	124.037	48.578	0.423	0.381	0.482	0.321	36.621	5870	2295
30	0.134	23.791	49.487	1.401	23.622	49.212	0.339	0.529	0.516	0.331	82.691	1123	2325
31	0.151	120.991	49.661	1.486	120.777	49.445	0.466	0.444	0.532	0.363	44.334	5715	2336
32	0.149	76.738	50.552	1.468	76.496	50.334	0.466	0.423	0.535	0.354	36.196	3629	2378
33	0.120	74.689	52.069	1.334	74.486	51.858	0.423	0.423	0.469	0.326	139.697	3523	2450
34	0.130	86.344	52.228	1.353	86.170	51.985	0.360	0.466	0.503	0.329	115.022	4075	2456
35	0.144	95.334	56.171	1.473	95.081	55.986	0.529	0.381	0.530	0.347	13.922	4504	2645
36	0.143	96.774	56.988	1.456	96.584	56.727	0.381	0.508	0.534	0.341	67.734	4572	2680
37	0.136	122.348	57.143	1.401	122.132	56.917	0.423	0.444	0.517	0.335	50.590	5781	2689
38	0.150	49.561	57.460	1.461	49.340	57.214	0.423	0.487	0.533	0.357	54.390	2343	2703
39	0.130	65.497	57.931	1.359	65.257	57.743	0.487	0.360	0.493	0.336	20.784	3095	2728
40	0.127	95.208	58.327	1.329	95.017	58.102	0.381	0.444	0.482	0.335	55.462	4499	2745
41	0.043	128.235	58.448	0.805	128.122	58.335	0.254	0.233	0.246	0.220	21.664	6056	2756
42	0.143	39.686	58.562	1.443	39.434	58.378	0.508	0.360	0.515	0.353	8.655	1873	2758
43	0.149	75.350	59.245	1.473	75.120	59.013	0.466	0.444	0.534	0.356	39.632	3563	2788
44	0.130	125.093	60.490	1.359	124.841	60.304	0.487	0.360	0.495	0.334	17.402	5912	2849
45	0.137	69.896	60.603	1.383	69.681	60.388	0.423	0.423	0.509	0.342	134.223	3295	2853
46	0.139	106.414	61.486	1.431	106.193	61.256	0.444	0.444	0.537	0.330	45.488	5029	2894
47	0.133	26.830	61.622	1.408	26.606	61.447	0.466	0.381	0.500	0.338	28.580	1265	2903
48	0.138	71.375	61.670	1.418	71.141	61.468	0.466	0.423	0.530	0.333	39.356	3372	2904
49	0.137	59.914	61.935	1.413	59.754	61.680	0.339	0.508	0.518	0.336	97.213	2826	2914
50	0.129	32.338	61.886	1.353	32.089	61.722	0.487	0.339	0.483	0.340	178.775	1523	2916
51	0.138	34.729	62.346	1.388	34.480	62.166	0.508	0.360	0.499	0.351	10.553	1638	2937
52	0.063	51.722	63.389	1.040	51.562	63.267	0.360	0.254	0.367	0.219	5.821	2439	2989
53	0.122	63.483	64.161	1.311	63.331	63.923	0.318	0.487	0.483	0.322	99.301	2995	3020
54	0.133	126.076	64.167	1.401	125.836	63.966	0.466	0.402	0.515	0.328	31.409	5958	3022
55	0.123	86.769	65.882	1.341	86.550	65.680	0.423	0.402	0.481	0.325	40.098	4100	3103
56	0.129	33.645	66.001	1.388	33.486	65.722	0.339	0.529	0.507	0.324	83.719	1590	3105
57	0.136	57.233	65.956	1.383	57.002	65.765	0.466	0.381	0.504	0.344	30.554	2703	3107
58	0.126	99.642	66.277	1.323	99.483	66.040	0.318	0.487	0.499	0.323	81.614	4705	3120
59	0.138	92.994	66.605	1.401	92.752	66.421	0.487	0.381	0.514	0.341	29.691	4392	3138
60	0.123	51.147	66.829	1.351	50.948	66.612	0.402	0.466	0.487	0.322	51.074	2417	3147
61	0.137	121.201	66.947	1.473	120.946	66.696	0.487	0.423	0.489	0.357	19.686	5730	3151
62	0.136	89.601	67.358	1.388	89.344	67.183	0.508	0.360	0.509	0.339	14.145	4232	3174
63	0.138	63.280	67.857	1.388	63.077	67.628	0.423	0.444	0.494	0.354	51.144	2992	3195
64	0.125	68.403	68.255	1.388	68.178	68.072	0.508	0.360	0.484	0.330	163.055	3226	3216
65	0.122	93.971	69.849	1.329	93.768	69.638	0.402	0.423	0.478	0.325	54.649	4439	3290
66	0.138	66.079	69.993	1.413	65.892	69.744	0.360	0.508	0.507	0.345	99.137	3118	3295
67	0.103	60.340	70.047	1.219	60.156	69.829	0.360	0.423	0.446	0.296	117.487	2847	3299
68	0.130	34.120	70.123	1.388	33.930	69.892	0.402	0.466	0.484	0.343	106.200	1607	3302
69	0.134	73.172	70.107	1.394	72.962	69.892	0.423	0.444	0.482	0.355	129.724	3451	3302
70	0.159	25.356	70.708	1.528	25.167	70.443	0.381	0.529	0.541	0.376	86.082	1196	3328
71	0.141	116.277	70.770	1.426	116.036	70.570	0.466	0.402	0.513	0.349	144.243	5486	3334
72	0.126	117.750	71.744	1.329	117.517	71.564	0.466	0.360	0.493	0.325	151.503	5555	3381
73	0.121	44.188	72.465	1.286	43.963	72.284	0.423	0.381	0.470	0.329	142.567	2080	3415
74	0.127	70.550	72.589	1.366	70.379	72.348	0.339	0.487	0.497	0.325	97.836	3330	3418
75	0.118	92.976	72.903	1.299	92.774	72.708	0.423	0.381	0.478	0.314	143.400	4385	3435
76	0.138	73.015	73.036	1.388	72.792	72.813	0.423	0.444	0.498	0.354	131.841	3445	3440
77	0.137	78.042	73.189	1.383	77.788	73.025	0.508	0.339	0.510	0.342	173.052	3680	3450
78	0.139	37.405	73.290	1.371	37.169	73.110	0.487	0.360	0.492	0.360	168.125	1761	3454
79	0.130	57.998	73.594	1.341	57.764	73.406	0.466	0.360	0.488	0.339	162.341	2736	3468
80	0.151	108.326	73.709	1.473	108.140	73.448	0.381	0.529	0.540	0.355	76.921	5117	3470
81	0.129	68.898	74.034	1.366	68.728	73.787	0.339	0.487	0.516	0.320	107.640	3249	3486
82	0.132	87.831	74.149	1.341	87.609	73.956	0.444	0.381	0.482	0.348	30.905	4150	3494
83	0.136	108.658	74.249	1.401	108.458	73.999	0.381	0.487	0.496	0.350	69.939	5134	3496
84	0.133	44.271	74.266	1.346	44.048	74.062	0.444	0.402	0.487	0.347	34.161	2093	3499
85	0.116	108.656	75.427	1.279	108.458	75.205	0.381	0.444	0.458	0.322	126.758	5131	3553
86	0.129	32.839	75.616	1.376	32.597	75.438	0.487	0.360	0.486	0.339	19.017	1550	3564
87	0.120	31.235	75.739	1.304	31.052	75.523	0.381	0.444	0.454	0.336	118.957	1471	3568
88	0.120	91.675	76.545	1.311	91.440	76.390	0.487	0.318	0.486	0.315	7.551	4327	3609
89	0.132	100.013	76.589	1.341	99.780	76.412	0.466	0.360	0.487	0.346	20.262	4724	3610
90	0.120	113.521	78.252	1.299	113.348	78.020	0.360	0.444	0.480	0.318	121.573	5358	3686
91	0.117	122.520	78.477	1.269	122.322	78.274	0.381	0.402	0.433	0.345	49.335	5787	3698
92	0.139	50.667	78.588	1.426	50.482	78.338	0.360	0.508	0.514	0.344	87.002	2390	3701
93	0.161	92.368	78.954	1.521	92.096	78.740	0.529	0.423	0.552	0.372	22.759	4367	3720
94	0.136	57.664	79.007	1.371	57.425	78.825	0.487	0.360	0.497	0.349	12.646	2724	3724
95	0.126	45.955	79.127	1.346	45.720	78.952	0.466	0.360	0.485	0.332	19.535	2169	3730
96	0.129	124.694	79.358	1.418	124.524	79.100	0.339	0.508	0.510	0.322	86.902	5890	3737
97	0.047	29.206	79.718	0.818	29.083	79.566	0.233	0.275	0.274	0.217	59.692	1381	3759
98	0.047	20.580	80.289	0.823	20.447	80.137	0.254	0.275	0.257	0.233	92.365	972	3786
99	0.130	60.240	80.333	1.353	60.029	80.137	0.423	0.402	0.486	0.341	42.787	2846	3786
100	0.137	112.261	80.486	1.371	112.014	80.306	0.487	0.360	0.494	0.353	171.548	5299	3794
101	0.135	95.458	80.817	1.371	95.208	80.624	0.487	0.360	0.499	0.345	12.704	4511	3809
102	0.146	50.017	81.114	1.463	49.848	80.857	0.339	0.529	0.535	0.348	85.412	2361	3820
103	0.133	69.473	81.600	1.371	69.257	81.386	0.423	0.423	0.500	0.339	135.168	3276	3845
104	0.134	90.751	81.619	1.388	90.466	81.449	0.529	0.339	0.513	0.332	12.634	4286	3848
105	0.134	37.485	81.811	1.371	37.253	81.640	0.466	0.360	0.477	0.357	1.916	1767	3857
106	0.135	40.558	81.993	1.396	40.301	81.830	0.508	0.339	0.498	0.345	170.320	1909	3866
107	0.169	128.163	82.215	1.570	127.952	81.957	0.444	0.508	0.537	0.402	59.305	6054	3872
108	0.129	124.623	82.266	1.371	124.460	82.000	0.339	0.508	0.499	0.329	84.013	5888	3874
109	0.146	54.094	82.764	1.461	53.827	82.571	0.529	0.381	0.531	0.349	13.308	2556	3901
110	0.124	49.989	83.535	1.346	49.763	83.333	0.466	0.381	0.487	0.323	150.847	2358	3937
111	0.141	66.054	83.759	1.426	65.871	83.502	0.360	0.508	0.515	0.348	89.635	3118	3945
112	0.128	56.507	83.919	1.346	56.324	83.672	0.360	0.487	0.471	0.346	106.085	2668	3953
113	0.150	78.656	83.911	1.478	78.401	83.714	0.508	0.402	0.526	0.364	152.843	3708	3955
114	0.151	79.084	84.499	1.468	78.846	84.307	0.487	0.402	0.524	0.366	154.673	3727	3983
115	0.133	57.374	84.538	1.359	57.150	84.349	0.466	0.381	0.485	0.348	28.317	2709	3985
116	0.138	71.866	84.775	1.401	71.628	84.582	0.487	0.381	0.502	0.351	22.419	3398	3996
117	0.132	110.829	84.953	1.376	110.659	84.709	0.360	0.508	0.489	0.343	83.239	5234	4002
118	0.112	75.643	85.571	1.269	75.438	85.386	0.423	0.360	0.474	0.302	144.337	3566	4034
119	0.146	80.845	85.615	1.448	80.603	85.408	0.487	0.423	0.495	0.375	154.993	3816	4035
120	0.047	77.745	85.803	0.865	77.597	85.683	0.296	0.233	0.280	0.214	157.056	3674	4048
121	0.124	96.105	86.289	1.311	95.885	86.127	0.466	0.339	0.473	0.333	175.079	4534	4069
122	0.149	109.886	86.660	1.468	109.622	86.487	0.529	0.360	0.518	0.366	0.967	5185	4086
123	0.144	106.435	86.747	1.431	106.214	86.529	0.444	0.444	0.524	0.350	42.571	5029	4088
124	0.144	84.200	86.960	1.461	84.011	86.699	0.381	0.529	0.527	0.348	105.505	3973	4096
125	0.141	68.322	87.705	1.413	68.157	87.440	0.339	0.529	0.519	0.345	90.325	3226	4131
126	0.133	37.562	87.731	1.353	37.338	87.545	0.466	0.360	0.485	0.349	163.673	1769	4136
127	0.139	119.495	88.076	1.406	119.253	87.884	0.487	0.402	0.504	0.351	27.203	5645	4152
128	0.141	112.393	90.758	1.401	112.183	90.530	0.423	0.444	0.519	0.346	129.116	5304	4277
129	0.137	33.701	90.961	1.401	33.464	90.784	0.487	0.360	0.497	0.350	9.462	1589	4289
130	0.156	114.578	91.537	1.508	114.321	91.313	0.487	0.466	0.555	0.358	136.601	5407	4314
131	0.065	85.641	91.711	1.047	85.429	91.588	0.360	0.254	0.353	0.234	173.875	4049	4327
132	0.146	45.287	91.909	1.426	45.106	91.652	0.360	0.508	0.522	0.356	76.241	2139	4330
133	0.131	37.081	92.391	1.359	36.851	92.202	0.466	0.381	0.479	0.349	25.592	1752	4356
134	0.136	66.519	92.507	1.388	66.273	92.308	0.487	0.381	0.481	0.360	169.939	3144	4361
135	0.134	55.293	92.700	1.376	55.054	92.498	0.466	0.402	0.507	0.336	145.917	2606	4370
136	0.135	37.313	92.739	1.376	37.084	92.541	0.466	0.402	0.490	0.351	27.521	1763	4372
137	0.123	66.824	93.577	1.366	66.675	93.303	0.296	0.529	0.526	0.297	96.393	3156	4408
