 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.155	62.046	11.469	1.551	61.870	11.176	0.381	0.593	0.567	0.349	101.689	2926	528
2	0.151	98.180	14.464	1.533	97.938	14.203	0.444	0.508	0.574	0.336	54.349	4640	671
3	0.160	50.332	14.846	1.540	50.144	14.563	0.381	0.550	0.560	0.365	100.435	2375	688
4	0.151	100.333	15.373	1.493	100.140	15.113	0.381	0.508	0.543	0.354	65.522	4744	714
5	0.177	51.936	15.506	1.625	51.752	15.219	0.381	0.593	0.601	0.376	91.102	2448	719
6	0.157	32.607	17.706	1.528	32.385	17.462	0.423	0.508	0.554	0.361	116.638	1533	825
7	0.164	63.051	18.214	1.558	62.759	18.013	0.572	0.381	0.572	0.365	173.457	2977	851
8	0.154	70.480	18.849	1.533	70.210	18.648	0.550	0.402	0.575	0.340	154.021	3319	881
9	0.145	57.713	19.383	1.521	57.489	19.135	0.466	0.487	0.546	0.338	128.689	2721	904
10	0.176	26.704	19.873	1.618	26.522	19.558	0.381	0.614	0.596	0.375	83.841	1260	924
11	0.050	68.784	21.050	0.937	68.622	20.913	0.318	0.275	0.371	0.172	37.202	3253	988
12	0.154	17.469	21.985	1.558	17.208	21.802	0.529	0.402	0.539	0.363	169.828	819	1030
13	0.172	119.709	24.141	1.660	119.528	23.834	0.360	0.656	0.625	0.351	90.198	5654	1126
14	0.133	83.667	25.208	1.424	83.460	24.956	0.423	0.487	0.569	0.298	128.666	3946	1179
15	0.143	85.809	25.426	1.478	85.619	25.146	0.402	0.529	0.554	0.329	117.639	4049	1188
16	0.159	91.073	26.443	1.593	90.805	26.183	0.487	0.487	0.572	0.355	41.698	4308	1237
17	0.161	87.793	26.387	1.558	87.503	26.204	0.550	0.402	0.597	0.344	155.108	4137	1238
18	0.143	50.517	26.666	1.466	50.271	26.458	0.529	0.402	0.542	0.336	155.546	2380	1250
19	0.136	42.076	26.991	1.431	41.910	26.712	0.339	0.529	0.525	0.330	90.388	1985	1262
20	0.155	120.400	26.983	1.503	120.206	26.734	0.402	0.529	0.548	0.359	66.537	5688	1263
21	0.174	50.524	29.630	1.630	50.250	29.422	0.572	0.423	0.582	0.380	20.321	2385	1390
22	0.177	48.018	30.640	1.623	47.752	30.395	0.529	0.487	0.606	0.371	36.057	2274	1436
23	0.193	21.216	31.060	1.702	20.913	30.861	0.635	0.402	0.632	0.389	175.868	996	1458
24	0.158	78.718	31.719	1.558	78.422	31.538	0.614	0.339	0.606	0.332	173.186	3713	1490
25	0.160	84.789	31.816	1.533	84.582	31.560	0.423	0.508	0.567	0.359	119.493	3999	1491
26	0.177	58.936	34.033	1.642	58.738	33.740	0.402	0.593	0.626	0.359	112.914	2777	1594
27	0.148	73.787	34.566	1.478	73.596	34.311	0.402	0.508	0.528	0.357	117.834	3482	1621
28	0.151	103.940	34.655	1.468	103.717	34.417	0.423	0.466	0.504	0.380	57.085	4911	1626
29	0.166	40.010	35.035	1.586	39.709	34.819	0.593	0.423	0.564	0.374	21.158	1893	1645
30	0.153	69.561	36.256	1.538	69.300	36.026	0.508	0.444	0.574	0.339	38.654	3289	1702
