 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.102	60.224	13.367	1.209	60.071	13.166	0.296	0.444	0.431	0.302	95.097	2842	622
2	0.114	100.864	14.126	1.299	100.626	13.970	0.487	0.318	0.482	0.302	17.451	4764	660
3	0.126	100.157	14.298	1.346	99.928	14.097	0.444	0.402	0.490	0.327	38.780	4732	666
4	0.118	64.108	14.796	1.341	63.944	14.542	0.318	0.487	0.494	0.305	99.862	3025	687
5	0.120	100.412	15.757	1.348	100.182	15.600	0.466	0.339	0.483	0.317	16.993	4743	737
6	0.041	50.023	17.134	0.823	49.890	17.039	0.296	0.212	0.288	0.180	178.056	2360	805
7	0.096	49.144	18.782	1.196	48.980	18.563	0.318	0.423	0.455	0.268	115.829	2318	877
8	0.104	83.422	19.214	1.232	83.227	19.029	0.402	0.381	0.446	0.298	40.741	3942	899
9	0.120	82.097	19.393	1.341	81.852	19.240	0.487	0.318	0.500	0.305	169.845	3871	909
10	0.093	93.060	19.631	1.154	92.858	19.473	0.402	0.318	0.430	0.275	157.097	4392	920
11	0.109	116.547	20.282	1.226	116.396	20.045	0.318	0.444	0.435	0.318	87.113	5504	947
12	0.105	115.568	20.373	1.226	115.422	20.151	0.318	0.444	0.433	0.309	105.423	5455	952
13	0.106	88.113	20.494	1.264	87.969	20.256	0.296	0.444	0.452	0.298	102.481	4159	957
14	0.116	54.932	21.161	1.294	54.779	20.934	0.318	0.466	0.475	0.310	87.559	2592	989
15	0.121	117.639	21.562	1.359	117.390	21.400	0.466	0.381	0.456	0.337	10.946	5555	1011
16	0.134	107.129	21.771	1.396	106.934	21.548	0.381	0.466	0.501	0.341	114.734	5053	1018
17	0.089	128.071	22.235	1.137	127.889	22.056	0.360	0.339	0.409	0.276	40.154	6052	1042
18	0.101	75.674	22.490	1.232	75.480	22.288	0.402	0.381	0.468	0.275	139.551	3568	1053
19	0.117	105.621	22.639	1.274	105.431	22.437	0.381	0.423	0.458	0.326	125.809	4985	1060
20	0.105	107.545	23.467	1.204	107.357	23.304	0.381	0.339	0.417	0.320	149.062	5073	1101
21	0.111	50.209	24.246	1.274	50.017	24.066	0.423	0.381	0.448	0.315	43.034	2370	1137
22	0.109	57.360	24.310	1.269	57.150	24.109	0.402	0.381	0.457	0.304	39.649	2714	1139
