 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.045	96.413	11.484	0.890	96.287	11.345	0.254	0.275	0.322	0.179	42.528	4558	536
2	0.108	35.319	13.905	1.239	35.158	13.674	0.318	0.444	0.444	0.310	101.203	1667	646
3	0.114	30.690	14.047	1.281	30.522	13.822	0.339	0.444	0.446	0.326	97.147	1448	653
4	0.129	92.763	15.869	1.396	92.583	15.642	0.360	0.466	0.483	0.340	80.259	4379	739
5	0.116	101.042	16.190	1.269	100.859	15.981	0.360	0.423	0.456	0.324	120.583	4768	755
6	0.053	75.545	16.252	0.967	75.417	16.108	0.254	0.339	0.305	0.221	69.807	3569	761
7	0.121	106.847	16.503	1.286	106.659	16.298	0.381	0.423	0.447	0.344	126.965	5043	770
8	0.107	90.147	16.979	1.232	89.958	16.785	0.381	0.402	0.426	0.320	126.226	4254	793
9	0.113	50.017	17.045	1.286	49.848	16.828	0.339	0.444	0.444	0.325	91.422	2360	795
10	0.096	86.763	17.645	1.154	86.593	17.462	0.339	0.381	0.386	0.317	120.755	4095	825
11	0.123	36.728	17.754	1.329	36.491	17.568	0.466	0.360	0.485	0.323	27.142	1736	830
12	0.122	92.680	18.317	1.316	92.498	18.076	0.360	0.466	0.467	0.334	108.174	4376	854
13	0.134	42.368	18.367	1.371	42.122	18.182	0.487	0.360	0.499	0.342	161.936	1998	859
14	0.065	90.262	18.626	0.997	90.106	18.457	0.296	0.318	0.297	0.278	61.807	4266	872
15	0.130	104.657	19.208	1.371	104.500	18.944	0.339	0.508	0.496	0.334	88.486	4942	895
16	0.103	34.054	19.529	1.179	33.888	19.346	0.339	0.381	0.378	0.346	94.130	1605	914
17	0.123	90.528	19.565	1.294	90.360	19.346	0.339	0.444	0.460	0.341	102.666	4273	914
18	0.134	106.545	19.883	1.396	106.384	19.643	0.339	0.487	0.503	0.339	92.507	5029	928
19	0.138	40.276	20.032	1.396	40.090	19.791	0.360	0.487	0.502	0.349	98.975	1898	935
20	0.127	95.154	20.078	1.323	94.996	19.833	0.318	0.487	0.495	0.326	97.238	4492	937
21	0.122	97.020	20.290	1.351	96.838	20.045	0.381	0.466	0.491	0.316	118.484	4579	947
22	0.119	45.728	20.580	1.294	45.572	20.341	0.318	0.466	0.473	0.319	99.524	2158	961
23	0.122	90.135	20.682	1.294	89.980	20.447	0.318	0.466	0.476	0.327	94.116	4255	966
24	0.101	81.852	21.099	1.172	81.682	20.892	0.339	0.402	0.419	0.307	119.909	3864	987
25	0.129	115.706	21.144	1.353	115.549	20.892	0.318	0.508	0.509	0.324	100.823	5465	987
26	0.122	45.319	21.484	1.311	45.148	21.251	0.339	0.466	0.469	0.331	92.087	2138	1004
27	0.118	25.032	22.432	1.311	24.871	22.204	0.339	0.466	0.468	0.320	98.914	1179	1049
28	0.111	83.055	23.076	1.244	82.868	22.881	0.381	0.402	0.467	0.303	131.974	3917	1081
29	0.121	41.651	23.123	1.304	41.466	22.902	0.381	0.444	0.459	0.335	117.967	1963	1082
30	0.116	54.230	26.350	1.274	54.060	26.120	0.339	0.466	0.454	0.326	70.786	2563	1234
31	0.111	20.846	26.825	1.251	20.616	26.649	0.423	0.339	0.429	0.328	15.432	986	1259
32	0.124	48.324	26.970	1.329	48.091	26.797	0.466	0.360	0.487	0.325	26.045	2281	1266
33	0.127	49.972	27.199	1.364	49.742	26.988	0.444	0.423	0.510	0.318	43.261	2362	1275
34	0.116	74.593	27.313	1.269	74.401	27.114	0.402	0.381	0.454	0.327	143.502	3518	1281
35	0.138	42.855	27.368	1.406	42.608	27.157	0.487	0.402	0.492	0.358	31.363	2027	1283
36	0.139	41.092	27.937	1.461	40.873	27.707	0.444	0.466	0.546	0.324	130.703	1935	1309
37	0.122	92.755	28.062	1.323	92.541	27.876	0.423	0.381	0.476	0.327	34.504	4382	1317
38	0.121	23.660	28.402	1.394	23.389	28.215	0.487	0.381	0.469	0.330	26.205	1119	1333
39	0.128	105.962	29.420	1.341	105.728	29.252	0.487	0.339	0.487	0.335	13.801	5004	1382
40	0.120	52.912	29.645	1.306	52.684	29.485	0.466	0.318	0.491	0.310	165.169	2493	1393
41	0.097	22.643	30.063	1.184	22.437	29.887	0.402	0.339	0.414	0.299	29.320	1071	1412
42	0.117	125.225	30.961	1.281	125.010	30.776	0.423	0.360	0.454	0.328	155.879	5912	1454
43	0.118	87.164	31.340	1.281	86.932	31.178	0.466	0.318	0.470	0.320	4.680	4116	1473
44	0.122	72.101	31.780	1.329	71.882	31.581	0.444	0.381	0.490	0.317	150.596	3399	1492
45	0.116	24.959	31.843	1.251	24.744	31.686	0.444	0.318	0.457	0.323	9.602	1175	1497
46	0.079	71.693	31.968	1.156	71.564	31.792	0.254	0.360	0.393	0.256	77.945	3386	1502
47	0.150	34.780	32.208	1.491	34.502	32.025	0.529	0.381	0.523	0.364	175.466	1640	1513
48	0.133	53.245	32.463	1.394	53.022	32.237	0.444	0.444	0.513	0.329	138.429	2511	1523
49	0.133	77.033	32.766	1.359	76.793	32.576	0.466	0.381	0.502	0.338	153.687	3634	1539
50	0.100	85.002	32.775	1.306	84.773	32.576	0.402	0.381	0.448	0.285	51.819	4015	1539
51	0.116	54.816	32.953	1.269	54.631	32.745	0.360	0.423	0.461	0.320	55.884	2589	1547
52	0.134	33.329	33.376	1.421	33.084	33.210	0.487	0.339	0.511	0.334	165.391	1568	1569
53	0.112	120.105	33.421	1.274	119.888	33.253	0.444	0.339	0.450	0.319	5.265	5675	1571
54	0.125	65.490	33.657	1.334	65.278	33.443	0.423	0.423	0.478	0.333	46.653	3095	1580
55	0.131	27.448	33.800	1.383	27.263	33.570	0.381	0.466	0.503	0.332	63.133	1295	1586
56	0.124	21.219	34.018	1.329	20.976	33.846	0.487	0.339	0.470	0.336	174.737	998	1599
