 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.176	40.812	15.964	1.630	40.619	15.663	0.381	0.614	0.617	0.363	99.687	1925	740
2	0.197	32.059	16.588	1.752	31.856	16.277	0.402	0.635	0.674	0.372	72.134	1514	769
3	0.195	53.148	16.791	1.715	52.959	16.446	0.381	0.656	0.646	0.384	92.839	2509	777
4	0.165	78.787	16.815	1.618	78.613	16.531	0.381	0.593	0.606	0.348	73.944	3721	781
5	0.187	88.891	16.992	1.702	88.710	16.637	0.381	0.656	0.644	0.369	99.758	4197	786
6	0.172	64.956	17.109	1.628	64.685	16.849	0.529	0.508	0.613	0.358	38.200	3075	796
7	0.180	55.007	17.493	1.672	54.822	17.166	0.381	0.635	0.633	0.362	98.968	2597	811
8	0.179	61.488	17.565	1.635	61.278	17.251	0.423	0.593	0.599	0.380	111.172	2903	815
9	0.126	12.776	19.856	1.311	12.573	19.664	0.402	0.402	0.422	0.381	143.317	598	929
10	0.182	82.645	20.076	1.653	82.338	19.833	0.572	0.466	0.614	0.378	34.470	3906	937
11	0.181	74.902	21.928	1.678	74.612	21.717	0.593	0.444	0.640	0.359	27.724	3538	1026
12	0.192	106.769	22.184	1.745	106.574	21.844	0.402	0.656	0.643	0.380	95.535	5043	1032
13	0.187	86.680	23.924	1.653	86.381	23.707	0.593	0.444	0.627	0.379	152.999	4087	1120
14	0.174	51.134	24.211	1.640	50.864	23.940	0.529	0.508	0.602	0.368	39.323	2423	1131
15	0.173	96.924	25.937	1.605	96.732	25.633	0.381	0.614	0.613	0.360	104.775	4576	1211
16	0.189	47.904	25.953	1.655	47.625	25.739	0.572	0.423	0.620	0.388	158.949	2252	1216
17	0.194	119.911	26.954	1.792	119.719	26.628	0.423	0.635	0.642	0.386	90.482	5663	1258
18	0.145	46.821	29.324	1.521	46.567	29.083	0.487	0.466	0.598	0.308	41.517	2216	1374
19	0.206	87.582	30.160	1.757	87.228	29.972	0.677	0.381	0.673	0.389	1.329	4133	1416
20	0.187	88.956	30.291	1.685	88.625	30.099	0.635	0.381	0.642	0.371	170.197	4196	1422
21	0.195	117.755	31.835	1.740	117.560	31.517	0.381	0.656	0.647	0.384	99.743	5560	1489
22	0.192	23.431	32.756	1.737	23.114	32.533	0.614	0.466	0.657	0.372	150.319	1096	1537
23	0.181	46.041	32.890	1.680	45.720	32.724	0.635	0.360	0.646	0.357	5.323	2169	1546
24	0.200	36.306	33.054	1.725	36.089	32.745	0.444	0.635	0.646	0.395	64.648	1719	1547
25	0.184	74.038	34.157	1.650	73.850	33.846	0.360	0.614	0.626	0.373	84.302	3498	1599
26	0.178	59.737	34.219	1.672	59.563	33.909	0.360	0.656	0.644	0.351	95.602	2818	1602
27	0.187	91.748	35.332	1.713	91.461	35.073	0.572	0.508	0.662	0.359	142.168	4323	1657
28	0.194	38.384	35.455	1.713	38.079	35.221	0.635	0.444	0.667	0.371	154.169	1804	1664
29	0.208	115.205	35.698	1.762	114.893	35.475	0.614	0.466	0.656	0.404	156.808	5435	1676
30	0.191	38.483	35.931	1.678	38.185	35.708	0.593	0.444	0.609	0.400	159.628	1813	1687
31	0.183	37.680	36.396	1.628	37.423	36.132	0.487	0.550	0.612	0.381	128.167	1773	1707
32	0.191	14.805	36.995	1.707	14.563	36.703	0.508	0.550	0.647	0.376	127.158	693	1734
33	0.138	125.285	37.604	1.496	125.053	37.359	0.466	0.487	0.571	0.309	130.344	5910	1765
34	0.056	81.967	37.934	0.945	81.809	37.804	0.318	0.254	0.340	0.211	164.833	3871	1786
35	0.174	110.937	38.154	1.628	110.638	37.910	0.572	0.466	0.605	0.366	32.327	5245	1791
36	0.216	124.025	38.669	1.892	123.804	38.354	0.444	0.635	0.630	0.436	84.229	5858	1812
37	0.178	49.351	38.927	1.642	49.043	38.735	0.614	0.381	0.615	0.369	1.325	2332	1830
38	0.190	84.000	39.167	1.678	83.693	38.947	0.593	0.444	0.627	0.386	23.010	3970	1840
39	0.213	36.186	39.680	1.845	35.878	39.434	0.656	0.487	0.702	0.386	149.540	1699	1863
40	0.195	103.396	39.738	1.732	103.082	39.497	0.614	0.444	0.655	0.380	25.972	4890	1866
41	0.201	32.332	40.800	1.780	32.089	40.492	0.466	0.614	0.660	0.388	119.083	1524	1913
42	0.185	113.552	42.134	1.635	113.305	41.868	0.508	0.508	0.604	0.390	134.273	5358	1978
43	0.168	68.138	42.490	1.586	67.882	42.249	0.508	0.508	0.598	0.358	139.054	3212	1996
44	0.197	99.494	42.951	1.740	99.314	42.630	0.381	0.656	0.667	0.376	86.925	4698	2014
45	0.197	21.972	43.015	1.745	21.738	42.714	0.466	0.593	0.667	0.376	119.661	1028	2018
46	0.168	125.865	43.957	1.688	125.603	43.709	0.529	0.529	0.643	0.333	137.605	5937	2065
47	0.190	62.766	44.055	1.700	62.484	43.836	0.614	0.466	0.648	0.374	31.460	2965	2071
48	0.194	30.055	44.243	1.743	29.803	43.963	0.508	0.593	0.663	0.372	51.709	1423	2077
