 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.103	109.920	12.364	1.221	109.770	12.128	0.296	0.444	0.443	0.296	96.836	5190	573
2	0.105	116.660	13.835	1.226	116.459	13.652	0.381	0.381	0.429	0.313	43.934	5512	645
3	0.089	52.805	13.927	1.112	52.642	13.758	0.339	0.360	0.396	0.285	128.234	2488	650
4	0.120	98.887	14.195	1.329	98.679	13.991	0.423	0.402	0.474	0.321	144.171	4666	661
5	0.137	110.324	14.270	1.359	110.109	14.055	0.423	0.423	0.487	0.357	137.559	5207	664
6	0.116	98.546	14.580	1.323	98.319	14.414	0.444	0.339	0.465	0.319	21.077	4653	681
7	0.116	43.471	14.917	1.329	43.307	14.647	0.318	0.508	0.480	0.309	89.827	2051	692
8	0.143	51.904	14.915	1.521	51.689	14.647	0.402	0.550	0.546	0.334	108.855	2450	692
9	0.125	38.350	15.361	1.491	38.164	15.134	0.360	0.444	0.466	0.341	105.986	1808	715
10	0.116	106.439	15.413	1.286	106.193	15.240	0.466	0.339	0.465	0.319	18.305	5028	720
11	0.152	95.030	15.506	1.580	94.763	15.282	0.572	0.423	0.555	0.350	154.442	4482	722
12	0.117	96.424	15.449	1.359	96.181	15.282	0.508	0.339	0.505	0.296	9.262	4555	722
13	0.110	93.732	16.500	1.269	93.557	16.277	0.339	0.444	0.452	0.309	112.175	4423	769
14	0.132	75.975	17.447	1.359	75.756	17.230	0.423	0.423	0.460	0.365	46.897	3589	814
15	0.111	38.152	17.729	1.334	37.931	17.547	0.444	0.360	0.450	0.313	22.265	1804	829
16	0.137	77.132	17.914	1.418	76.941	17.653	0.381	0.508	0.514	0.339	65.887	3645	834
17	0.152	87.594	18.388	1.491	87.312	18.182	0.529	0.402	0.530	0.366	19.990	4140	859
18	0.113	113.016	19.195	1.251	112.818	19.008	0.381	0.381	0.462	0.313	135.687	5332	898
19	0.133	59.068	19.951	1.376	58.864	19.727	0.444	0.423	0.512	0.330	138.250	2783	932
20	0.123	31.276	19.929	1.406	31.052	19.748	0.487	0.360	0.484	0.324	154.805	1473	933
21	0.126	68.725	19.972	1.348	68.538	19.791	0.381	0.381	0.411	0.391	155.929	3241	935
22	0.046	93.351	20.141	0.865	93.176	20.024	0.318	0.233	0.301	0.195	17.704	4414	946
23	0.148	46.931	21.918	1.545	46.672	21.738	0.529	0.381	0.533	0.353	11.332	2216	1027
24	0.095	107.347	22.419	1.167	107.167	22.246	0.339	0.381	0.415	0.290	123.217	5065	1051
25	0.069	58.693	22.708	0.992	58.547	22.564	0.318	0.296	0.306	0.289	13.253	2769	1066
26	0.130	53.654	23.065	1.371	53.404	22.902	0.508	0.339	0.493	0.337	177.051	2530	1082
27	0.138	44.473	23.392	1.413	44.281	23.178	0.402	0.466	0.497	0.354	61.399	2100	1095
28	0.136	68.068	23.438	1.388	67.839	23.220	0.444	0.423	0.489	0.354	137.286	3211	1097
29	0.147	69.852	23.464	1.478	69.638	23.220	0.444	0.487	0.548	0.343	130.259	3294	1097
30	0.115	109.671	23.732	1.304	109.495	23.495	0.360	0.466	0.482	0.304	120.186	5178	1110
31	0.139	41.892	23.940	1.471	41.698	23.686	0.381	0.508	0.495	0.358	91.744	1977	1119
32	0.130	74.008	24.274	1.378	73.829	24.024	0.339	0.487	0.508	0.327	109.578	3494	1135
33	0.137	97.725	24.354	1.418	97.472	24.172	0.508	0.360	0.514	0.339	12.581	4617	1142
34	0.135	95.038	24.825	1.378	94.806	24.659	0.487	0.339	0.508	0.338	168.768	4481	1165
35	0.133	87.509	26.254	1.371	87.270	26.077	0.487	0.360	0.492	0.343	15.016	4132	1232
36	0.149	74.068	26.939	1.486	73.872	26.691	0.402	0.487	0.515	0.369	116.480	3493	1261
37	0.130	71.640	27.057	1.359	71.459	26.818	0.360	0.487	0.488	0.339	81.799	3381	1267
38	0.124	60.822	27.637	1.311	60.621	27.432	0.402	0.402	0.464	0.341	42.805	2874	1296
39	0.128	119.358	27.739	1.371	119.147	27.517	0.423	0.423	0.494	0.329	139.523	5631	1300
40	0.134	87.863	27.959	1.383	87.609	27.792	0.508	0.339	0.510	0.334	3.330	4151	1313
41	0.122	81.354	28.164	1.351	81.174	27.919	0.360	0.487	0.483	0.322	74.584	3842	1319
42	0.136	89.092	28.249	1.413	88.836	28.067	0.508	0.360	0.542	0.319	158.199	4202	1326
43	0.134	32.357	28.617	1.408	32.110	28.448	0.508	0.339	0.509	0.335	166.778	1521	1344
44	0.134	80.401	28.797	1.388	80.158	28.596	0.466	0.402	0.511	0.333	143.833	3791	1351
