 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.128	42.060	11.890	1.359	41.868	11.663	0.402	0.444	0.490	0.332	55.967	1988	551
2	0.125	76.289	13.496	1.341	76.115	13.250	0.339	0.466	0.476	0.335	90.879	3601	626
3	0.112	63.322	13.794	1.256	63.140	13.589	0.360	0.423	0.422	0.337	73.666	2989	642
4	0.142	24.254	15.197	1.515	24.066	14.944	0.381	0.508	0.503	0.359	109.907	1142	706
5	0.047	72.836	15.163	0.870	72.665	15.028	0.339	0.233	0.326	0.182	160.319	3439	710
6	0.110	43.922	15.413	1.232	43.730	15.219	0.402	0.381	0.438	0.319	39.780	2077	719
7	0.122	77.408	15.819	1.334	77.195	15.621	0.423	0.402	0.476	0.326	38.811	3659	738
8	0.098	79.549	16.167	1.179	79.354	16.002	0.381	0.339	0.393	0.318	158.351	3755	756
9	0.108	66.522	16.934	1.239	66.358	16.722	0.339	0.423	0.426	0.324	103.098	3140	790
10	0.117	45.792	17.350	1.311	45.593	17.124	0.381	0.423	0.475	0.315	49.803	2166	809
11	0.131	85.208	18.357	1.366	85.048	18.098	0.318	0.508	0.514	0.324	94.450	4024	855
12	0.122	44.901	18.453	1.371	44.725	18.224	0.381	0.444	0.433	0.359	62.364	2116	861
13	0.123	36.920	18.570	1.359	36.745	18.330	0.360	0.487	0.488	0.321	110.492	1739	866
14	0.119	58.788	19.165	1.388	58.505	19.008	0.529	0.318	0.497	0.304	2.532	2774	898
15	0.137	107.478	19.805	1.413	107.252	19.579	0.444	0.423	0.512	0.340	38.332	5081	925
16	0.115	33.597	20.601	1.311	33.422	20.384	0.339	0.466	0.466	0.315	108.971	1584	963
17	0.130	47.448	22.361	1.348	47.202	22.204	0.487	0.318	0.505	0.329	5.774	2237	1049
18	0.130	113.335	22.984	1.366	113.094	22.818	0.487	0.339	0.501	0.331	173.649	5348	1078
19	0.137	83.374	23.024	1.388	83.122	22.839	0.487	0.381	0.506	0.344	154.627	3934	1079
20	0.125	19.227	23.100	1.311	19.008	22.924	0.444	0.360	0.473	0.337	153.751	900	1083
21	0.095	45.798	23.519	1.124	45.635	23.347	0.339	0.360	0.388	0.311	52.580	2161	1103
22	0.113	32.862	24.429	1.256	32.639	24.257	0.444	0.339	0.450	0.319	12.411	1553	1146
23	0.147	76.503	24.729	1.463	76.327	24.469	0.339	0.529	0.537	0.347	88.635	3612	1156
24	0.125	74.624	24.802	1.366	74.464	24.553	0.318	0.508	0.520	0.307	79.279	3525	1160
