 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.130	111.726	11.673	1.388	111.548	11.409	0.360	0.508	0.513	0.323	69.655	5279	539
2	0.112	118.272	14.119	1.251	118.089	13.906	0.360	0.402	0.427	0.336	65.684	5586	657
3	0.116	38.038	14.271	1.281	37.867	14.055	0.339	0.444	0.448	0.331	98.764	1793	664
4	0.104	61.726	14.413	1.221	61.574	14.203	0.318	0.423	0.436	0.304	80.946	2914	671
5	0.122	62.921	16.238	1.321	62.717	16.023	0.423	0.423	0.509	0.306	134.314	2966	757
6	0.117	59.071	16.840	1.288	58.907	16.616	0.318	0.444	0.465	0.320	80.106	2789	785
7	0.111	56.180	16.975	1.269	56.028	16.743	0.318	0.466	0.467	0.303	98.403	2651	791
8	0.126	107.934	17.141	1.394	107.696	16.954	0.487	0.381	0.499	0.321	151.631	5092	801
9	0.123	62.164	17.319	1.353	61.997	17.082	0.339	0.487	0.489	0.320	79.826	2937	807
10	0.067	44.955	17.241	1.027	44.789	17.103	0.360	0.275	0.362	0.235	160.390	2119	808
11	0.124	73.127	18.138	1.359	72.940	17.886	0.360	0.487	0.490	0.322	68.543	3455	845
12	0.113	44.489	18.267	1.311	44.302	18.055	0.360	0.444	0.446	0.322	114.349	2098	853
13	0.110	92.913	18.920	1.256	92.752	18.690	0.339	0.444	0.450	0.311	111.048	4388	883
14	0.122	82.707	19.964	1.383	82.529	19.706	0.339	0.508	0.494	0.314	75.111	3910	931
15	0.136	74.019	20.355	1.401	73.829	20.108	0.381	0.487	0.522	0.332	62.323	3497	950
16	0.132	77.026	20.466	1.394	76.772	20.256	0.487	0.402	0.516	0.326	35.269	3640	957
17	0.113	59.897	20.546	1.269	59.732	20.320	0.339	0.444	0.450	0.319	113.475	2826	960
18	0.117	123.040	20.932	1.256	122.851	20.722	0.381	0.402	0.431	0.346	56.763	5811	979
19	0.116	74.091	21.121	1.286	73.914	20.913	0.381	0.423	0.476	0.312	55.413	3500	988
20	0.128	100.965	21.111	1.371	100.732	20.934	0.487	0.360	0.493	0.329	169.529	4764	989
21	0.129	51.814	21.540	1.378	51.647	21.315	0.360	0.466	0.488	0.335	71.392	2448	1007
22	0.121	58.410	22.291	1.323	58.230	22.056	0.339	0.466	0.474	0.324	84.680	2759	1042
23	0.127	35.705	22.607	1.353	35.454	22.458	0.508	0.318	0.518	0.313	174.968	1679	1061
24	0.141	94.311	22.849	1.418	94.086	22.627	0.444	0.444	0.523	0.343	132.619	4449	1069
25	0.118	61.915	23.033	1.329	61.680	22.860	0.487	0.339	0.501	0.300	156.576	2918	1080
26	0.145	47.649	23.134	1.496	47.392	22.924	0.508	0.423	0.542	0.340	146.213	2245	1083
27	0.116	93.790	23.469	1.274	93.557	23.304	0.466	0.339	0.457	0.322	164.269	4426	1101
28	0.124	69.809	24.547	1.329	69.638	24.299	0.339	0.487	0.498	0.316	71.583	3297	1148
29	0.118	58.718	25.123	1.304	58.484	24.934	0.444	0.381	0.468	0.320	33.459	2773	1178
30	0.141	79.290	25.171	1.431	79.015	24.998	0.529	0.360	0.528	0.339	163.831	3738	1181
31	0.125	69.603	25.262	1.359	69.363	25.061	0.466	0.381	0.481	0.332	152.382	3285	1184
32	0.136	43.286	26.646	1.424	43.074	26.416	0.423	0.487	0.526	0.329	54.839	2046	1248
33	0.082	31.214	27.004	1.124	31.073	26.797	0.275	0.402	0.411	0.252	82.273	1474	1266
34	0.136	57.844	27.230	1.396	57.658	26.988	0.360	0.487	0.515	0.335	72.231	2732	1275
35	0.113	62.789	27.392	1.251	62.569	27.220	0.423	0.339	0.421	0.343	14.153	2962	1286
36	0.135	47.147	27.494	1.388	46.926	27.284	0.444	0.423	0.500	0.344	32.607	2229	1289
37	0.136	44.909	27.688	1.436	44.683	27.453	0.444	0.466	0.527	0.328	49.299	2123	1297
38	0.115	70.803	27.869	1.286	70.591	27.686	0.444	0.360	0.472	0.309	148.444	3338	1308
39	0.128	39.304	28.347	1.334	39.095	28.152	0.444	0.402	0.478	0.342	40.417	1855	1330
40	0.122	53.432	28.382	1.348	53.255	28.152	0.339	0.466	0.504	0.309	109.115	2518	1330
41	0.113	37.526	28.363	1.281	37.296	28.215	0.466	0.318	0.465	0.309	6.317	1767	1333
42	0.131	95.212	28.608	1.346	95.017	28.384	0.381	0.466	0.499	0.334	119.785	4493	1341
