 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.102	35.184	13.593	1.239	35.031	13.377	0.318	0.423	0.421	0.309	95.784	1661	632
2	0.105	90.407	18.013	1.244	90.212	17.822	0.402	0.381	0.465	0.288	138.704	4263	842
3	0.106	45.158	19.343	1.226	44.958	19.156	0.402	0.360	0.452	0.299	35.886	2135	905
4	0.108	50.598	19.719	1.239	50.440	19.494	0.318	0.444	0.447	0.309	79.990	2390	921
5	0.116	87.543	22.427	1.301	87.376	22.204	0.318	0.444	0.476	0.309	106.034	4132	1049
6	0.116	88.054	22.888	1.309	87.820	22.691	0.444	0.402	0.505	0.292	138.477	4153	1072
7	0.110	64.378	23.224	1.256	64.156	23.050	0.444	0.339	0.471	0.298	155.189	3035	1089
8	0.115	58.800	23.460	1.334	58.589	23.241	0.402	0.444	0.503	0.290	129.896	2772	1098
9	0.043	15.789	23.932	0.758	15.684	23.812	0.212	0.254	0.252	0.220	101.569	743	1125
10	0.101	68.663	23.994	1.179	68.453	23.855	0.423	0.296	0.429	0.300	179.540	3238	1127
11	0.121	46.480	26.347	1.299	46.270	26.162	0.423	0.381	0.453	0.339	25.923	2196	1236
12	0.097	57.893	27.596	1.167	57.700	27.432	0.381	0.339	0.402	0.306	148.040	2730	1296
13	0.132	102.071	28.213	1.383	101.896	27.961	0.339	0.508	0.513	0.327	82.010	4820	1321
14	0.111	54.950	28.197	1.249	54.737	28.025	0.444	0.360	0.461	0.307	28.242	2596	1324
15	0.099	119.463	28.586	1.232	119.253	28.406	0.402	0.360	0.443	0.285	36.089	5647	1342
16	0.102	68.188	29.451	1.226	67.987	29.295	0.402	0.339	0.415	0.312	27.082	3219	1384
17	0.114	16.029	29.565	1.281	15.790	29.422	0.487	0.296	0.479	0.303	0.174	751	1390
18	0.119	50.319	29.965	1.341	50.144	29.718	0.339	0.487	0.501	0.303	67.262	2378	1404
19	0.087	109.955	29.978	1.147	109.728	29.824	0.423	0.296	0.400	0.278	178.622	5193	1409
20	0.094	55.458	30.438	1.137	55.308	30.226	0.296	0.402	0.404	0.295	97.286	2618	1428
21	0.127	39.228	30.598	1.383	39.052	30.353	0.339	0.487	0.512	0.317	73.310	1852	1434
22	0.120	40.921	30.962	1.323	40.746	30.734	0.339	0.466	0.486	0.315	75.256	1932	1452
23	0.114	83.514	31.660	1.274	83.333	31.432	0.360	0.444	0.449	0.324	65.587	3947	1485
24	0.114	27.211	32.149	1.299	27.051	31.898	0.318	0.487	0.469	0.310	100.811	1284	1507
25	0.105	43.084	33.762	1.269	42.926	33.507	0.318	0.466	0.469	0.286	111.077	2032	1583
26	0.119	83.249	33.908	1.311	83.058	33.697	0.381	0.423	0.490	0.310	51.937	3933	1592
27	0.108	57.798	33.989	1.286	57.616	33.740	0.339	0.466	0.471	0.293	70.689	2730	1594
28	0.102	32.527	34.181	1.239	32.322	33.973	0.381	0.381	0.434	0.300	34.652	1542	1605
29	0.096	74.506	34.191	1.214	74.295	34.015	0.423	0.339	0.460	0.265	146.124	3514	1607
30	0.112	71.688	34.268	1.276	71.459	34.121	0.444	0.318	0.451	0.317	172.371	3381	1612
31	0.130	61.022	35.328	1.371	60.812	35.116	0.423	0.423	0.510	0.326	44.736	2883	1659
32	0.107	102.884	35.305	1.249	102.680	35.116	0.423	0.381	0.462	0.294	36.864	4862	1659
33	0.111	44.548	35.976	1.281	44.386	35.750	0.339	0.444	0.482	0.292	115.514	2100	1689
34	0.089	86.557	36.299	1.137	86.424	36.089	0.275	0.423	0.416	0.271	78.155	4089	1705
35	0.066	68.753	37.077	0.987	68.644	36.894	0.212	0.381	0.391	0.214	83.863	3246	1743
36	0.127	17.016	37.336	1.359	16.828	37.105	0.381	0.466	0.491	0.330	121.524	798	1753
37	0.116	65.521	37.677	1.291	65.320	37.465	0.402	0.423	0.485	0.304	48.105	3098	1770
38	0.103	60.456	37.800	1.214	60.262	37.613	0.381	0.381	0.431	0.304	45.909	2856	1777
39	0.139	116.714	37.936	1.418	116.523	37.698	0.381	0.508	0.519	0.341	115.722	5509	1781
40	0.106	74.692	38.376	1.256	74.549	38.142	0.296	0.487	0.472	0.285	99.413	3526	1802
41	0.116	25.444	38.426	1.286	25.210	38.269	0.466	0.339	0.462	0.320	14.838	1198	1808
42	0.134	109.894	38.605	1.371	109.707	38.375	0.381	0.466	0.511	0.333	118.997	5185	1813
43	0.109	64.789	38.794	1.286	64.601	38.566	0.360	0.444	0.475	0.292	55.314	3063	1822
44	0.113	31.268	38.816	1.256	31.094	38.587	0.339	0.444	0.465	0.309	110.198	1473	1823
45	0.103	43.167	38.802	1.219	42.990	38.587	0.360	0.423	0.457	0.286	128.179	2034	1823
46	0.109	62.361	39.052	1.269	62.209	38.798	0.318	0.466	0.457	0.303	95.738	2946	1833
47	0.106	78.484	39.036	1.269	78.317	38.798	0.318	0.466	0.465	0.289	80.180	3709	1833
48	0.044	71.072	39.170	0.793	70.972	39.031	0.212	0.275	0.277	0.204	107.919	3354	1844
49	0.103	72.071	39.439	1.244	71.882	39.222	0.360	0.423	0.471	0.279	55.220	3410	1853
50	0.117	83.333	39.445	1.299	83.185	39.222	0.318	0.487	0.473	0.316	91.241	3933	1853
51	0.130	90.903	39.540	1.394	90.678	39.285	0.423	0.466	0.492	0.337	51.259	4298	1856
52	0.110	55.296	39.913	1.261	55.054	39.730	0.444	0.360	0.458	0.306	31.240	2613	1877
53	0.121	58.201	40.075	1.316	57.976	39.878	0.444	0.381	0.477	0.321	28.007	2752	1884
54	0.130	78.775	40.274	1.366	78.613	40.026	0.318	0.508	0.496	0.333	89.268	3722	1891
55	0.113	19.618	40.377	1.244	19.410	40.196	0.423	0.360	0.461	0.312	148.117	920	1899
56	0.106	63.840	40.517	1.239	63.648	40.322	0.381	0.381	0.440	0.306	42.878	3021	1905
57	0.119	66.979	40.729	1.321	66.717	40.555	0.508	0.339	0.484	0.312	19.809	3164	1916
58	0.101	56.081	40.765	1.196	55.880	40.598	0.402	0.339	0.435	0.295	153.631	2645	1918
59	0.105	80.264	40.931	1.214	80.074	40.746	0.381	0.381	0.441	0.304	41.797	3792	1925
60	0.121	87.329	41.063	1.353	87.164	40.788	0.318	0.508	0.497	0.308	86.199	4127	1927
61	0.112	70.436	41.121	1.341	70.231	40.936	0.402	0.381	0.456	0.314	32.595	3331	1934
62	0.121	81.938	41.132	1.316	81.703	40.958	0.487	0.339	0.488	0.316	165.623	3866	1935
63	0.103	52.117	41.295	1.244	51.880	41.148	0.466	0.296	0.462	0.285	6.472	2460	1944
64	0.116	36.974	41.681	1.281	36.766	41.508	0.423	0.360	0.461	0.322	152.640	1738	1961
65	0.107	105.027	41.972	1.269	104.860	41.741	0.339	0.444	0.484	0.280	121.537	4958	1972
66	0.105	53.294	41.971	1.232	53.065	41.783	0.423	0.360	0.441	0.303	29.796	2520	1974
67	0.045	69.329	41.910	0.758	69.194	41.804	0.254	0.212	0.255	0.224	3.232	3272	1975
68	0.113	68.587	42.665	1.281	68.390	42.460	0.381	0.402	0.467	0.309	53.907	3240	2006
69	0.121	87.833	42.708	1.329	87.609	42.524	0.466	0.360	0.494	0.311	29.124	4150	2009
70	0.109	88.607	42.691	1.281	88.350	42.545	0.487	0.296	0.467	0.297	179.949	4183	2010
71	0.115	77.703	42.841	1.306	77.555	42.587	0.296	0.487	0.480	0.304	85.470	3672	2012
72	0.112	50.420	43.221	1.256	50.229	43.011	0.381	0.402	0.461	0.308	130.068	2376	2032
73	0.148	56.884	43.410	1.473	56.621	43.222	0.529	0.381	0.538	0.350	168.929	2683	2042
74	0.100	71.057	43.472	1.239	70.930	43.222	0.275	0.487	0.482	0.265	90.889	3355	2042
75	0.095	115.968	44.073	1.142	115.803	43.878	0.339	0.381	0.417	0.288	123.357	5474	2073
76	0.092	78.052	44.307	1.167	77.893	44.111	0.318	0.402	0.419	0.279	60.055	3688	2084
77	0.110	119.282	44.401	1.251	119.062	44.238	0.444	0.318	0.442	0.316	18.695	5632	2090
78	0.099	16.231	44.564	1.214	16.002	44.408	0.444	0.318	0.463	0.271	151.183	758	2098
79	0.112	44.964	44.659	1.329	44.810	44.408	0.318	0.508	0.480	0.296	86.326	2125	2098
80	0.099	48.797	44.734	1.269	48.641	44.535	0.339	0.402	0.407	0.310	98.358	2302	2104
81	0.121	105.396	44.754	1.346	105.156	44.577	0.487	0.360	0.510	0.302	157.838	4973	2106
82	0.108	46.243	45.072	1.226	46.080	44.852	0.318	0.444	0.435	0.317	85.519	2183	2119
83	0.121	99.882	45.089	1.329	99.695	44.873	0.381	0.423	0.466	0.330	58.245	4718	2120
84	0.111	63.111	45.126	1.288	62.950	44.894	0.296	0.466	0.466	0.303	90.808	2982	2121
85	0.112	87.116	45.394	1.269	86.868	45.233	0.466	0.318	0.456	0.314	3.648	4113	2137
86	0.113	22.664	45.555	1.286	22.500	45.318	0.339	0.466	0.471	0.306	67.851	1071	2141
87	0.115	91.130	45.569	1.256	90.932	45.381	0.402	0.381	0.455	0.322	43.883	4304	2144
88	0.133	92.051	45.810	1.371	91.821	45.614	0.444	0.402	0.506	0.334	142.339	4341	2155
89	0.095	104.028	46.056	1.137	103.886	45.847	0.296	0.402	0.429	0.282	113.366	4910	2166
90	0.110	77.787	46.243	1.311	77.618	46.016	0.339	0.466	0.479	0.292	71.762	3676	2174
91	0.102	12.023	46.340	1.226	11.874	46.122	0.296	0.444	0.448	0.289	74.167	567	2179
92	0.111	70.483	46.375	1.276	70.337	46.143	0.296	0.466	0.471	0.300	79.562	3330	2180
93	0.095	68.405	46.369	1.172	68.220	46.165	0.360	0.381	0.448	0.270	45.350	3235	2181
94	0.126	112.405	46.400	1.473	112.162	46.165	0.487	0.402	0.475	0.337	9.497	5313	2181
95	0.112	81.409	46.412	1.264	81.259	46.186	0.296	0.466	0.471	0.303	90.522	3843	2182
96	0.123	56.294	46.455	1.341	56.028	46.292	0.508	0.318	0.497	0.316	2.156	2659	2187
97	0.095	106.765	46.849	1.172	106.574	46.672	0.402	0.339	0.438	0.276	145.478	5040	2205
98	0.111	103.294	47.279	1.269	103.145	47.054	0.318	0.466	0.456	0.310	83.333	4878	2223
99	0.052	57.900	47.631	0.920	57.785	47.456	0.233	0.339	0.343	0.193	108.490	2733	2242
100	0.109	74.878	47.862	1.299	74.697	47.646	0.360	0.444	0.491	0.284	62.884	3539	2251
101	0.119	91.590	47.889	1.321	91.398	47.667	0.381	0.466	0.491	0.309	123.090	4322	2252
102	0.102	66.260	47.878	1.214	66.061	47.710	0.423	0.339	0.422	0.309	22.974	3130	2254
103	0.100	46.553	47.917	1.214	46.376	47.731	0.339	0.423	0.422	0.303	114.948	2194	2255
104	0.118	124.714	47.894	1.353	124.460	47.731	0.487	0.318	0.494	0.304	16.901	5890	2255
105	0.121	40.564	48.268	1.311	40.344	48.091	0.444	0.360	0.496	0.309	30.411	1915	2272
106	0.109	35.277	48.524	1.261	35.073	48.324	0.423	0.381	0.466	0.298	138.938	1661	2283
107	0.116	98.181	48.752	1.341	97.959	48.556	0.423	0.381	0.454	0.324	143.414	4638	2294
108	0.103	86.934	48.788	1.239	86.699	48.620	0.444	0.318	0.454	0.290	28.204	4106	2297
109	0.102	75.927	49.004	1.226	75.734	48.810	0.381	0.381	0.449	0.290	40.775	3592	2306
110	0.134	102.355	49.115	1.418	102.150	48.874	0.402	0.487	0.519	0.330	57.286	4838	2309
111	0.106	115.479	49.214	1.196	115.295	49.022	0.360	0.381	0.433	0.311	130.371	5450	2316
112	0.119	49.572	49.424	1.299	49.340	49.255	0.466	0.339	0.475	0.320	4.913	2343	2327
113	0.107	75.839	49.465	1.239	75.671	49.255	0.339	0.423	0.469	0.289	120.870	3576	2327
114	0.104	118.783	49.914	1.196	118.576	49.763	0.423	0.318	0.430	0.309	173.045	5606	2351
115	0.129	77.575	50.042	1.346	77.343	49.848	0.466	0.381	0.488	0.337	25.242	3666	2355
116	0.110	77.047	50.260	1.244	76.856	50.038	0.360	0.423	0.458	0.305	56.419	3642	2364
117	0.114	65.840	50.327	1.299	65.680	50.102	0.318	0.487	0.476	0.305	78.179	3110	2367
118	0.111	42.364	50.538	1.261	42.143	50.356	0.444	0.360	0.471	0.299	148.431	1995	2379
119	0.111	40.431	50.785	1.256	40.259	50.567	0.339	0.444	0.463	0.306	109.269	1906	2389
120	0.136	55.865	50.799	1.431	55.626	50.610	0.487	0.402	0.531	0.326	29.628	2641	2391
121	0.114	43.968	51.282	1.269	43.730	51.118	0.466	0.318	0.465	0.312	169.684	2072	2415
122	0.117	39.419	52.005	1.274	39.222	51.795	0.402	0.402	0.472	0.317	137.115	1856	2447
123	0.108	43.703	52.080	1.244	43.519	51.880	0.360	0.423	0.453	0.303	124.894	2059	2451
124	0.102	12.241	52.090	1.226	12.044	51.901	0.381	0.381	0.436	0.298	47.693	577	2452
125	0.118	105.322	52.480	1.311	105.071	52.324	0.508	0.296	0.509	0.295	176.453	4971	2472
126	0.117	75.277	52.828	1.359	75.057	52.663	0.466	0.381	0.476	0.314	165.142	3549	2488
127	0.113	92.109	52.911	1.281	91.863	52.768	0.487	0.296	0.475	0.304	176.275	4346	2493
128	0.119	41.784	53.052	1.299	41.550	52.896	0.487	0.318	0.491	0.308	168.151	1966	2499
129	0.110	81.413	53.256	1.244	81.174	53.086	0.444	0.339	0.439	0.319	22.477	3846	2508
130	0.113	115.093	53.314	1.244	114.935	53.086	0.318	0.466	0.456	0.315	101.030	5434	2508
131	0.112	58.514	53.264	1.256	58.293	53.107	0.444	0.318	0.452	0.317	12.027	2762	2509
132	0.114	34.132	53.383	1.269	33.888	53.234	0.487	0.296	0.479	0.304	177.904	1607	2515
133	0.099	94.481	53.456	1.204	94.340	53.234	0.275	0.444	0.460	0.276	101.332	4461	2515
134	0.114	75.505	53.522	1.304	75.332	53.276	0.360	0.466	0.488	0.297	119.851	3563	2517
135	0.125	45.762	53.638	1.341	45.551	53.425	0.402	0.423	0.477	0.335	49.617	2163	2524
136	0.116	45.396	53.910	1.281	45.212	53.700	0.360	0.423	0.448	0.329	119.773	2142	2537
137	0.109	49.465	54.024	1.264	49.234	53.869	0.466	0.296	0.481	0.289	7.222	2337	2545
138	0.104	48.078	54.097	1.214	47.879	53.912	0.402	0.360	0.448	0.297	144.974	2268	2547
139	0.125	23.041	55.142	1.346	22.860	54.906	0.360	0.487	0.493	0.324	110.863	1084	2594
140	0.123	67.054	55.194	1.329	66.823	55.033	0.487	0.339	0.479	0.327	179.892	3163	2600
141	0.109	87.929	55.423	1.251	87.778	55.182	0.296	0.466	0.464	0.300	91.285	4154	2607
