 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.127	39.235	12.886	1.353	39.074	12.636	0.318	0.508	0.511	0.317	102.336	1850	597
2	0.147	85.349	13.352	1.515	85.175	13.039	0.339	0.593	0.582	0.322	95.797	4030	616
3	0.145	112.581	13.529	1.503	112.416	13.229	0.339	0.593	0.569	0.325	77.364	5321	625
4	0.175	116.413	16.153	1.690	116.226	15.833	0.381	0.656	0.649	0.343	75.879	5501	748
5	0.135	55.358	16.210	1.443	55.182	15.938	0.339	0.550	0.534	0.321	79.150	2616	753
6	0.120	48.989	16.562	1.299	48.832	16.320	0.318	0.487	0.479	0.319	90.547	2313	771
7	0.088	41.650	16.865	1.124	41.508	16.658	0.275	0.423	0.415	0.270	88.444	1966	787
8	0.093	52.576	17.101	1.154	52.430	16.891	0.296	0.423	0.422	0.281	97.128	2482	798
9	0.081	46.852	17.115	1.052	46.694	16.954	0.318	0.339	0.348	0.295	104.383	2209	801
10	0.099	44.350	17.327	1.184	44.196	17.124	0.318	0.423	0.413	0.306	78.572	2093	809
11	0.121	85.203	18.262	1.341	85.048	18.013	0.318	0.508	0.495	0.311	92.868	4023	851
12	0.134	69.869	19.707	1.461	69.702	19.431	0.339	0.550	0.546	0.313	85.999	3300	918
13	0.101	13.829	20.935	1.209	13.610	20.786	0.444	0.296	0.450	0.285	0.374	651	982
14	0.135	68.461	22.676	1.431	68.284	22.416	0.360	0.529	0.538	0.320	71.695	3234	1059
15	0.141	16.467	26.327	1.448	16.214	26.141	0.529	0.381	0.544	0.330	157.683	770	1235
16	0.141	67.722	26.472	1.491	67.437	26.289	0.572	0.360	0.591	0.304	161.463	3191	1242
17	0.148	10.305	26.865	1.436	10.096	26.649	0.444	0.466	0.515	0.367	46.561	486	1259
18	0.126	70.471	27.059	1.401	70.294	26.797	0.339	0.529	0.560	0.287	111.507	3324	1266
19	0.160	77.429	27.296	1.600	77.237	26.988	0.381	0.593	0.609	0.334	109.882	3651	1275
20	0.143	35.427	27.330	1.443	35.158	27.157	0.529	0.360	0.538	0.339	14.205	1674	1283
21	0.147	20.742	27.453	1.461	20.532	27.199	0.423	0.487	0.552	0.340	125.857	975	1285
22	0.127	114.138	27.647	1.346	113.961	27.411	0.360	0.487	0.505	0.320	62.154	5393	1295
23	0.154	65.939	27.654	1.503	65.638	27.474	0.572	0.360	0.576	0.339	163.594	3107	1298
24	0.160	89.381	27.795	1.558	89.112	27.580	0.529	0.423	0.590	0.346	29.888	4225	1303
25	0.134	70.973	27.872	1.388	70.802	27.622	0.339	0.529	0.528	0.323	106.906	3348	1305
26	0.096	78.858	28.711	1.167	78.676	28.533	0.360	0.360	0.427	0.286	46.306	3726	1348
27	0.137	37.825	30.379	1.401	37.592	30.184	0.487	0.381	0.516	0.337	157.678	1781	1426
28	0.137	84.480	30.963	1.431	84.286	30.713	0.381	0.508	0.543	0.322	61.919	3993	1451
29	0.126	69.629	31.086	1.323	69.406	30.903	0.444	0.360	0.483	0.333	26.183	3289	1460
30	0.142	114.761	31.599	1.466	114.533	31.369	0.466	0.444	0.547	0.329	140.943	5415	1482
31	0.141	82.835	31.965	1.443	82.592	31.771	0.487	0.402	0.554	0.324	147.329	3903	1501
32	0.134	70.975	32.074	1.431	70.781	31.814	0.381	0.508	0.533	0.319	63.722	3356	1503
33	0.126	81.862	32.698	1.334	81.640	32.491	0.444	0.402	0.489	0.328	36.350	3870	1535
34	0.114	86.043	33.434	1.274	85.873	33.210	0.339	0.466	0.478	0.305	111.620	4060	1569
35	0.154	47.649	34.131	1.545	47.477	33.824	0.360	0.593	0.590	0.332	101.029	2247	1598
36	0.167	65.114	35.140	1.563	64.918	34.862	0.402	0.572	0.589	0.361	69.347	3076	1647
37	0.130	68.604	35.392	1.376	68.347	35.221	0.529	0.339	0.514	0.323	12.836	3240	1664
38	0.103	83.815	35.617	1.269	83.672	35.391	0.296	0.466	0.475	0.275	74.698	3959	1672
39	0.132	11.651	35.789	1.376	11.451	35.560	0.402	0.466	0.522	0.322	125.415	544	1680
40	0.122	69.684	35.812	1.329	69.511	35.581	0.360	0.466	0.482	0.323	111.354	3287	1681
41	0.083	48.882	36.210	1.064	48.726	36.026	0.296	0.360	0.385	0.274	114.850	2306	1702
42	0.138	89.492	36.342	1.448	89.302	36.068	0.360	0.550	0.553	0.319	108.285	4225	1704
43	0.148	85.994	36.353	1.456	85.810	36.089	0.360	0.529	0.536	0.352	84.029	4061	1705
44	0.147	91.330	36.512	1.510	91.165	36.216	0.339	0.572	0.571	0.328	86.274	4315	1711
45	0.151	99.332	38.760	1.521	99.060	38.544	0.529	0.423	0.570	0.338	32.050	4696	1821
46	0.151	83.000	39.277	1.510	82.825	38.989	0.339	0.572	0.575	0.334	94.047	3919	1842
47	0.134	44.593	39.211	1.378	44.344	39.052	0.508	0.318	0.516	0.331	177.473	2100	1845
48	0.129	93.038	39.507	1.401	92.879	39.243	0.318	0.529	0.519	0.315	90.717	4395	1854
49	0.150	98.189	40.239	1.503	97.980	39.984	0.402	0.529	0.570	0.335	118.915	4633	1889
50	0.116	113.293	41.451	1.286	113.115	41.233	0.360	0.444	0.481	0.306	120.419	5347	1948
51	0.145	64.118	41.638	1.503	63.860	41.423	0.508	0.423	0.562	0.328	35.735	3033	1957
52	0.112	39.182	41.701	1.304	38.968	41.529	0.444	0.339	0.452	0.317	166.812	1848	1962
53	0.158	96.709	42.613	1.545	96.520	42.333	0.381	0.550	0.561	0.358	99.450	4566	2000
54	0.143	63.784	42.864	1.473	63.521	42.672	0.529	0.381	0.569	0.321	26.076	3015	2016
55	0.153	92.434	43.678	1.508	92.181	43.476	0.529	0.423	0.576	0.339	30.380	4367	2054
56	0.134	19.150	43.977	1.388	18.944	43.752	0.423	0.444	0.516	0.332	130.715	898	2067
57	0.158	68.347	44.312	1.551	68.157	44.027	0.381	0.572	0.578	0.348	105.492	3224	2080
58	0.157	33.471	44.365	1.533	33.274	44.090	0.423	0.529	0.570	0.351	119.476	1577	2083
59	0.123	65.329	44.499	1.376	65.088	44.302	0.466	0.402	0.508	0.309	35.597	3089	2093
60	0.134	74.686	44.609	1.401	74.507	44.344	0.360	0.508	0.542	0.315	115.817	3525	2095
61	0.155	50.093	45.198	1.521	49.890	44.916	0.402	0.550	0.587	0.336	116.633	2361	2122
62	0.145	97.922	46.087	1.468	97.726	45.826	0.381	0.508	0.553	0.334	63.527	4627	2165
63	0.122	109.995	47.571	1.359	109.834	47.308	0.339	0.508	0.523	0.297	111.047	5192	2235
64	0.151	89.328	47.761	1.491	89.112	47.498	0.423	0.508	0.563	0.342	58.878	4222	2244
65	0.151	62.391	47.953	1.515	62.188	47.688	0.402	0.529	0.563	0.342	64.436	2948	2253
66	0.122	16.605	48.443	1.323	16.446	48.196	0.318	0.487	0.488	0.318	96.683	782	2277
67	0.137	116.219	48.617	1.388	116.036	48.366	0.360	0.508	0.518	0.336	109.532	5487	2285
68	0.149	69.100	49.039	1.498	68.940	48.747	0.318	0.593	0.583	0.325	85.304	3264	2303
69	0.134	81.784	49.207	1.388	81.555	49.001	0.466	0.402	0.505	0.338	31.081	3865	2315
70	0.134	47.334	49.422	1.426	47.159	49.149	0.339	0.529	0.528	0.323	100.805	2234	2322
71	0.136	37.440	50.269	1.424	37.190	50.059	0.487	0.423	0.546	0.318	141.464	1762	2365
72	0.120	69.378	50.347	1.316	69.215	50.102	0.339	0.487	0.486	0.315	71.039	3278	2367
73	0.138	106.490	50.508	1.401	106.299	50.271	0.381	0.487	0.534	0.329	118.851	5025	2375
74	0.100	79.333	51.117	1.264	79.206	50.885	0.275	0.466	0.481	0.264	96.392	3744	2404
75	0.139	125.649	52.675	1.456	125.391	52.493	0.508	0.381	0.546	0.324	155.942	5927	2480
76	0.138	55.902	53.666	1.438	55.732	53.404	0.339	0.529	0.536	0.329	86.336	2638	2523
77	0.112	61.238	53.857	1.269	61.066	53.636	0.339	0.444	0.475	0.300	61.315	2894	2534
78	0.146	17.183	53.988	1.463	17.018	53.721	0.339	0.529	0.555	0.335	75.377	810	2538
79	0.150	103.822	54.211	1.478	103.632	53.933	0.381	0.550	0.567	0.337	113.528	4901	2548
80	0.142	85.725	54.328	1.503	85.534	54.038	0.381	0.550	0.570	0.316	114.258	4045	2553
81	0.129	46.721	54.804	1.359	46.546	54.546	0.339	0.508	0.509	0.323	103.930	2204	2577
82	0.153	110.978	54.761	1.508	110.723	54.546	0.529	0.423	0.577	0.337	147.346	5234	2577
83	0.130	82.069	54.796	1.383	81.830	54.610	0.466	0.381	0.528	0.313	148.168	3868	2580
84	0.154	70.334	56.084	1.533	70.146	55.795	0.381	0.572	0.563	0.348	73.709	3327	2636
85	0.137	81.581	56.906	1.431	81.407	56.642	0.339	0.529	0.537	0.324	99.840	3850	2676
86	0.122	77.120	59.370	1.329	76.962	59.118	0.318	0.508	0.488	0.318	94.770	3642	2793
87	0.154	73.156	59.834	1.533	72.983	59.542	0.360	0.572	0.568	0.345	82.291	3456	2813
88	0.156	62.924	59.859	1.528	62.738	59.584	0.360	0.572	0.571	0.349	82.612	2972	2815
89	0.141	50.414	60.293	1.438	50.250	60.029	0.339	0.529	0.538	0.333	83.623	2380	2836
90	0.126	43.340	60.519	1.371	43.138	60.304	0.423	0.423	0.513	0.313	130.694	2040	2849
91	0.166	25.706	60.620	1.563	25.442	60.388	0.529	0.444	0.586	0.360	31.109	1220	2853
92	0.135	50.961	61.266	1.408	50.800	61.002	0.318	0.529	0.544	0.315	101.913	2403	2882
93	0.147	120.390	61.907	1.461	120.206	61.637	0.360	0.529	0.536	0.349	99.530	5684	2912
94	0.158	90.183	62.285	1.528	90.001	61.997	0.360	0.572	0.574	0.350	76.696	4261	2929
95	0.155	99.260	62.419	1.498	98.996	62.230	0.529	0.381	0.550	0.359	19.551	4689	2940
96	0.124	78.798	62.700	1.413	78.634	62.421	0.318	0.550	0.549	0.288	89.202	3722	2949
97	0.129	45.978	62.774	1.406	45.784	62.526	0.402	0.487	0.534	0.309	125.057	2166	2954
98	0.134	84.853	63.303	1.426	84.688	63.034	0.318	0.550	0.543	0.315	91.216	4007	2978
99	0.143	121.509	65.151	1.436	121.285	64.918	0.466	0.444	0.545	0.335	139.236	5734	3067
100	0.122	115.652	65.433	1.311	115.401	65.278	0.487	0.318	0.487	0.320	3.424	5460	3084
101	0.051	129.308	66.788	0.907	129.159	66.654	0.318	0.233	0.330	0.195	161.014	6107	3149
102	0.134	66.449	68.765	1.396	66.294	68.495	0.318	0.529	0.517	0.330	90.825	3138	3236
103	0.136	127.587	69.699	1.394	127.339	69.511	0.508	0.381	0.504	0.344	158.151	6021	3284
104	0.158	81.010	70.399	1.540	80.836	70.104	0.360	0.572	0.588	0.343	103.660	3823	3312
