 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.065	64.886	15.036	0.967	64.728	14.901	0.339	0.275	0.335	0.249	168.335	3063	704
2	0.125	100.194	15.617	1.334	100.012	15.367	0.381	0.466	0.452	0.353	75.785	4733	726
3	0.043	118.689	15.548	0.833	118.576	15.430	0.233	0.254	0.247	0.222	106.800	5604	729
4	0.043	60.141	16.575	0.848	59.986	16.468	0.339	0.190	0.325	0.168	5.830	2842	778
5	0.127	122.956	17.900	1.503	122.767	17.653	0.360	0.508	0.497	0.326	98.575	5801	834
6	0.122	70.117	20.901	1.396	69.914	20.722	0.402	0.360	0.408	0.380	169.725	3308	979
7	0.134	80.451	22.383	1.371	80.200	22.204	0.487	0.360	0.481	0.354	15.723	3800	1049
8	0.129	120.269	22.693	1.359	120.078	22.479	0.402	0.444	0.483	0.341	50.790	5683	1062
9	0.125	79.894	22.967	1.461	79.692	22.754	0.444	0.423	0.488	0.326	130.126	3769	1075
10	0.147	127.354	24.599	1.443	127.085	24.426	0.529	0.360	0.529	0.355	168.741	6009	1154
11	0.121	102.257	24.863	1.388	102.023	24.659	0.444	0.402	0.482	0.320	40.434	4834	1165
12	0.114	109.874	25.073	1.274	109.664	24.892	0.444	0.360	0.460	0.315	157.030	5185	1176
13	0.043	5.524	25.310	0.775	5.398	25.188	0.254	0.233	0.281	0.193	155.623	257	1190
14	0.120	58.854	25.822	1.329	58.653	25.590	0.381	0.444	0.485	0.314	56.758	2783	1209
15	0.121	112.653	26.457	1.286	112.437	26.268	0.423	0.381	0.461	0.333	141.113	5316	1241
16	0.131	33.503	27.074	1.388	33.274	26.839	0.423	0.444	0.466	0.358	66.067	1582	1268
17	0.138	70.592	27.752	1.466	70.358	27.538	0.466	0.444	0.524	0.336	136.974	3331	1301
18	0.136	57.291	27.999	1.406	57.086	27.771	0.402	0.487	0.496	0.349	66.898	2705	1312
19	0.143	92.185	28.257	1.486	91.927	28.088	0.508	0.360	0.511	0.356	8.177	4349	1327
20	0.122	126.985	28.294	1.316	126.746	28.109	0.466	0.360	0.461	0.337	17.730	5999	1328
21	0.134	31.009	28.512	1.366	30.755	28.342	0.487	0.339	0.488	0.351	0.733	1460	1339
22	0.124	54.036	29.390	1.346	53.806	29.231	0.487	0.339	0.476	0.332	172.919	2545	1381
23	0.042	70.344	29.720	0.775	70.231	29.591	0.233	0.254	0.276	0.192	119.663	3321	1398
24	0.138	99.500	30.481	1.496	99.229	30.290	0.508	0.381	0.501	0.352	21.375	4700	1431
25	0.064	80.762	30.719	0.972	80.582	30.586	0.339	0.275	0.321	0.254	23.212	3815	1445
26	0.159	60.288	30.928	1.521	60.092	30.649	0.381	0.550	0.529	0.382	94.891	2848	1448
27	0.141	123.909	30.928	1.431	123.634	30.734	0.508	0.381	0.486	0.370	176.075	5853	1452
28	0.120	105.100	31.029	1.309	104.860	30.840	0.466	0.381	0.456	0.335	144.926	4960	1457
29	0.120	43.625	31.853	1.251	43.434	31.665	0.381	0.381	0.438	0.348	42.710	2059	1496
30	0.112	122.798	31.860	1.256	122.576	31.686	0.444	0.339	0.449	0.319	14.811	5803	1497
31	0.128	121.363	32.214	1.353	121.116	32.046	0.487	0.339	0.477	0.342	10.286	5732	1514
32	0.148	100.138	32.830	1.580	99.949	32.533	0.381	0.572	0.534	0.353	95.795	4726	1537
33	0.133	102.044	32.992	1.424	101.854	32.745	0.402	0.487	0.479	0.354	66.457	4821	1547
34	0.135	92.150	33.666	1.413	91.948	33.443	0.402	0.466	0.515	0.333	61.248	4352	1580
35	0.141	97.359	33.787	1.396	97.155	33.570	0.402	0.444	0.500	0.358	127.942	4593	1586
36	0.125	97.151	34.213	1.359	96.964	33.994	0.381	0.444	0.477	0.335	114.869	4585	1606
37	0.134	93.841	34.278	1.383	93.599	34.100	0.487	0.360	0.501	0.341	12.288	4433	1611
38	0.132	113.850	34.347	1.378	113.686	34.100	0.339	0.487	0.492	0.342	90.106	5376	1611
39	0.112	105.060	34.911	1.269	104.817	34.756	0.466	0.318	0.465	0.308	173.209	4959	1642
40	0.123	93.344	35.789	1.364	93.091	35.602	0.487	0.360	0.495	0.316	21.242	4413	1682
41	0.129	75.765	36.158	1.383	75.586	35.920	0.360	0.487	0.490	0.335	96.809	3576	1697
42	0.123	88.554	36.307	1.281	88.392	36.089	0.339	0.444	0.447	0.350	85.538	4181	1705
43	0.142	115.068	36.964	1.406	114.808	36.788	0.508	0.381	0.503	0.359	163.153	5428	1738
44	0.124	96.001	37.390	1.304	95.800	37.190	0.402	0.423	0.454	0.348	133.674	4530	1757
45	0.115	88.019	37.669	1.274	87.799	37.486	0.444	0.360	0.451	0.325	25.298	4159	1771
46	0.134	101.413	38.052	1.418	101.177	37.867	0.487	0.381	0.489	0.350	16.156	4790	1789
47	0.115	72.059	38.144	1.274	71.882	37.931	0.381	0.423	0.453	0.322	124.626	3400	1792
48	0.117	128.716	38.188	1.406	128.503	37.994	0.423	0.423	0.455	0.327	146.573	6078	1795
49	0.100	96.541	38.280	1.286	96.372	38.079	0.360	0.423	0.409	0.313	97.989	4558	1799
50	0.115	98.572	38.927	1.269	98.404	38.714	0.339	0.444	0.460	0.319	69.445	4656	1829
51	0.131	45.238	39.505	1.371	45.022	39.306	0.444	0.402	0.480	0.348	140.585	2129	1857
52	0.107	79.068	39.950	1.244	78.888	39.730	0.339	0.444	0.458	0.297	116.954	3732	1877
53	0.120	114.151	39.992	1.299	113.940	39.814	0.444	0.360	0.448	0.341	21.532	5391	1881
54	0.112	85.379	40.099	1.267	85.154	39.899	0.423	0.381	0.440	0.323	32.392	4036	1885
55	0.110	115.271	40.247	1.264	115.126	40.005	0.296	0.466	0.471	0.298	95.228	5444	1890
56	0.111	94.785	40.383	1.239	94.615	40.174	0.339	0.423	0.454	0.310	62.662	4477	1898
57	0.132	62.068	40.921	1.359	61.828	40.746	0.466	0.381	0.469	0.359	170.479	2927	1925
58	0.140	103.110	40.928	1.426	102.849	40.746	0.508	0.360	0.529	0.338	22.921	4870	1925
59	0.109	90.901	40.970	1.226	90.720	40.767	0.360	0.402	0.430	0.322	126.163	4292	1926
60	0.121	127.150	41.063	1.311	126.979	40.830	0.339	0.466	0.464	0.332	84.959	6005	1929
61	0.047	129.087	41.262	0.883	128.968	41.127	0.254	0.275	0.307	0.194	119.058	6095	1943
62	0.125	54.213	41.557	1.306	54.038	41.338	0.339	0.444	0.457	0.347	84.975	2560	1953
63	0.099	97.590	41.655	1.154	97.409	41.466	0.360	0.360	0.394	0.319	42.755	4611	1959
64	0.154	25.839	41.834	1.478	25.612	41.592	0.466	0.466	0.531	0.370	135.891	1216	1965
65	0.107	111.408	42.043	1.239	111.188	41.889	0.444	0.318	0.454	0.299	20.136	5261	1979
66	0.111	105.365	42.089	1.226	105.135	41.931	0.444	0.318	0.448	0.314	10.090	4977	1981
67	0.127	64.777	42.333	1.346	64.537	42.164	0.487	0.360	0.470	0.345	167.569	3053	1992
68	0.123	78.255	42.707	1.448	78.042	42.460	0.444	0.444	0.475	0.329	142.865	3691	2006
69	0.134	82.053	42.843	1.359	81.809	42.672	0.487	0.360	0.487	0.349	3.310	3873	2016
70	0.142	73.335	43.006	1.448	73.131	42.778	0.423	0.466	0.498	0.363	51.580	3465	2021
71	0.136	84.875	43.341	1.371	84.624	43.159	0.487	0.360	0.493	0.352	15.264	4010	2039
72	0.108	110.080	43.374	1.239	109.897	43.180	0.360	0.402	0.452	0.304	126.089	5194	2040
73	0.107	55.712	43.440	1.226	55.520	43.265	0.381	0.381	0.440	0.310	139.089	2625	2044
74	0.125	94.839	43.709	1.353	94.636	43.498	0.402	0.423	0.494	0.321	129.962	4471	2055
75	0.133	93.711	43.830	1.431	93.536	43.582	0.360	0.508	0.502	0.338	85.963	4425	2059
76	0.142	120.144	44.036	1.443	119.909	43.836	0.466	0.402	0.502	0.361	32.299	5673	2071
77	0.122	89.218	44.239	1.364	89.006	43.984	0.360	0.508	0.479	0.325	95.823	4215	2078
78	0.101	78.481	44.229	1.179	78.274	44.069	0.402	0.318	0.421	0.305	157.411	3703	2082
79	0.122	120.241	44.575	1.306	120.015	44.408	0.444	0.339	0.465	0.335	166.623	5675	2098
80	0.130	115.153	44.678	1.376	114.956	44.450	0.402	0.444	0.491	0.338	127.096	5436	2100
81	0.135	54.232	44.902	1.376	54.038	44.662	0.381	0.487	0.487	0.353	112.790	2559	2110
82	0.135	28.977	45.025	1.406	28.787	44.768	0.360	0.508	0.496	0.348	76.040	1370	2115
83	0.149	63.096	44.978	1.593	62.802	44.768	0.529	0.423	0.529	0.358	32.172	2982	2115
84	0.116	99.743	44.978	1.286	99.547	44.768	0.402	0.402	0.470	0.315	133.087	4707	2115
85	0.129	126.883	44.971	1.351	126.640	44.789	0.487	0.381	0.465	0.352	178.598	5992	2116
86	0.120	49.764	45.062	1.329	49.530	44.894	0.466	0.339	0.466	0.328	13.054	2351	2121
87	0.106	102.517	45.142	1.209	102.320	44.979	0.402	0.339	0.431	0.313	151.006	4836	2125
88	0.114	96.931	45.340	1.274	96.753	45.106	0.360	0.444	0.440	0.330	80.484	4577	2131
89	0.142	119.915	45.432	1.563	119.740	45.170	0.381	0.529	0.519	0.349	91.232	5663	2134
90	0.131	97.629	45.881	1.401	97.451	45.635	0.360	0.508	0.526	0.317	71.011	4612	2156
91	0.138	108.055	45.967	1.418	107.844	45.741	0.444	0.444	0.496	0.355	133.352	5099	2161
92	0.123	43.684	46.153	1.334	43.498	45.910	0.381	0.466	0.464	0.337	117.781	2062	2169
93	0.121	112.867	46.321	1.311	112.628	46.143	0.466	0.339	0.462	0.332	177.183	5331	2180
94	0.129	119.976	46.839	1.371	119.740	46.630	0.444	0.402	0.477	0.343	33.015	5673	2203
95	0.124	34.403	46.966	1.311	34.184	46.778	0.444	0.360	0.473	0.333	159.452	1621	2210
96	0.136	106.990	47.163	1.436	106.807	46.905	0.360	0.508	0.495	0.350	99.986	5052	2216
97	0.117	79.321	47.205	1.294	79.079	47.054	0.487	0.296	0.485	0.308	179.439	3744	2223
98	0.131	104.820	47.561	1.348	104.584	47.392	0.466	0.339	0.488	0.341	167.227	4946	2239
99	0.134	51.213	48.181	1.383	50.990	47.964	0.423	0.423	0.489	0.349	47.336	2420	2266
100	0.108	13.292	48.398	1.226	13.081	48.239	0.444	0.318	0.437	0.316	0.536	624	2279
101	0.116	102.660	48.527	1.274	102.447	48.345	0.423	0.360	0.434	0.341	155.770	4845	2284
102	0.099	118.018	48.564	1.214	117.856	48.345	0.318	0.444	0.443	0.284	113.501	5573	2284
103	0.121	34.094	48.661	1.299	33.888	48.450	0.402	0.402	0.458	0.338	38.191	1615	2289
104	0.113	117.738	48.969	1.274	117.538	48.747	0.381	0.423	0.461	0.313	126.328	5559	2303
105	0.139	89.000	49.104	1.426	88.815	48.853	0.360	0.508	0.521	0.341	80.511	4202	2308
106	0.131	86.869	49.092	1.371	86.614	48.916	0.487	0.360	0.482	0.347	18.668	4103	2311
107	0.106	32.775	49.153	1.219	32.576	48.958	0.402	0.381	0.409	0.329	34.611	1551	2313
108	0.161	127.757	49.351	1.526	127.508	49.128	0.487	0.487	0.531	0.386	142.748	6030	2321
109	0.121	126.850	49.411	1.316	126.619	49.234	0.466	0.360	0.471	0.326	19.160	5994	2326
110	0.129	55.596	49.486	1.353	55.414	49.255	0.360	0.466	0.494	0.333	65.669	2626	2327
111	0.126	54.795	49.584	1.341	54.589	49.382	0.402	0.423	0.487	0.329	129.958	2583	2333
112	0.135	91.340	49.873	1.413	91.122	49.678	0.444	0.423	0.498	0.345	37.767	4315	2347
113	0.136	100.999	50.197	1.426	100.753	50.038	0.508	0.339	0.513	0.338	5.255	4767	2364
114	0.130	60.145	50.822	1.346	59.944	50.588	0.402	0.444	0.478	0.347	49.535	2844	2390
115	0.097	114.641	50.822	1.154	114.469	50.631	0.339	0.381	0.417	0.295	129.275	5411	2392
116	0.105	31.230	50.851	1.256	31.030	50.652	0.402	0.381	0.465	0.287	42.103	1479	2393
117	0.139	78.886	51.455	1.431	78.698	51.223	0.381	0.487	0.499	0.355	109.781	3720	2420
118	0.142	80.387	51.515	1.413	80.200	51.266	0.381	0.487	0.525	0.346	117.759	3792	2422
119	0.121	71.458	51.575	1.286	71.226	51.393	0.444	0.360	0.457	0.336	24.201	3376	2428
120	0.138	74.854	51.620	1.396	74.612	51.435	0.466	0.381	0.485	0.363	17.847	3535	2430
121	0.160	120.300	51.860	1.558	120.100	51.583	0.402	0.529	0.568	0.359	114.003	5678	2437
122	0.123	100.963	52.121	1.376	100.690	51.964	0.529	0.318	0.492	0.319	1.942	4767	2455
123	0.120	116.564	52.346	1.269	116.374	52.155	0.402	0.381	0.448	0.340	140.853	5500	2464
124	0.139	96.840	52.583	1.413	96.647	52.345	0.381	0.466	0.483	0.366	74.147	4573	2473
125	0.126	100.810	52.666	1.346	100.626	52.451	0.381	0.444	0.463	0.347	115.383	4758	2478
126	0.131	34.048	52.911	1.371	33.867	52.663	0.360	0.487	0.502	0.332	67.833	1609	2488
127	0.135	45.314	53.531	1.371	45.085	53.340	0.466	0.381	0.499	0.344	153.982	2134	2520
128	0.128	97.997	53.686	1.371	97.748	53.509	0.487	0.360	0.498	0.328	160.109	4623	2528
129	0.125	89.269	53.924	1.341	89.112	53.658	0.318	0.508	0.492	0.323	88.066	4216	2535
130	0.120	117.213	53.925	1.286	116.967	53.763	0.487	0.318	0.475	0.320	171.425	5532	2540
131	0.122	66.676	54.077	1.299	66.463	53.890	0.423	0.381	0.460	0.339	35.034	3149	2546
132	0.147	97.646	54.155	1.443	97.451	53.912	0.381	0.508	0.521	0.359	115.211	4609	2547
133	0.144	85.168	54.449	1.436	84.963	54.208	0.402	0.487	0.506	0.362	60.116	4024	2561
134	0.132	75.658	55.074	1.396	75.480	54.822	0.360	0.487	0.511	0.330	112.310	3568	2590
135	0.123	65.157	55.253	1.329	65.003	54.991	0.318	0.508	0.484	0.323	90.555	3076	2598
136	0.140	99.289	55.863	1.418	99.039	55.668	0.508	0.381	0.500	0.356	171.461	4689	2630
137	0.146	89.533	56.022	1.431	89.344	55.753	0.360	0.529	0.517	0.358	96.687	4228	2634
138	0.136	123.707	56.202	1.406	123.444	56.007	0.508	0.381	0.488	0.354	7.669	5845	2646
139	0.156	106.450	57.293	1.498	106.257	57.023	0.381	0.529	0.533	0.373	73.870	5030	2694
140	0.130	61.015	57.297	1.376	60.833	57.044	0.360	0.508	0.502	0.330	72.350	2883	2695
141	0.127	63.702	57.671	1.359	63.479	57.468	0.444	0.402	0.494	0.327	144.253	3005	2715
142	0.043	128.797	58.131	0.818	128.651	58.039	0.296	0.190	0.288	0.188	172.445	6081	2742
143	0.128	94.263	58.859	1.336	94.086	58.632	0.360	0.444	0.471	0.345	69.146	4452	2770
144	0.131	72.829	59.019	1.371	72.665	58.780	0.360	0.487	0.479	0.349	85.818	3439	2777
145	0.153	103.832	59.533	1.515	103.632	59.267	0.381	0.529	0.538	0.363	71.367	4907	2800
146	0.128	81.418	59.637	1.351	81.216	59.415	0.402	0.444	0.476	0.343	58.565	3846	2807
147	0.147	88.885	60.058	1.580	88.646	59.838	0.466	0.444	0.490	0.381	38.880	4201	2827
148	0.129	66.371	60.902	1.353	66.188	60.664	0.360	0.466	0.489	0.335	106.343	3131	2866
149	0.099	40.219	61.061	1.179	40.047	60.875	0.360	0.360	0.416	0.301	127.315	1895	2876
150	0.124	62.674	61.115	1.323	62.463	60.918	0.423	0.381	0.460	0.344	31.584	2962	2878
151	0.088	51.519	61.299	1.112	51.308	61.150	0.402	0.296	0.399	0.282	6.300	2436	2889
152	0.121	78.980	61.914	1.346	78.761	61.701	0.423	0.423	0.470	0.327	46.247	3734	2915
153	0.125	57.689	62.071	1.359	57.510	61.828	0.360	0.487	0.485	0.328	84.861	2724	2921
154	0.112	93.479	62.191	1.291	93.282	61.997	0.402	0.381	0.446	0.321	140.595	4411	2929
155	0.116	77.742	62.273	1.269	77.534	62.082	0.402	0.381	0.443	0.335	32.434	3674	2933
156	0.057	126.997	62.520	0.997	126.873	62.357	0.254	0.339	0.315	0.230	110.115	6001	2946
157	0.125	63.711	62.587	1.323	63.521	62.378	0.381	0.423	0.476	0.333	127.693	3002	2947
158	0.132	124.602	62.826	1.388	124.354	62.632	0.487	0.381	0.487	0.346	17.635	5890	2959
159	0.114	78.805	63.740	1.411	78.592	63.500	0.402	0.444	0.495	0.293	51.820	3729	3000
160	0.125	111.924	63.922	1.329	111.739	63.690	0.381	0.444	0.470	0.339	120.947	5284	3009
161	0.128	30.748	64.232	1.396	30.522	64.050	0.466	0.381	0.513	0.317	28.160	1453	3026
162	0.111	109.478	64.299	1.274	109.284	64.093	0.402	0.402	0.478	0.296	137.671	5165	3028
163	0.113	82.067	64.524	1.256	81.852	64.347	0.423	0.360	0.463	0.311	144.417	3870	3040
164	0.129	96.336	64.779	1.329	96.160	64.558	0.360	0.466	0.465	0.352	106.618	4546	3050
165	0.120	107.262	65.462	1.311	107.082	65.236	0.360	0.444	0.471	0.323	119.409	5063	3082
166	0.132	62.339	65.570	1.376	62.145	65.342	0.402	0.466	0.475	0.354	114.541	2939	3087
167	0.128	122.075	65.548	1.341	121.856	65.363	0.466	0.360	0.469	0.348	175.472	5764	3088
