 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.117	59.081	16.854	1.323	58.928	16.616	0.318	0.487	0.479	0.311	86.788	2789	785
2	0.058	7.732	18.598	0.967	7.599	18.415	0.254	0.339	0.347	0.212	66.924	367	870
3	0.130	26.120	19.826	1.438	25.972	19.516	0.296	0.572	0.553	0.299	88.844	1234	922
4	0.073	68.674	20.024	0.992	68.538	19.854	0.275	0.339	0.346	0.267	72.949	3243	938
5	0.149	69.805	20.491	1.456	69.617	20.235	0.381	0.508	0.521	0.363	110.650	3293	956
6	0.111	20.737	21.272	1.251	20.574	21.061	0.318	0.444	0.449	0.314	108.339	975	995
7	0.132	25.591	22.344	1.378	25.336	22.183	0.508	0.318	0.527	0.319	8.015	1206	1048
8	0.140	16.514	23.045	1.473	16.320	22.796	0.402	0.508	0.540	0.329	122.402	776	1077
9	0.122	48.935	24.315	1.341	48.768	24.066	0.318	0.508	0.502	0.309	84.056	2312	1137
10	0.138	62.098	25.195	1.396	61.912	24.956	0.381	0.466	0.503	0.348	115.544	2929	1179
11	0.146	14.279	25.519	1.538	13.991	25.315	0.572	0.381	0.558	0.333	155.406	669	1196
12	0.119	52.983	25.809	1.311	52.768	25.633	0.444	0.360	0.489	0.310	30.856	2502	1211
13	0.097	72.774	26.665	1.214	72.623	26.416	0.318	0.444	0.448	0.275	111.098	3435	1248
14	0.117	57.134	26.646	1.299	56.960	26.437	0.360	0.444	0.487	0.306	57.848	2699	1249
15	0.112	42.887	27.177	1.256	42.672	27.009	0.444	0.339	0.447	0.319	161.243	2020	1276
16	0.129	55.518	27.652	1.341	55.351	27.411	0.339	0.487	0.487	0.338	78.092	2622	1295
17	0.137	27.268	28.873	1.478	27.093	28.617	0.360	0.572	0.517	0.336	75.505	1287	1352
18	0.137	86.617	29.025	1.376	86.402	28.808	0.444	0.423	0.485	0.359	134.634	4086	1361
19	0.121	66.123	29.306	1.306	65.913	29.125	0.423	0.360	0.454	0.338	23.979	3123	1376
20	0.136	35.223	29.421	1.383	34.967	29.252	0.508	0.339	0.503	0.345	173.601	1658	1382
21	0.108	47.763	30.421	1.269	47.604	30.184	0.318	0.466	0.462	0.297	82.411	2256	1426
22	0.112	36.054	30.481	1.269	35.878	30.268	0.360	0.423	0.430	0.332	61.875	1706	1430
23	0.143	15.607	30.546	1.563	15.388	30.332	0.487	0.444	0.501	0.363	38.999	737	1433
24	0.138	78.906	30.740	1.408	78.740	30.480	0.339	0.508	0.502	0.350	92.739	3729	1440
25	0.128	77.991	31.753	1.366	77.830	31.496	0.339	0.487	0.488	0.334	103.916	3679	1488
26	0.137	118.803	31.916	1.396	118.639	31.644	0.339	0.508	0.511	0.342	82.451	5612	1495
27	0.109	49.516	35.108	1.311	49.361	34.862	0.296	0.508	0.499	0.279	92.412	2337	1647
28	0.118	29.514	36.138	1.311	29.295	35.962	0.444	0.360	0.473	0.317	32.695	1395	1699
29	0.130	84.140	36.611	1.329	83.968	36.364	0.339	0.487	0.484	0.343	86.084	3973	1718
30	0.128	39.502	37.688	1.341	39.285	37.486	0.423	0.402	0.484	0.337	38.177	1868	1771
31	0.133	32.895	37.936	1.353	32.724	37.698	0.360	0.466	0.480	0.353	86.939	1552	1781
32	0.138	12.758	38.155	1.508	12.552	37.931	0.423	0.508	0.497	0.352	130.687	597	1792
33	0.135	94.981	38.758	1.443	94.721	38.587	0.529	0.339	0.505	0.340	3.061	4484	1823
34	0.128	62.358	39.368	1.396	62.209	39.095	0.318	0.529	0.536	0.304	94.509	2944	1847
35	0.086	9.701	39.864	1.159	9.525	39.688	0.381	0.339	0.350	0.311	46.817	456	1875
36	0.110	45.049	39.936	1.269	44.831	39.772	0.444	0.339	0.456	0.307	172.164	2125	1879
37	0.138	76.576	40.348	1.466	76.390	40.111	0.381	0.508	0.516	0.342	60.994	3618	1895
38	0.083	66.843	41.897	1.107	66.717	41.677	0.254	0.423	0.410	0.257	82.982	3158	1969
39	0.133	67.010	42.258	1.376	66.802	42.016	0.402	0.466	0.488	0.346	59.537	3168	1985
40	0.108	75.778	42.475	1.244	75.586	42.270	0.381	0.402	0.431	0.319	50.633	3584	1997
41	0.153	114.572	43.007	1.513	114.300	42.778	0.508	0.444	0.531	0.367	33.140	5415	2021
42	0.113	53.383	43.239	1.286	53.213	43.011	0.360	0.444	0.451	0.320	117.969	2517	2032
43	0.123	17.986	43.272	1.383	17.822	43.032	0.339	0.466	0.471	0.332	96.358	847	2033
44	0.125	73.991	43.230	1.323	73.787	43.032	0.402	0.402	0.455	0.351	48.272	3495	2033
45	0.113	37.769	43.660	1.376	37.613	43.413	0.339	0.487	0.483	0.299	79.078	1783	2051
46	0.121	52.398	43.790	1.359	52.197	43.561	0.381	0.466	0.493	0.314	64.409	2476	2058
47	0.144	95.461	44.436	1.466	95.271	44.175	0.381	0.529	0.528	0.347	79.028	4509	2087
48	0.145	123.475	44.632	1.448	123.211	44.450	0.529	0.381	0.511	0.360	1.092	5832	2100
49	0.143	65.210	44.685	1.431	64.960	44.492	0.508	0.381	0.517	0.352	155.778	3073	2102
50	0.132	41.265	45.141	1.388	41.042	44.937	0.466	0.402	0.493	0.340	147.388	1945	2123
51	0.122	78.764	46.360	1.281	78.592	46.143	0.339	0.444	0.460	0.338	102.902	3716	2180
52	0.122	17.951	46.993	1.316	17.780	46.736	0.339	0.487	0.471	0.329	101.049	847	2208
53	0.146	88.416	47.686	1.443	88.180	47.477	0.466	0.423	0.509	0.365	32.198	4179	2243
54	0.115	53.004	49.058	1.366	52.811	48.832	0.360	0.444	0.480	0.305	54.723	2506	2307
55	0.115	89.246	49.190	1.299	89.069	48.980	0.360	0.444	0.465	0.315	60.917	4216	2314
56	0.133	92.387	49.272	1.394	92.181	49.043	0.423	0.466	0.524	0.323	130.894	4358	2317
57	0.136	26.312	49.776	1.376	26.077	49.572	0.466	0.402	0.488	0.356	37.885	1242	2342
58	0.129	90.803	49.897	1.418	90.593	49.657	0.381	0.487	0.476	0.344	99.901	4288	2346
59	0.086	53.987	50.254	1.124	53.848	50.038	0.275	0.423	0.407	0.269	87.628	2548	2364
60	0.120	57.749	50.682	1.321	57.552	50.461	0.402	0.444	0.481	0.316	51.920	2730	2384
61	0.131	51.184	51.234	1.348	50.969	51.054	0.444	0.360	0.462	0.362	8.183	2416	2412
62	0.116	91.639	51.421	1.299	91.482	51.181	0.318	0.466	0.463	0.320	87.209	4326	2418
63	0.122	75.272	51.508	1.323	75.099	51.287	0.360	0.444	0.461	0.338	69.978	3555	2423
64	0.120	66.004	51.536	1.306	65.850	51.308	0.318	0.466	0.475	0.321	101.051	3113	2424
65	0.130	44.517	51.868	1.336	44.344	51.626	0.339	0.466	0.471	0.351	94.973	2103	2439
66	0.168	113.607	52.309	1.551	113.411	52.006	0.402	0.572	0.559	0.383	74.376	5368	2457
67	0.119	81.065	52.818	1.286	80.878	52.620	0.381	0.402	0.450	0.338	49.406	3829	2486
68	0.142	47.865	53.014	1.424	47.667	52.747	0.402	0.508	0.550	0.330	123.004	2256	2492
69	0.129	68.739	53.471	1.376	68.559	53.213	0.360	0.508	0.504	0.325	111.501	3244	2514
70	0.121	122.007	53.416	1.304	121.772	53.234	0.444	0.360	0.455	0.339	158.707	5759	2515
71	0.114	67.425	53.644	1.329	67.246	53.425	0.360	0.444	0.463	0.313	69.587	3185	2524
