 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.125	70.802	12.072	1.346	70.612	11.832	0.381	0.466	0.504	0.316	119.593	3340	559
2	0.049	30.663	14.769	0.853	30.501	14.626	0.275	0.275	0.276	0.228	140.129	1447	691
3	0.140	63.758	15.282	1.563	63.500	15.092	0.508	0.381	0.531	0.335	170.828	3012	713
4	0.173	89.939	16.742	1.605	89.683	16.510	0.508	0.487	0.583	0.379	40.779	4251	780
5	0.151	64.834	21.031	1.551	64.580	20.828	0.508	0.402	0.521	0.368	23.000	3061	984
6	0.153	107.057	23.425	1.551	106.807	23.156	0.444	0.529	0.532	0.367	68.469	5059	1094
7	0.146	70.510	26.493	1.461	70.294	26.247	0.402	0.508	0.525	0.353	73.668	3329	1240
8	0.167	31.585	26.755	1.593	31.411	26.480	0.381	0.593	0.587	0.361	95.682	1487	1251
9	0.184	96.678	26.937	1.745	96.372	26.734	0.614	0.402	0.609	0.384	16.238	4569	1263
10	0.165	86.891	26.977	1.635	86.593	26.797	0.593	0.381	0.583	0.360	14.041	4101	1266
11	0.142	51.772	28.050	1.478	51.583	27.771	0.402	0.529	0.559	0.324	118.141	2443	1312
12	0.169	21.245	28.999	1.588	21.061	28.702	0.381	0.593	0.594	0.362	77.779	1002	1356
13	0.143	29.820	29.301	1.491	29.654	29.020	0.339	0.572	0.552	0.331	91.668	1406	1371
14	0.162	101.259	29.877	1.533	101.029	29.633	0.444	0.508	0.561	0.368	55.128	4785	1400
15	0.167	39.612	30.202	1.623	39.412	29.908	0.402	0.593	0.586	0.362	107.728	1869	1413
16	0.188	117.248	31.916	1.707	117.030	31.581	0.402	0.656	0.617	0.388	89.601	5540	1492
17	0.156	42.414	31.950	1.533	42.206	31.686	0.423	0.529	0.572	0.347	61.734	2007	1497
18	0.141	47.681	32.011	1.478	47.456	31.771	0.444	0.487	0.568	0.316	47.832	2255	1501
19	0.121	72.552	32.852	1.341	72.390	32.597	0.318	0.508	0.507	0.305	91.435	3426	1540
20	0.120	48.361	33.576	1.378	48.196	33.316	0.318	0.508	0.524	0.292	94.204	2283	1574
21	0.164	103.032	33.806	1.570	102.743	33.613	0.572	0.381	0.592	0.353	168.486	4863	1588
22	0.120	49.508	34.468	1.341	49.255	34.311	0.508	0.318	0.514	0.297	161.984	2331	1621
23	0.180	61.981	34.540	1.618	61.680	34.332	0.593	0.402	0.596	0.385	167.293	2923	1622
24	0.144	35.892	34.759	1.480	35.602	34.586	0.550	0.339	0.570	0.321	13.905	1696	1634
25	0.120	63.505	34.997	1.371	63.352	34.713	0.296	0.550	0.521	0.293	91.681	3000	1640
26	0.162	78.724	35.136	1.533	78.444	34.946	0.572	0.381	0.579	0.356	165.117	3711	1651
27	0.118	36.053	35.543	1.341	35.899	35.285	0.318	0.508	0.518	0.291	70.954	1704	1667
28	0.141	51.352	36.606	1.461	51.181	36.322	0.360	0.550	0.532	0.337	82.763	2425	1716
29	0.097	48.875	36.893	1.232	48.704	36.682	0.339	0.444	0.466	0.266	115.804	2304	1733
30	0.147	82.359	37.053	1.486	82.084	36.872	0.529	0.360	0.552	0.338	15.737	3893	1742
31	0.173	75.963	37.091	1.588	75.671	36.894	0.572	0.402	0.582	0.379	15.421	3588	1743
32	0.121	19.206	37.114	1.336	18.965	36.957	0.508	0.296	0.507	0.302	175.576	902	1746
33	0.172	41.813	37.490	1.593	41.614	37.190	0.402	0.593	0.608	0.360	109.377	1971	1757
34	0.171	51.792	37.525	1.580	51.583	37.232	0.444	0.550	0.574	0.378	116.108	2444	1759
35	0.147	96.900	37.932	1.441	96.668	37.698	0.466	0.466	0.522	0.357	135.116	4573	1781
36	0.157	50.467	39.098	1.508	50.229	38.862	0.487	0.466	0.575	0.347	136.699	2376	1836
37	0.160	79.642	39.087	1.515	79.375	38.883	0.529	0.402	0.559	0.365	21.785	3765	1837
38	0.151	63.819	39.301	1.468	63.648	39.031	0.339	0.550	0.547	0.350	87.723	3013	1844
39	0.100	88.123	40.142	1.232	87.948	39.920	0.360	0.423	0.483	0.263	124.997	4158	1886
40	0.137	25.505	40.350	1.448	25.294	40.111	0.423	0.487	0.549	0.318	50.501	1211	1895
41	0.165	33.464	40.603	1.588	33.274	40.322	0.381	0.572	0.594	0.354	107.268	1574	1905
42	0.158	79.246	40.543	1.575	78.952	40.344	0.572	0.402	0.583	0.345	24.040	3746	1906
43	0.139	21.716	40.696	1.486	21.463	40.471	0.487	0.423	0.554	0.319	32.923	1033	1912
44	0.163	38.906	41.116	1.583	38.735	40.809	0.360	0.593	0.591	0.351	93.867	1835	1928
45	0.137	64.564	41.324	1.406	64.326	41.106	0.444	0.444	0.524	0.332	133.564	3044	1942
46	0.154	33.376	41.807	1.528	33.105	41.614	0.550	0.381	0.574	0.342	21.055	1576	1966
47	0.124	34.982	41.886	1.396	34.819	41.656	0.339	0.487	0.516	0.306	74.500	1651	1968
48	0.125	87.415	42.615	1.361	87.249	42.376	0.318	0.487	0.511	0.310	75.707	4130	2002
49	0.135	81.970	43.777	1.443	81.703	43.561	0.487	0.402	0.532	0.324	33.555	3876	2058
50	0.138	47.227	43.914	1.431	46.990	43.709	0.487	0.402	0.531	0.331	147.025	2223	2065
51	0.175	106.171	44.152	1.610	105.876	43.942	0.550	0.466	0.599	0.372	148.902	5008	2076
