 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.157	62.756	14.108	1.503	62.548	13.843	0.402	0.529	0.548	0.365	112.118	2961	654
2	0.157	54.130	14.702	1.551	53.890	14.457	0.466	0.508	0.615	0.325	130.724	2548	683
3	0.157	91.731	15.564	1.595	91.567	15.261	0.339	0.572	0.579	0.346	97.062	4332	721
4	0.142	97.469	15.622	1.478	97.261	15.367	0.402	0.529	0.562	0.323	118.021	4599	726
5	0.154	51.700	16.054	1.486	51.456	15.833	0.487	0.423	0.531	0.369	149.981	2436	748
6	0.183	86.707	16.561	1.610	86.466	16.298	0.487	0.529	0.605	0.385	130.406	4089	770
7	0.151	93.189	16.683	1.533	93.006	16.383	0.381	0.572	0.559	0.345	79.447	4401	774
8	0.174	121.493	17.135	1.688	121.222	16.891	0.572	0.487	0.607	0.365	37.043	5742	798
9	0.153	53.472	18.030	1.580	53.234	17.738	0.444	0.550	0.603	0.322	51.416	2533	838
10	0.161	105.728	18.563	1.573	105.495	18.288	0.466	0.550	0.635	0.323	50.777	4999	864
11	0.130	82.717	18.566	1.406	82.444	18.394	0.529	0.339	0.520	0.319	167.622	3903	869
12	0.129	115.763	18.758	1.388	115.591	18.500	0.339	0.529	0.506	0.323	98.456	5468	874
13	0.150	52.692	18.960	1.526	52.493	18.690	0.402	0.550	0.568	0.335	63.333	2491	883
14	0.168	86.008	18.919	1.558	85.725	18.732	0.572	0.381	0.588	0.363	166.808	4056	885
15	0.176	103.029	20.034	1.623	102.764	19.791	0.529	0.487	0.615	0.364	137.381	4859	935
16	0.165	77.929	20.353	1.600	77.745	20.045	0.360	0.614	0.598	0.352	87.446	3683	947
17	0.159	112.611	20.481	1.623	112.374	20.235	0.466	0.508	0.593	0.341	50.794	5321	956
18	0.153	66.122	22.560	1.498	65.850	22.373	0.529	0.381	0.567	0.343	21.155	3123	1057
19	0.138	88.701	22.681	1.456	88.540	22.394	0.318	0.572	0.572	0.308	97.204	4188	1058
