 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.138	119.348	14.241	1.401	119.147	14.012	0.402	0.466	0.502	0.349	56.455	5638	662
2	0.129	119.059	15.279	1.348	118.893	15.050	0.339	0.466	0.480	0.344	77.590	5623	711
3	0.046	77.767	17.274	0.842	77.639	17.145	0.233	0.275	0.313	0.186	123.529	3668	810
4	0.126	113.008	19.666	1.323	112.840	19.431	0.339	0.466	0.490	0.327	72.952	5337	918
5	0.130	55.695	20.700	1.341	55.499	20.489	0.402	0.423	0.490	0.339	131.447	2624	968
6	0.133	81.923	21.323	1.381	81.703	21.103	0.444	0.444	0.509	0.333	42.183	3873	997
7	0.139	43.349	21.960	1.424	43.138	21.717	0.423	0.466	0.511	0.346	132.458	2042	1026
8	0.147	115.354	22.948	1.486	115.168	22.670	0.360	0.550	0.561	0.335	99.967	5447	1071
9	0.143	103.851	22.909	1.418	103.611	22.712	0.487	0.402	0.527	0.346	145.911	4897	1073
10	0.122	75.563	23.675	1.383	75.332	23.474	0.466	0.381	0.511	0.304	32.805	3578	1109
11	0.125	59.160	23.818	1.346	58.992	23.580	0.360	0.487	0.491	0.323	66.979	2795	1114
12	0.130	124.735	24.614	1.366	124.502	24.426	0.466	0.360	0.501	0.331	20.536	5896	1154
13	0.134	74.407	25.889	1.383	74.168	25.718	0.508	0.339	0.515	0.330	165.594	3508	1215
14	0.135	75.706	26.253	1.396	75.459	26.077	0.508	0.339	0.521	0.330	6.038	3578	1232
15	0.129	71.901	26.681	1.366	71.649	26.522	0.487	0.339	0.486	0.338	169.741	3389	1253
16	0.128	28.196	27.495	1.316	28.004	27.284	0.402	0.423	0.466	0.349	126.274	1326	1289
17	0.139	78.568	28.322	1.396	78.317	28.152	0.508	0.339	0.524	0.339	168.620	3705	1330
18	0.078	36.497	28.733	1.161	36.301	28.617	0.402	0.233	0.420	0.235	7.880	1722	1352
19	0.113	96.211	28.887	1.299	96.054	28.660	0.318	0.466	0.469	0.308	85.072	4543	1354
20	0.130	59.865	29.094	1.383	59.690	28.850	0.360	0.487	0.508	0.326	63.455	2829	1363
21	0.131	84.449	29.224	1.371	84.222	29.041	0.466	0.381	0.497	0.337	153.118	3981	1372
22	0.142	44.500	29.405	1.466	44.281	29.146	0.423	0.487	0.533	0.341	49.478	2107	1377
23	0.134	35.635	31.131	1.431	35.412	30.925	0.444	0.423	0.513	0.331	40.698	1683	1461
24	0.136	48.144	31.691	1.383	47.900	31.517	0.487	0.360	0.499	0.347	164.708	2267	1489
25	0.140	90.058	32.007	1.521	89.852	31.708	0.402	0.550	0.524	0.341	67.541	4258	1498
26	0.119	71.489	32.378	1.264	71.268	32.216	0.444	0.318	0.463	0.328	176.180	3373	1522
27	0.128	31.275	32.634	1.316	31.052	32.448	0.444	0.381	0.475	0.343	152.066	1471	1533
28	0.126	65.757	33.467	1.371	65.511	33.295	0.487	0.360	0.512	0.314	154.890	3099	1573
29	0.112	68.923	33.537	1.269	68.728	33.338	0.381	0.402	0.450	0.318	54.010	3255	1575
30	0.129	36.173	34.261	1.359	35.941	34.078	0.487	0.360	0.492	0.332	163.247	1703	1610
31	0.100	41.357	34.494	1.251	41.212	34.248	0.275	0.487	0.475	0.268	98.307	1952	1618
32	0.136	66.481	34.439	1.394	66.230	34.248	0.508	0.381	0.506	0.342	159.710	3137	1618
33	0.139	69.196	34.975	1.431	69.003	34.713	0.381	0.508	0.514	0.345	70.525	3270	1640
34	0.132	59.911	35.333	1.383	59.690	35.137	0.466	0.381	0.523	0.320	149.116	2821	1660
35	0.138	88.270	35.545	1.413	88.074	35.306	0.381	0.487	0.518	0.338	64.468	4170	1668
36	0.140	36.910	36.474	1.436	36.661	36.258	0.508	0.402	0.529	0.336	151.821	1737	1713
37	0.143	35.321	36.645	1.418	35.094	36.428	0.466	0.423	0.531	0.342	141.593	1661	1721
38	0.125	40.044	37.242	1.336	39.814	37.084	0.487	0.318	0.499	0.318	7.511	1889	1752
39	0.151	22.224	38.339	1.491	22.013	38.079	0.423	0.508	0.561	0.343	121.811	1043	1799
40	0.142	48.628	38.485	1.431	48.408	38.269	0.444	0.444	0.530	0.342	136.492	2289	1808
41	0.142	46.402	38.689	1.461	46.143	38.481	0.508	0.402	0.550	0.328	28.436	2196	1818
42	0.129	88.176	38.877	1.388	88.011	38.608	0.360	0.508	0.513	0.320	111.490	4161	1824
43	0.043	100.535	39.719	0.848	100.394	39.603	0.296	0.233	0.293	0.187	23.825	4748	1871
44	0.134	22.956	40.012	1.371	22.775	39.772	0.360	0.487	0.491	0.346	72.433	1084	1879
45	0.138	89.450	40.603	1.426	89.175	40.428	0.529	0.339	0.530	0.330	2.371	4228	1910
46	0.141	106.880	40.717	1.438	106.701	40.450	0.339	0.529	0.551	0.326	101.105	5046	1911
47	0.138	33.416	41.084	1.426	33.232	40.830	0.360	0.508	0.520	0.339	92.833	1575	1929
48	0.117	77.130	41.393	1.329	76.962	41.148	0.360	0.466	0.474	0.315	123.846	3638	1944
49	0.130	90.879	41.468	1.359	90.657	41.275	0.444	0.402	0.495	0.336	143.813	4286	1950
50	0.133	34.335	41.628	1.388	34.100	41.423	0.466	0.402	0.500	0.338	150.895	1616	1957
51	0.117	45.906	41.906	1.323	45.678	41.720	0.466	0.339	0.485	0.307	155.324	2163	1971
52	0.140	83.627	43.124	1.388	83.397	42.926	0.466	0.402	0.511	0.350	149.409	3944	2028
53	0.139	80.734	43.132	1.408	80.476	42.968	0.508	0.339	0.533	0.333	166.920	3806	2030
54	0.116	125.173	43.153	1.269	124.947	42.990	0.444	0.339	0.441	0.334	6.843	5910	2031
55	0.100	66.165	43.863	1.214	65.955	43.688	0.402	0.360	0.453	0.282	143.814	3120	2064
56	0.127	100.561	44.496	1.346	100.330	44.302	0.444	0.402	0.491	0.329	39.119	4751	2093
57	0.136	103.335	46.249	1.371	103.103	46.059	0.466	0.381	0.518	0.335	149.994	4874	2176
58	0.133	88.113	46.575	1.366	87.948	46.334	0.339	0.487	0.511	0.331	105.898	4157	2189
59	0.130	88.514	47.038	1.371	88.328	46.800	0.360	0.487	0.500	0.331	108.206	4176	2211
60	0.126	116.082	46.976	1.341	115.845	46.800	0.444	0.381	0.487	0.329	146.086	5477	2211
61	0.126	79.335	47.100	1.383	79.163	46.863	0.339	0.487	0.501	0.320	84.873	3745	2214
62	0.153	115.022	47.953	1.473	114.766	47.752	0.508	0.402	0.545	0.357	24.629	5436	2256
63	0.135	69.080	48.012	1.448	68.834	47.794	0.444	0.466	0.510	0.337	123.994	3259	2258
64	0.144	125.302	48.380	1.443	125.053	48.196	0.529	0.360	0.530	0.347	7.092	5920	2277
65	0.130	71.614	48.511	1.346	71.395	48.302	0.444	0.402	0.497	0.334	38.312	3384	2282
66	0.129	104.039	48.775	1.378	103.865	48.535	0.339	0.487	0.514	0.320	70.045	4916	2293
67	0.126	34.859	48.879	1.353	34.713	48.620	0.318	0.508	0.496	0.324	95.316	1642	2297
68	0.144	30.795	48.946	1.461	30.522	48.768	0.529	0.360	0.528	0.348	174.440	1451	2304
69	0.138	40.034	49.695	1.456	39.857	49.403	0.339	0.550	0.546	0.322	81.698	1891	2334
70	0.107	60.287	49.809	1.214	60.113	49.615	0.360	0.402	0.420	0.323	116.809	2844	2344
71	0.116	48.686	50.608	1.286	48.429	50.440	0.487	0.318	0.479	0.309	12.495	2300	2383
72	0.144	98.648	50.693	1.426	98.404	50.504	0.487	0.381	0.530	0.346	154.307	4652	2386
73	0.142	112.252	50.764	1.508	112.014	50.546	0.508	0.423	0.533	0.340	150.532	5297	2388
74	0.131	50.219	50.978	1.388	49.953	50.800	0.508	0.339	0.505	0.331	173.872	2370	2400
75	0.044	51.380	50.923	0.890	51.223	50.821	0.339	0.190	0.347	0.163	176.017	2424	2401
76	0.151	23.466	51.272	1.456	23.199	51.096	0.529	0.360	0.543	0.355	9.453	1106	2414
77	0.143	56.712	51.839	1.431	56.452	51.668	0.529	0.360	0.527	0.346	2.762	2676	2441
78	0.134	53.902	52.192	1.396	53.636	52.028	0.508	0.339	0.509	0.336	10.560	2544	2458
79	0.122	71.469	52.524	1.346	71.289	52.282	0.360	0.487	0.482	0.322	76.855	3376	2470
80	0.136	14.794	52.502	1.406	14.542	52.303	0.487	0.402	0.503	0.344	27.591	700	2471
81	0.123	66.109	52.557	1.336	65.955	52.303	0.318	0.487	0.498	0.314	99.036	3122	2471
82	0.145	70.264	53.285	1.486	70.083	53.001	0.360	0.550	0.545	0.338	97.147	3319	2504
83	0.150	80.458	53.459	1.478	80.222	53.234	0.487	0.444	0.555	0.344	142.860	3794	2515
