 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.109	58.622	15.939	1.334	58.462	15.684	0.318	0.487	0.467	0.297	80.928	2771	741
2	0.102	33.760	16.184	1.184	33.592	15.981	0.339	0.402	0.398	0.327	60.830	1596	755
3	0.116	50.029	17.329	1.269	49.869	17.103	0.339	0.444	0.458	0.324	100.939	2360	808
4	0.141	33.759	17.418	1.466	33.549	17.187	0.444	0.466	0.505	0.356	56.826	1595	812
5	0.115	55.863	17.541	1.274	55.690	17.314	0.360	0.444	0.464	0.316	59.922	2641	818
6	0.136	51.563	17.659	1.468	51.372	17.399	0.360	0.508	0.527	0.329	79.324	2434	822
7	0.136	30.360	18.624	1.418	30.120	18.415	0.466	0.423	0.519	0.333	144.686	1426	870
8	0.138	34.259	18.772	1.471	34.036	18.521	0.423	0.508	0.514	0.342	117.545	1615	875
9	0.108	112.899	19.026	1.239	112.712	18.817	0.360	0.402	0.449	0.305	125.437	5329	889
10	0.132	57.585	19.075	1.401	57.383	18.838	0.402	0.466	0.520	0.324	51.143	2724	890
11	0.132	33.747	19.282	1.413	33.549	19.029	0.381	0.487	0.495	0.339	70.679	1594	899
12	0.134	31.767	19.510	1.371	31.517	19.325	0.487	0.360	0.483	0.352	166.109	1497	913
13	0.128	43.891	19.536	1.341	43.667	19.346	0.444	0.381	0.497	0.327	33.976	2073	914
14	0.129	112.650	19.664	1.376	112.416	19.473	0.487	0.381	0.518	0.316	154.810	5315	920
15	0.132	34.256	20.065	1.376	34.015	19.876	0.466	0.381	0.462	0.363	18.947	1617	939
16	0.172	40.429	20.137	1.732	40.153	19.939	0.614	0.381	0.621	0.352	169.255	1900	942
17	0.136	113.274	20.849	1.443	113.030	20.638	0.466	0.423	0.519	0.333	41.788	5352	975
18	0.110	31.191	20.855	1.214	30.988	20.680	0.402	0.360	0.415	0.337	30.814	1472	977
19	0.104	70.109	21.130	1.214	69.892	20.955	0.423	0.339	0.416	0.318	2.161	3313	990
20	0.116	53.005	21.617	1.294	52.832	21.400	0.339	0.444	0.479	0.308	66.018	2503	1011
21	0.123	100.173	24.283	1.341	99.949	24.109	0.444	0.360	0.483	0.325	25.525	4732	1139
22	0.125	42.548	24.487	1.329	42.312	24.320	0.487	0.339	0.486	0.327	160.598	2003	1149
23	0.126	30.450	25.947	1.364	30.226	25.739	0.444	0.402	0.491	0.328	38.512	1440	1216
24	0.137	31.002	25.988	1.403	30.819	25.760	0.360	0.466	0.486	0.358	78.405	1462	1217
25	0.134	51.373	26.256	1.401	51.118	26.077	0.487	0.360	0.504	0.340	16.828	2428	1232
26	0.119	70.635	26.690	1.351	70.400	26.480	0.466	0.402	0.494	0.306	40.011	3339	1251
27	0.123	50.869	26.864	1.436	50.652	26.691	0.444	0.423	0.446	0.350	19.970	2402	1261
28	0.132	50.517	27.181	1.383	50.356	26.924	0.339	0.508	0.505	0.333	95.664	2385	1272
29	0.103	51.007	27.418	1.226	50.842	27.199	0.339	0.423	0.437	0.300	122.800	2404	1285
30	0.106	51.777	27.536	1.214	51.604	27.326	0.339	0.423	0.435	0.309	112.091	2442	1291
31	0.117	84.461	27.653	1.304	84.264	27.432	0.402	0.423	0.502	0.297	130.730	3984	1296
32	0.136	49.270	27.730	1.501	48.980	27.517	0.550	0.402	0.513	0.338	3.150	2330	1300
33	0.120	59.993	27.837	1.316	59.775	27.644	0.444	0.381	0.480	0.319	35.528	2835	1306
34	0.131	51.130	27.850	1.388	50.885	27.665	0.508	0.360	0.491	0.339	173.824	2418	1307
35	0.122	121.168	27.985	1.323	120.925	27.834	0.487	0.318	0.484	0.320	5.309	5719	1315
36	0.122	49.568	28.498	1.329	49.403	28.258	0.339	0.487	0.496	0.313	111.325	2337	1335
37	0.123	43.717	28.525	1.323	43.540	28.300	0.360	0.444	0.482	0.325	60.445	2064	1337
38	0.125	49.197	28.810	1.461	48.916	28.617	0.487	0.402	0.506	0.314	141.199	2317	1352
39	0.116	66.102	29.200	1.323	65.871	29.020	0.444	0.360	0.478	0.308	27.253	3124	1371
40	0.133	89.964	29.658	1.388	89.726	29.464	0.466	0.381	0.501	0.338	150.957	4245	1392
41	0.113	116.619	29.731	1.239	116.396	29.570	0.444	0.318	0.463	0.312	164.009	5504	1397
42	0.112	115.539	30.166	1.286	115.295	29.993	0.466	0.339	0.475	0.301	22.296	5459	1417
43	0.128	121.261	30.852	1.364	121.010	30.670	0.508	0.360	0.499	0.326	161.186	5723	1449
44	0.043	54.372	31.295	0.835	54.229	31.200	0.318	0.190	0.306	0.177	179.663	2564	1474
45	0.131	91.673	32.751	1.351	91.461	32.533	0.423	0.444	0.492	0.339	134.697	4325	1537
46	0.119	53.290	32.989	1.299	53.107	32.766	0.360	0.444	0.478	0.316	57.731	2519	1548
47	0.042	52.053	33.291	0.823	51.922	33.189	0.275	0.212	0.257	0.208	174.508	2454	1568
48	0.125	59.657	34.082	1.353	59.478	33.824	0.339	0.487	0.483	0.328	81.615	2820	1598
49	0.134	111.210	34.494	1.401	110.998	34.269	0.423	0.444	0.505	0.339	47.096	5255	1619
50	0.143	119.334	36.229	1.456	119.126	35.983	0.402	0.487	0.539	0.339	61.216	5637	1700
51	0.129	39.411	36.327	1.341	39.180	36.153	0.466	0.360	0.484	0.338	5.810	1862	1708
52	0.138	39.434	36.887	1.468	39.243	36.618	0.381	0.487	0.467	0.375	76.586	1860	1730
53	0.145	39.702	37.319	1.448	39.434	37.126	0.529	0.381	0.540	0.341	23.526	1876	1754
54	0.123	81.212	37.640	1.334	81.026	37.402	0.381	0.466	0.480	0.326	61.908	3839	1767
55	0.138	105.596	38.019	1.418	105.389	37.782	0.423	0.466	0.533	0.328	131.827	4981	1785
