 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.153	71.183	14.949	1.563	70.972	14.668	0.402	0.572	0.622	0.313	119.922	3358	693
2	0.142	23.547	15.464	1.491	23.368	15.176	0.360	0.572	0.554	0.328	95.095	1109	717
3	0.159	38.537	16.256	1.558	38.333	15.981	0.402	0.550	0.587	0.346	67.042	1820	755
4	0.144	41.131	16.998	1.466	40.915	16.722	0.402	0.529	0.547	0.335	63.433	1945	790
5	0.186	37.958	17.441	1.707	37.719	17.145	0.487	0.572	0.652	0.364	53.808	1796	810
6	0.152	38.624	18.166	1.466	38.375	17.949	0.487	0.444	0.535	0.362	41.268	1824	848
7	0.137	71.891	18.231	1.394	71.692	17.970	0.402	0.487	0.487	0.358	120.467	3394	849
8	0.115	48.584	18.264	1.306	48.324	18.119	0.487	0.296	0.493	0.298	168.220	2289	856
9	0.175	106.262	18.686	1.640	106.024	18.394	0.466	0.572	0.638	0.349	57.568	5023	869
10	0.173	46.349	18.800	1.623	46.080	18.563	0.550	0.466	0.624	0.354	141.987	2181	877
11	0.113	109.215	19.113	1.291	108.987	18.923	0.444	0.381	0.480	0.300	150.029	5154	894
12	0.147	68.125	19.939	1.478	67.924	19.685	0.402	0.529	0.543	0.346	109.102	3213	930
13	0.168	69.327	20.036	1.593	69.088	19.770	0.466	0.529	0.608	0.351	51.989	3278	934
14	0.153	72.662	20.610	1.473	72.454	20.362	0.402	0.508	0.545	0.357	65.286	3432	962
15	0.188	67.559	22.129	1.700	67.310	21.823	0.487	0.593	0.667	0.359	54.469	3196	1031
16	0.137	30.236	22.371	1.418	30.014	22.140	0.444	0.444	0.533	0.327	46.351	1430	1046
17	0.115	69.412	23.160	1.341	69.257	22.924	0.296	0.529	0.495	0.296	88.029	3278	1083
18	0.150	80.670	23.390	1.486	80.412	23.199	0.529	0.360	0.525	0.364	3.329	3810	1096
19	0.162	31.766	23.487	1.540	31.475	23.304	0.572	0.360	0.582	0.355	3.112	1499	1101
20	0.141	70.529	24.256	1.431	70.337	24.003	0.381	0.508	0.537	0.334	65.194	3333	1134
21	0.171	39.645	25.448	1.605	39.391	25.188	0.487	0.487	0.589	0.369	46.913	1875	1190
22	0.151	67.415	26.403	1.498	67.246	26.120	0.339	0.572	0.578	0.332	97.524	3182	1234
23	0.159	97.697	26.373	1.533	97.451	26.141	0.487	0.466	0.579	0.351	140.168	4608	1235
24	0.179	109.201	26.989	1.667	109.030	26.670	0.339	0.656	0.652	0.349	91.928	5157	1260
25	0.134	24.684	27.073	1.406	24.448	26.861	0.466	0.423	0.500	0.341	41.074	1166	1269
26	0.161	112.726	27.444	1.521	112.480	27.220	0.487	0.466	0.548	0.375	135.454	5319	1286
27	0.180	25.786	27.957	1.678	25.464	27.728	0.614	0.423	0.643	0.357	23.770	1223	1310
28	0.141	40.573	28.201	1.540	40.259	28.046	0.593	0.318	0.580	0.310	6.486	1917	1325
29	0.164	25.823	28.463	1.563	25.612	28.194	0.423	0.550	0.583	0.359	63.139	1220	1332
30	0.173	47.071	29.162	1.605	46.800	28.935	0.529	0.466	0.589	0.374	32.826	2226	1367
31	0.158	81.058	29.151	1.538	80.772	28.956	0.593	0.381	0.563	0.357	1.954	3830	1368
32	0.142	42.629	29.285	1.418	42.376	29.104	0.508	0.381	0.511	0.354	15.512	2013	1375
33	0.148	25.448	29.500	1.486	25.273	29.231	0.360	0.550	0.551	0.342	78.602	1201	1381
34	0.152	69.977	29.553	1.478	69.723	29.358	0.508	0.402	0.521	0.372	158.969	3300	1387
35	0.162	45.382	29.900	1.558	45.106	29.718	0.572	0.381	0.596	0.347	16.457	2143	1404
36	0.127	54.804	30.207	1.388	54.546	30.036	0.529	0.339	0.538	0.301	161.753	2582	1419
37	0.157	32.383	30.367	1.535	32.216	30.078	0.339	0.572	0.588	0.339	96.220	1527	1421
38	0.137	110.035	33.015	1.418	109.855	32.766	0.381	0.508	0.520	0.336	115.504	5193	1548
39	0.114	67.590	33.148	1.334	67.331	32.978	0.508	0.339	0.508	0.286	19.163	3193	1558
40	0.164	52.854	33.607	1.583	52.557	33.443	0.614	0.339	0.607	0.344	177.564	2489	1580
41	0.138	37.454	33.723	1.436	37.211	33.528	0.466	0.444	0.530	0.331	143.275	1760	1584
42	0.145	88.813	34.408	1.473	88.561	34.205	0.508	0.402	0.551	0.335	147.090	4188	1616
43	0.156	24.068	35.067	1.521	23.855	34.819	0.444	0.508	0.570	0.349	51.419	1139	1645
44	0.137	7.575	35.324	1.408	7.366	35.137	0.444	0.402	0.457	0.381	178.035	351	1660
45	0.161	47.482	35.462	1.526	47.223	35.242	0.529	0.444	0.570	0.361	35.896	2244	1665
46	0.153	65.050	36.103	1.533	64.812	35.856	0.466	0.487	0.567	0.343	50.694	3076	1694
47	0.141	36.260	36.253	1.498	36.026	36.004	0.444	0.466	0.543	0.330	50.515	1718	1701
48	0.158	48.879	36.743	1.508	48.620	36.534	0.529	0.423	0.565	0.355	28.482	2311	1726
49	0.131	111.894	37.131	1.401	111.675	36.915	0.444	0.423	0.481	0.348	137.677	5281	1744
50	0.145	111.848	38.475	1.496	111.612	38.227	0.466	0.487	0.575	0.320	131.614	5278	1806
51	0.164	34.596	38.547	1.540	34.417	38.248	0.360	0.572	0.567	0.368	87.183	1634	1807
52	0.199	20.694	38.709	1.822	20.362	38.481	0.635	0.444	0.664	0.382	18.970	982	1818
