 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.128	110.711	12.654	1.346	110.511	12.425	0.381	0.466	0.463	0.352	111.512	5228	587
2	0.151	77.548	12.723	1.515	77.343	12.467	0.402	0.529	0.572	0.337	115.573	3657	589
3	0.113	43.148	13.255	1.264	42.990	13.039	0.318	0.444	0.458	0.315	75.013	2037	616
4	0.101	69.208	13.346	1.209	69.067	13.123	0.296	0.444	0.444	0.290	74.724	3270	620
5	0.137	81.786	13.937	1.431	81.598	13.674	0.381	0.508	0.525	0.333	66.596	3866	646
6	0.151	87.045	14.689	1.503	86.868	14.393	0.360	0.572	0.564	0.341	78.710	4113	680
7	0.127	26.079	15.513	1.364	25.887	15.282	0.381	0.487	0.511	0.316	116.508	1226	722
8	0.139	59.240	15.534	1.408	59.076	15.282	0.339	0.508	0.523	0.338	80.420	2797	722
9	0.142	71.554	15.769	1.445	71.395	15.494	0.318	0.529	0.556	0.324	79.631	3380	732
10	0.133	34.115	15.801	1.364	33.909	15.579	0.423	0.444	0.519	0.326	132.488	1605	736
11	0.121	68.224	15.995	1.359	68.051	15.748	0.360	0.487	0.511	0.300	120.922	3216	744
12	0.138	14.430	16.046	1.413	14.160	15.875	0.529	0.339	0.514	0.342	3.630	678	750
13	0.151	48.881	16.141	1.533	48.683	15.875	0.402	0.550	0.589	0.325	65.005	2310	750
14	0.130	80.301	16.542	1.401	80.137	16.277	0.339	0.529	0.525	0.315	80.515	3794	769
15	0.122	77.819	16.685	1.329	77.660	16.425	0.318	0.508	0.501	0.311	101.916	3675	776
16	0.121	53.581	16.915	1.341	53.340	16.764	0.508	0.318	0.499	0.308	172.195	2524	792
17	0.133	50.207	17.052	1.378	49.953	16.891	0.508	0.318	0.515	0.329	175.819	2365	798
18	0.129	93.204	17.483	1.396	93.049	17.230	0.318	0.508	0.521	0.316	87.502	4401	814
19	0.125	61.365	17.685	1.299	61.150	17.505	0.444	0.360	0.466	0.342	159.494	2893	827
20	0.107	42.620	17.999	1.226	42.460	17.780	0.318	0.444	0.452	0.302	106.861	2010	840
21	0.131	88.056	18.731	1.383	87.820	18.542	0.466	0.381	0.519	0.321	29.298	4161	876
22	0.126	94.497	19.447	1.371	94.234	19.283	0.508	0.339	0.505	0.318	173.070	4461	911
23	0.137	45.787	19.474	1.443	45.551	19.304	0.487	0.381	0.504	0.345	17.605	2159	912
24	0.118	44.133	20.865	1.383	43.878	20.722	0.550	0.296	0.525	0.287	7.720	2083	979
25	0.129	74.968	21.070	1.403	74.824	20.807	0.296	0.529	0.545	0.303	84.856	3540	983
26	0.124	54.493	21.199	1.329	54.271	21.040	0.487	0.339	0.472	0.335	179.261	2568	994
27	0.146	104.692	21.723	1.478	104.479	21.484	0.423	0.508	0.520	0.358	118.371	4941	1015
28	0.144	17.895	22.395	1.473	17.632	22.204	0.529	0.381	0.550	0.333	21.783	846	1049
29	0.124	15.545	22.529	1.346	15.367	22.288	0.360	0.487	0.509	0.311	71.151	733	1053
30	0.156	98.992	22.665	1.521	98.700	22.458	0.550	0.402	0.582	0.341	26.428	4679	1061
31	0.139	61.557	23.557	1.406	61.299	23.368	0.508	0.381	0.529	0.334	154.935	2900	1104
32	0.151	26.668	23.811	1.498	26.416	23.622	0.529	0.381	0.571	0.336	154.881	1249	1116
33	0.129	106.719	23.900	1.418	106.553	23.643	0.339	0.529	0.521	0.315	97.387	5039	1117
34	0.138	68.379	24.270	1.480	68.220	24.003	0.318	0.529	0.546	0.321	101.744	3227	1134
35	0.152	62.264	24.266	1.515	61.976	24.088	0.572	0.360	0.574	0.338	16.492	2941	1138
36	0.138	48.125	24.363	1.466	47.879	24.172	0.550	0.381	0.545	0.323	20.896	2275	1142
37	0.136	30.291	24.723	1.456	30.120	24.448	0.360	0.529	0.576	0.301	113.640	1425	1155
38	0.118	62.408	24.747	1.274	62.230	24.511	0.360	0.444	0.477	0.316	121.726	2944	1158
39	0.137	22.086	24.912	1.456	21.908	24.638	0.339	0.550	0.540	0.323	87.405	1042	1164
40	0.134	38.013	24.913	1.394	37.804	24.680	0.423	0.466	0.505	0.338	132.326	1792	1166
41	0.124	106.799	24.932	1.359	106.532	24.765	0.508	0.339	0.496	0.319	12.872	5044	1170
42	0.124	44.726	25.224	1.306	44.492	25.061	0.466	0.318	0.486	0.325	5.834	2110	1184
43	0.109	61.883	25.511	1.279	61.659	25.336	0.487	0.339	0.468	0.297	11.872	2924	1197
44	0.116	93.441	26.045	1.286	93.239	25.844	0.423	0.381	0.449	0.329	36.899	4415	1221
45	0.128	33.544	26.766	1.436	33.338	26.543	0.444	0.444	0.501	0.326	130.275	1580	1254
46	0.112	88.443	27.588	1.261	88.223	27.411	0.423	0.381	0.471	0.303	144.223	4171	1295
47	0.125	30.009	27.945	1.366	29.845	27.686	0.318	0.508	0.519	0.308	91.179	1415	1308
48	0.136	56.327	28.187	1.438	56.155	27.919	0.339	0.529	0.540	0.320	75.444	2664	1319
49	0.144	56.151	28.895	1.473	55.986	28.617	0.339	0.572	0.549	0.334	97.288	2651	1352
50	0.130	74.381	28.888	1.383	74.210	28.638	0.339	0.508	0.522	0.318	97.931	3510	1353
51	0.140	83.656	29.102	1.406	83.418	28.893	0.466	0.423	0.515	0.346	37.423	3953	1365
52	0.147	103.810	29.894	1.486	103.632	29.633	0.360	0.529	0.542	0.344	92.154	4901	1400
53	0.147	85.355	29.969	1.478	85.090	29.760	0.529	0.402	0.556	0.336	28.779	4036	1406
54	0.142	23.041	30.255	1.438	22.860	29.993	0.339	0.529	0.521	0.346	87.548	1088	1417
55	0.128	61.584	30.209	1.336	61.362	30.036	0.466	0.339	0.477	0.341	12.900	2908	1419
56	0.122	69.274	30.260	1.304	69.067	30.057	0.423	0.402	0.468	0.333	139.385	3267	1420
57	0.120	95.331	30.493	1.346	95.102	30.311	0.487	0.360	0.499	0.306	22.007	4506	1432
58	0.114	50.542	30.724	1.281	50.398	30.480	0.296	0.487	0.490	0.296	81.638	2387	1440
59	0.130	107.416	30.878	1.371	107.252	30.628	0.339	0.508	0.511	0.324	99.142	5071	1447
60	0.131	40.560	31.051	1.401	40.301	30.882	0.529	0.339	0.528	0.316	174.575	1913	1459
61	0.145	94.395	31.135	1.453	94.170	30.882	0.444	0.487	0.551	0.336	51.205	4463	1459
62	0.121	104.165	31.182	1.294	103.928	31.030	0.466	0.318	0.475	0.324	10.479	4917	1466
63	0.128	105.342	31.301	1.364	105.156	31.052	0.381	0.487	0.513	0.318	61.456	4978	1467
64	0.146	105.775	31.320	1.450	105.600	31.073	0.360	0.508	0.526	0.354	101.556	4991	1468
65	0.128	107.779	31.583	1.351	107.527	31.390	0.487	0.381	0.489	0.333	27.767	5093	1483
66	0.135	80.777	31.744	1.388	80.539	31.538	0.444	0.423	0.500	0.344	138.182	3810	1490
67	0.126	25.498	32.526	1.388	25.252	32.343	0.487	0.360	0.514	0.312	158.424	1200	1528
68	0.137	24.457	32.609	1.431	24.194	32.427	0.529	0.360	0.540	0.322	158.793	1147	1532
69	0.130	92.572	33.416	1.353	92.329	33.253	0.487	0.339	0.511	0.325	163.531	4366	1571
