 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.130	86.942	15.090	1.396	86.783	14.817	0.318	0.529	0.519	0.320	92.873	4105	700
2	0.111	96.634	19.922	1.214	96.435	19.748	0.402	0.360	0.428	0.329	34.038	4563	933
3	0.133	79.860	20.034	1.383	79.692	19.770	0.339	0.508	0.514	0.328	105.508	3770	934
4	0.132	113.567	19.990	1.359	113.348	19.791	0.444	0.402	0.506	0.332	36.536	5366	935
5	0.128	76.900	20.244	1.371	76.729	19.981	0.339	0.508	0.497	0.327	87.242	3634	944
6	0.132	99.386	20.574	1.388	99.208	20.320	0.360	0.508	0.526	0.320	112.009	4691	960
7	0.135	55.504	21.038	1.396	55.330	20.786	0.339	0.508	0.514	0.334	91.063	2619	982
8	0.123	99.122	21.201	1.316	98.912	20.997	0.423	0.402	0.487	0.321	141.855	4677	992
9	0.139	102.258	22.694	1.431	102.002	22.521	0.529	0.360	0.528	0.336	11.620	4829	1064
10	0.044	15.794	23.916	0.745	15.684	23.791	0.212	0.254	0.253	0.221	92.877	744	1124
11	0.118	51.234	24.096	1.269	51.054	23.897	0.381	0.402	0.435	0.346	59.009	2418	1129
12	0.118	82.487	25.098	1.341	82.317	24.850	0.339	0.487	0.493	0.306	79.140	3897	1174
13	0.123	112.212	25.504	1.366	111.993	25.315	0.444	0.360	0.451	0.348	10.579	5295	1196
14	0.119	97.151	25.581	1.388	96.964	25.379	0.381	0.402	0.462	0.328	130.859	4583	1199
15	0.121	63.261	25.704	1.311	63.077	25.485	0.360	0.444	0.465	0.331	117.913	2985	1204
16	0.127	34.951	25.719	1.359	34.713	25.548	0.487	0.360	0.498	0.325	162.696	1644	1207
17	0.126	119.625	25.833	1.376	119.380	25.633	0.487	0.381	0.477	0.336	0.531	5654	1211
18	0.129	30.739	25.940	1.353	30.565	25.696	0.339	0.487	0.495	0.331	96.541	1449	1214
19	0.139	88.743	26.039	1.431	88.561	25.760	0.360	0.529	0.525	0.337	79.159	4192	1217
20	0.126	78.915	26.631	1.371	78.719	26.395	0.381	0.466	0.493	0.326	65.359	3729	1247
21	0.134	16.368	26.671	1.413	16.171	26.437	0.402	0.466	0.512	0.333	57.531	775	1249
22	0.125	66.962	27.840	1.299	66.738	27.665	0.444	0.360	0.456	0.349	157.326	3156	1307
23	0.120	88.263	29.248	1.371	88.096	28.977	0.339	0.508	0.515	0.297	108.577	4164	1369
24	0.148	121.091	29.725	1.486	120.840	29.528	0.487	0.402	0.507	0.371	19.796	5722	1395
25	0.142	34.686	30.203	1.401	34.438	30.014	0.508	0.360	0.506	0.358	179.200	1635	1418
