 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.149	77.764	15.904	1.480	77.597	15.621	0.339	0.550	0.564	0.337	98.789	3670	738
2	0.142	52.970	16.872	1.431	52.747	16.658	0.466	0.423	0.529	0.342	143.387	2494	787
3	0.155	72.305	17.255	1.533	72.115	16.976	0.360	0.572	0.560	0.354	87.199	3415	802
4	0.139	45.904	17.423	1.418	45.720	17.166	0.360	0.529	0.511	0.346	87.749	2167	811
5	0.148	99.673	17.510	1.468	99.505	17.230	0.339	0.550	0.550	0.342	97.157	4707	814
6	0.123	27.924	18.151	1.316	27.686	17.970	0.466	0.360	0.461	0.339	8.153	1317	849
7	0.147	59.326	18.249	1.468	59.076	18.055	0.487	0.402	0.536	0.349	30.435	2803	853
8	0.131	41.315	18.408	1.346	41.127	18.182	0.402	0.444	0.477	0.349	125.745	1947	859
9	0.141	36.287	18.626	1.461	36.089	18.373	0.402	0.487	0.499	0.359	63.245	1717	868
10	0.147	104.446	19.261	1.473	104.246	18.986	0.402	0.508	0.523	0.356	67.675	4935	897
11	0.116	108.599	19.989	1.256	108.416	19.770	0.360	0.423	0.434	0.342	60.495	5132	934
12	0.145	67.634	22.012	1.478	67.437	21.759	0.381	0.508	0.497	0.372	89.274	3195	1028
13	0.126	96.093	21.994	1.329	95.906	21.759	0.360	0.466	0.481	0.335	114.957	4538	1028
14	0.144	62.963	22.530	1.443	62.738	22.310	0.444	0.444	0.522	0.351	45.187	2974	1054
15	0.132	88.676	22.631	1.371	88.498	22.394	0.360	0.466	0.474	0.355	94.881	4186	1058
16	0.122	82.678	23.767	1.316	82.508	23.537	0.339	0.487	0.470	0.332	76.597	3906	1112
17	0.136	39.119	23.931	1.418	38.883	23.749	0.508	0.381	0.498	0.347	165.255	1841	1122
18	0.139	54.931	24.818	1.413	54.674	24.638	0.508	0.360	0.526	0.336	162.962	2588	1164
19	0.139	60.523	24.957	1.413	60.262	24.786	0.529	0.339	0.516	0.343	0.694	2856	1171
20	0.136	93.539	25.799	1.418	93.324	25.569	0.444	0.444	0.545	0.317	135.385	4410	1208
21	0.125	58.052	26.871	1.359	57.806	26.712	0.487	0.339	0.483	0.330	171.740	2737	1262
22	0.137	43.536	27.171	1.406	43.328	26.945	0.402	0.487	0.516	0.338	124.964	2051	1273
23	0.164	21.873	28.278	1.598	21.632	28.025	0.466	0.529	0.542	0.386	54.681	1039	1324
