 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.148	95.145	21.319	1.491	94.932	21.061	0.423	0.508	0.558	0.338	117.613	4489	995
2	0.130	78.966	21.412	1.371	78.782	21.167	0.360	0.487	0.505	0.329	73.829	3730	1000
3	0.127	49.406	21.547	1.341	49.234	21.294	0.339	0.487	0.492	0.330	81.870	2332	1006
4	0.118	94.119	21.887	1.274	93.938	21.675	0.381	0.423	0.462	0.326	122.089	4442	1024
5	0.144	55.732	22.026	1.450	55.562	21.759	0.339	0.529	0.533	0.344	89.444	2631	1028
6	0.125	112.813	23.301	1.329	112.607	23.093	0.402	0.423	0.497	0.321	129.386	5323	1091
7	0.123	79.388	23.817	1.346	79.206	23.580	0.360	0.487	0.490	0.320	67.577	3751	1114
8	0.124	110.554	23.939	1.353	110.384	23.686	0.318	0.508	0.502	0.315	98.279	5223	1119
9	0.131	50.986	24.586	1.371	50.800	24.363	0.402	0.444	0.483	0.345	59.712	2407	1151
10	0.118	95.539	24.898	1.304	95.335	24.680	0.402	0.423	0.474	0.318	130.506	4508	1166
11	0.130	56.656	25.197	1.376	56.452	24.956	0.402	0.466	0.509	0.326	56.377	2678	1179
12	0.114	112.326	26.539	1.264	112.099	26.374	0.444	0.318	0.461	0.316	9.409	5306	1246
13	0.131	121.033	27.933	1.371	120.862	27.686	0.360	0.487	0.493	0.338	87.079	5715	1308
14	0.126	90.889	28.042	1.334	90.678	27.834	0.423	0.423	0.491	0.327	131.399	4287	1315
15	0.115	63.461	28.607	1.281	63.225	28.448	0.466	0.318	0.471	0.310	2.572	2999	1344
16	0.102	65.737	29.014	1.202	65.553	28.829	0.381	0.381	0.433	0.299	44.717	3106	1362
17	0.108	84.414	29.102	1.226	84.264	28.871	0.296	0.466	0.455	0.301	85.521	3988	1364
18	0.120	92.270	29.787	1.304	92.075	29.570	0.402	0.423	0.479	0.318	135.993	4354	1397
19	0.133	121.394	29.873	1.388	121.222	29.633	0.360	0.508	0.506	0.335	76.022	5734	1400
20	0.128	93.841	30.007	1.323	93.620	29.824	0.444	0.360	0.484	0.336	26.636	4432	1409
21	0.135	61.019	30.460	1.401	60.833	30.226	0.381	0.487	0.510	0.337	62.479	2883	1428
22	0.103	88.549	30.492	1.179	88.392	30.290	0.318	0.402	0.427	0.306	114.023	4179	1431
23	0.121	65.545	30.929	1.376	65.320	30.713	0.423	0.423	0.464	0.331	53.787	3097	1451
24	0.091	92.861	30.887	1.112	92.689	30.713	0.360	0.339	0.422	0.273	138.650	4381	1451
25	0.132	34.295	31.477	1.359	34.100	31.242	0.381	0.466	0.506	0.331	120.244	1615	1476
26	0.102	64.812	31.594	1.196	64.643	31.390	0.339	0.402	0.421	0.309	62.765	3062	1483
27	0.131	37.714	31.676	1.383	37.550	31.411	0.339	0.508	0.511	0.327	78.597	1784	1484
28	0.103	37.213	32.242	1.202	36.999	32.068	0.423	0.339	0.426	0.306	23.909	1759	1515
29	0.043	102.539	32.845	0.765	102.447	32.724	0.190	0.254	0.271	0.205	96.712	4840	1546
30	0.113	92.544	33.085	1.269	92.371	32.872	0.339	0.444	0.447	0.323	73.801	4371	1553
31	0.129	52.091	33.351	1.341	51.922	33.105	0.339	0.487	0.493	0.333	79.376	2460	1564
32	0.136	105.364	34.946	1.383	105.135	34.756	0.466	0.381	0.507	0.341	29.904	4977	1642
33	0.103	60.804	35.012	1.244	60.600	34.840	0.402	0.381	0.456	0.288	142.473	2864	1646
34	0.138	79.170	35.180	1.413	78.994	34.925	0.360	0.508	0.535	0.327	69.272	3740	1650
35	0.125	71.821	35.808	1.461	71.586	35.602	0.529	0.381	0.527	0.303	144.978	3387	1682
36	0.128	56.225	36.552	1.383	56.028	36.322	0.381	0.466	0.497	0.328	65.916	2656	1716
37	0.115	47.027	36.652	1.244	46.842	36.449	0.381	0.402	0.442	0.332	50.638	2221	1722
38	0.113	59.439	36.797	1.269	59.203	36.640	0.466	0.318	0.463	0.311	165.789	2803	1731
39	0.070	77.622	36.994	1.040	77.449	36.851	0.339	0.296	0.363	0.245	35.718	3668	1741
40	0.104	59.946	37.226	1.226	59.711	37.063	0.444	0.318	0.439	0.303	169.440	2829	1751
41	0.117	66.794	37.429	1.269	66.569	37.253	0.444	0.339	0.468	0.318	164.346	3152	1760
42	0.131	100.239	37.963	1.346	100.012	37.761	0.444	0.402	0.490	0.340	34.939	4737	1784
43	0.118	41.604	38.073	1.286	41.402	37.867	0.402	0.402	0.477	0.316	138.777	1960	1789
44	0.099	69.591	38.155	1.189	69.406	37.952	0.381	0.381	0.434	0.289	45.675	3289	1793
45	0.129	74.933	38.145	1.323	74.697	37.973	0.466	0.339	0.486	0.337	164.240	3533	1794
46	0.115	62.438	38.410	1.294	62.272	38.185	0.318	0.466	0.476	0.307	82.001	2948	1804
47	0.121	87.702	39.087	1.341	87.524	38.841	0.360	0.466	0.486	0.318	107.999	4140	1835
48	0.121	106.923	39.182	1.311	106.765	38.947	0.318	0.487	0.479	0.323	89.217	5049	1840
49	0.127	86.719	39.392	1.346	86.508	39.180	0.423	0.423	0.494	0.327	46.636	4099	1851
50	0.122	119.049	40.003	1.359	118.787	39.836	0.508	0.339	0.514	0.303	21.604	5624	1882
51	0.134	59.496	40.424	1.383	59.330	40.174	0.339	0.508	0.507	0.338	86.198	2809	1898
52	0.084	62.632	40.716	1.094	62.484	40.534	0.296	0.381	0.385	0.277	74.040	2958	1915
53	0.121	116.562	41.076	1.329	116.311	40.915	0.487	0.339	0.492	0.314	168.533	5502	1933
54	0.123	91.778	41.308	1.336	91.630	41.063	0.318	0.487	0.497	0.314	94.674	4332	1940
55	0.099	92.495	42.513	1.226	92.287	42.333	0.402	0.360	0.453	0.280	31.018	4374	2000
56	0.142	12.408	42.787	1.436	12.192	42.545	0.423	0.487	0.507	0.356	121.033	582	2010
57	0.112	92.233	43.131	1.294	92.075	42.905	0.318	0.466	0.474	0.302	71.809	4358	2027
58	0.127	62.903	43.911	1.341	62.738	43.667	0.339	0.487	0.493	0.328	99.768	2969	2063
