 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.050	20.196	10.243	0.883	20.045	10.118	0.275	0.275	0.267	0.237	42.393	953	478
2	0.041	67.331	13.817	0.805	67.225	13.695	0.212	0.275	0.255	0.204	74.058	3179	647
3	0.138	85.611	21.855	1.438	85.450	21.590	0.339	0.529	0.542	0.325	102.714	4040	1020
4	0.116	37.737	22.933	1.281	37.550	22.733	0.360	0.423	0.477	0.310	121.680	1776	1074
5	0.163	71.226	24.329	1.610	71.035	24.045	0.381	0.572	0.578	0.359	102.850	3362	1136
6	0.150	38.346	24.457	1.478	38.121	24.215	0.444	0.487	0.558	0.343	127.723	1806	1144
7	0.145	20.661	24.491	1.443	20.426	24.278	0.466	0.423	0.530	0.349	139.264	969	1147
8	0.146	113.297	25.173	1.486	113.115	24.913	0.381	0.508	0.543	0.342	115.280	5347	1177
9	0.151	30.881	27.165	1.508	30.628	26.924	0.487	0.466	0.587	0.329	41.666	1461	1272
10	0.052	21.250	27.819	0.962	21.146	27.622	0.212	0.381	0.398	0.166	105.917	1001	1305
11	0.135	12.852	27.958	1.388	12.636	27.728	0.423	0.444	0.515	0.335	133.629	603	1310
12	0.162	65.240	28.793	1.570	65.003	28.533	0.444	0.508	0.579	0.357	54.683	3083	1348
13	0.118	30.566	29.870	1.286	30.374	29.654	0.381	0.423	0.470	0.320	56.091	1444	1401
14	0.133	108.718	30.612	1.431	108.543	30.332	0.339	0.529	0.521	0.324	92.718	5137	1433
15	0.153	12.028	30.737	1.483	11.811	30.501	0.444	0.508	0.534	0.364	126.194	562	1441
16	0.148	44.774	30.730	1.486	44.492	30.565	0.550	0.339	0.551	0.342	173.813	2108	1444
17	0.138	91.167	30.867	1.540	90.932	30.649	0.466	0.402	0.530	0.331	27.435	4316	1448
18	0.042	48.156	31.519	0.770	48.027	31.411	0.233	0.233	0.256	0.209	146.992	2272	1484
19	0.147	83.638	33.548	1.453	83.397	33.316	0.466	0.466	0.532	0.352	129.710	3946	1574
20	0.153	21.849	34.630	1.521	21.654	34.375	0.381	0.550	0.550	0.355	105.476	1026	1624
21	0.129	94.095	35.834	1.413	93.916	35.560	0.339	0.529	0.524	0.313	90.360	4446	1680
22	0.146	39.756	35.794	1.450	39.497	35.624	0.529	0.339	0.540	0.343	177.372	1872	1683
23	0.111	38.152	36.501	1.281	38.015	36.237	0.275	0.508	0.502	0.281	92.256	1800	1712
24	0.135	36.769	36.740	1.406	36.555	36.512	0.466	0.423	0.510	0.338	143.346	1730	1725
25	0.142	82.787	37.402	1.461	82.550	37.190	0.508	0.402	0.516	0.351	154.675	3905	1757
26	0.165	122.461	37.962	1.630	122.174	37.761	0.550	0.402	0.560	0.376	15.771	5787	1784
27	0.135	82.272	38.688	1.473	82.084	38.439	0.381	0.487	0.513	0.336	118.686	3889	1816
28	0.138	52.083	38.949	1.424	51.837	38.735	0.487	0.423	0.539	0.325	142.236	2453	1830
29	0.138	58.288	39.114	1.408	58.124	38.862	0.339	0.508	0.521	0.337	78.162	2753	1836
30	0.150	17.467	40.682	1.473	17.272	40.428	0.402	0.508	0.541	0.352	119.968	820	1910
31	0.134	79.251	40.699	1.418	78.994	40.513	0.508	0.381	0.533	0.321	153.715	3736	1914
32	0.136	47.032	40.994	1.396	46.863	40.746	0.339	0.508	0.530	0.326	104.606	2217	1925
33	0.141	43.867	42.713	1.418	43.624	42.503	0.466	0.423	0.512	0.351	38.930	2072	2008
34	0.133	68.281	43.380	1.436	68.072	43.159	0.423	0.423	0.492	0.344	137.329	3220	2039
35	0.125	109.090	44.557	1.323	108.860	44.386	0.466	0.339	0.483	0.331	17.084	5152	2097
36	0.164	87.320	44.727	1.575	87.122	44.450	0.423	0.529	0.576	0.362	116.829	4119	2100
37	0.144	71.050	44.751	1.473	70.866	44.471	0.360	0.550	0.549	0.335	76.722	3356	2101
38	0.137	72.293	44.864	1.418	72.072	44.619	0.423	0.466	0.507	0.343	125.058	3413	2108
39	0.127	50.498	44.892	1.329	50.271	44.704	0.466	0.360	0.495	0.326	156.320	2379	2112
40	0.158	70.315	45.393	1.533	70.062	45.170	0.508	0.444	0.550	0.366	141.837	3315	2134
41	0.128	59.363	45.930	1.346	59.118	45.741	0.487	0.360	0.497	0.328	21.351	2807	2161
42	0.137	46.555	46.353	1.418	46.355	46.101	0.402	0.487	0.532	0.328	54.669	2202	2178
43	0.148	23.051	47.099	1.498	22.881	46.821	0.339	0.572	0.587	0.322	105.849	1084	2212
44	0.165	33.896	47.494	1.600	33.718	47.202	0.360	0.593	0.591	0.356	101.254	1598	2230
45	0.100	51.725	47.641	1.269	51.562	47.413	0.318	0.466	0.487	0.262	63.640	2446	2240
46	0.147	14.237	48.522	1.466	13.991	48.302	0.508	0.423	0.552	0.339	148.714	666	2282
47	0.148	27.574	49.030	1.461	27.368	48.789	0.423	0.487	0.520	0.362	119.780	1298	2305
48	0.126	36.500	49.052	1.364	36.280	48.853	0.444	0.402	0.502	0.319	139.756	1717	2308
49	0.147	74.196	49.053	1.456	73.914	48.895	0.550	0.339	0.544	0.345	175.198	3498	2310
50	0.156	119.466	49.927	1.533	119.274	49.615	0.360	0.593	0.554	0.358	93.947	5643	2344
51	0.137	51.477	50.086	1.413	51.308	49.826	0.339	0.529	0.528	0.331	99.130	2428	2354
52	0.155	125.759	50.188	1.545	125.582	49.911	0.360	0.572	0.584	0.337	80.680	5939	2358
53	0.128	39.131	50.181	1.359	38.947	49.953	0.381	0.466	0.487	0.334	119.778	1842	2360
54	0.145	15.057	50.430	1.448	14.817	50.207	0.466	0.444	0.536	0.344	138.137	703	2372
55	0.166	122.089	52.241	1.583	121.899	51.943	0.360	0.593	0.602	0.350	101.650	5766	2454
56	0.175	18.722	53.018	1.640	18.436	52.768	0.550	0.487	0.602	0.369	39.856	887	2493
57	0.115	83.287	53.117	1.329	83.100	52.874	0.360	0.466	0.480	0.305	58.438	3937	2498
58	0.152	26.172	53.278	1.498	25.993	53.001	0.360	0.550	0.548	0.353	79.212	1236	2504
59	0.139	61.140	53.338	1.436	60.918	53.128	0.487	0.402	0.505	0.350	152.645	2882	2510
60	0.139	75.621	55.652	1.466	75.353	55.414	0.487	0.444	0.520	0.340	41.310	3576	2618
61	0.116	34.431	56.414	1.294	34.205	56.261	0.466	0.318	0.462	0.319	1.251	1622	2658
62	0.150	13.578	56.543	1.551	13.293	56.367	0.550	0.360	0.555	0.343	3.163	644	2663
63	0.145	31.827	57.245	1.473	31.602	57.002	0.444	0.466	0.541	0.341	51.114	1505	2693
64	0.153	18.146	58.236	1.515	17.949	57.954	0.402	0.529	0.541	0.360	112.953	855	2738
65	0.146	90.458	59.071	1.480	90.276	58.801	0.360	0.529	0.548	0.338	93.766	4271	2778
66	0.141	82.177	59.310	1.443	81.915	59.140	0.529	0.360	0.528	0.339	7.026	3883	2794
67	0.044	65.859	59.717	0.835	65.701	59.605	0.296	0.233	0.299	0.189	144.288	3110	2816
68	0.168	105.378	59.939	1.563	105.092	59.732	0.550	0.423	0.586	0.364	154.550	4971	2822
69	0.154	42.727	60.138	1.558	42.503	59.859	0.423	0.529	0.580	0.338	58.798	2024	2828
70	0.135	127.695	60.140	1.408	127.529	59.880	0.339	0.508	0.521	0.331	105.842	6027	2829
71	0.164	34.912	60.315	1.575	34.629	60.113	0.572	0.402	0.592	0.353	24.034	1651	2840
72	0.050	103.374	60.468	0.883	103.209	60.325	0.318	0.254	0.325	0.197	31.355	4884	2850
73	0.110	91.749	61.073	1.244	91.546	60.896	0.423	0.360	0.450	0.312	148.517	4327	2877
74	0.132	102.697	61.602	1.376	102.489	61.362	0.423	0.444	0.488	0.345	129.187	4846	2899
75	0.138	73.318	61.630	1.471	73.088	61.426	0.466	0.423	0.474	0.370	33.000	3465	2902
76	0.140	56.455	61.779	1.426	56.261	61.532	0.381	0.487	0.506	0.353	66.634	2667	2907
