 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.131	90.099	13.167	1.401	89.937	12.912	0.339	0.508	0.501	0.333	97.896	4253	610
2	0.141	49.674	17.035	1.418	49.424	16.828	0.487	0.402	0.529	0.340	34.268	2348	795
3	0.143	56.132	21.070	1.443	55.965	20.786	0.339	0.550	0.543	0.336	96.272	2649	982
4	0.137	44.932	21.077	1.473	44.768	20.807	0.360	0.529	0.521	0.335	81.744	2123	983
5	0.151	55.931	21.622	1.480	55.668	21.442	0.529	0.360	0.538	0.359	12.413	2639	1013
6	0.115	40.868	24.667	1.309	40.661	24.426	0.402	0.444	0.490	0.299	53.968	1933	1154
7	0.129	67.742	25.164	1.371	67.543	24.934	0.381	0.466	0.518	0.316	120.983	3195	1178
8	0.126	57.476	25.181	1.376	57.235	25.019	0.487	0.339	0.483	0.333	171.650	2710	1182
9	0.130	81.380	25.757	1.438	81.238	25.464	0.296	0.572	0.566	0.293	97.534	3842	1203
10	0.147	94.775	25.630	1.456	94.509	25.464	0.529	0.360	0.517	0.363	4.777	4471	1203
11	0.147	118.570	25.801	1.478	118.364	25.548	0.423	0.508	0.547	0.343	61.704	5602	1207
12	0.133	65.088	26.234	1.413	64.918	25.972	0.339	0.529	0.526	0.321	82.056	3073	1227
13	0.142	80.327	27.689	1.431	80.074	27.496	0.508	0.381	0.538	0.336	154.814	3786	1299
14	0.129	51.456	28.262	1.388	51.287	28.004	0.339	0.529	0.520	0.316	86.581	2430	1323
15	0.129	46.541	29.242	1.359	46.334	29.041	0.423	0.423	0.482	0.340	134.088	2192	1372
16	0.123	101.840	29.540	1.299	101.600	29.379	0.466	0.339	0.472	0.333	167.653	4804	1388
17	0.150	28.590	29.715	1.486	28.321	29.528	0.529	0.381	0.543	0.351	16.466	1351	1395
18	0.146	46.289	29.895	1.461	46.038	29.676	0.487	0.423	0.536	0.347	38.213	2188	1402
19	0.158	109.396	29.884	1.515	109.114	29.697	0.550	0.381	0.553	0.363	13.771	5168	1403
20	0.129	34.335	29.978	1.359	34.078	29.824	0.529	0.318	0.513	0.321	174.424	1614	1409
21	0.129	48.511	30.168	1.371	48.324	29.930	0.381	0.466	0.499	0.329	117.710	2286	1414
22	0.134	74.748	30.319	1.388	74.486	30.141	0.508	0.360	0.500	0.343	10.666	3533	1424
23	0.130	57.508	31.240	1.364	57.277	31.030	0.444	0.423	0.477	0.348	39.242	2718	1466
24	0.125	35.359	32.501	1.341	35.200	32.237	0.318	0.508	0.512	0.310	76.743	1671	1523
25	0.147	113.114	33.398	1.453	112.882	33.147	0.444	0.487	0.539	0.347	52.183	5346	1566
26	0.140	84.866	33.504	1.426	84.603	33.338	0.529	0.339	0.528	0.338	177.185	4005	1575
27	0.152	26.344	33.541	1.570	26.035	33.380	0.593	0.339	0.575	0.337	176.070	1237	1577
28	0.138	31.865	33.610	1.388	31.623	33.422	0.487	0.381	0.521	0.338	156.076	1499	1579
29	0.131	86.328	33.806	1.376	86.106	33.570	0.423	0.444	0.495	0.337	51.844	4080	1586
30	0.154	74.721	33.857	1.491	74.486	33.634	0.508	0.423	0.531	0.369	154.095	3524	1589
31	0.144	113.127	35.226	1.453	112.903	34.988	0.444	0.466	0.521	0.351	42.813	5349	1653
32	0.122	88.039	35.566	1.311	87.799	35.412	0.487	0.318	0.494	0.314	7.582	4157	1673
33	0.127	94.357	36.824	1.353	94.170	36.618	0.381	0.444	0.491	0.329	57.664	4457	1730
34	0.160	109.463	36.959	1.533	109.199	36.745	0.508	0.444	0.542	0.377	146.042	5165	1736
35	0.142	28.627	37.198	1.431	28.427	36.957	0.402	0.487	0.521	0.347	122.356	1350	1746
36	0.150	59.489	37.244	1.496	59.224	37.020	0.508	0.444	0.556	0.344	144.782	2807	1749
37	0.138	51.819	37.277	1.418	51.583	37.063	0.487	0.402	0.534	0.330	150.575	2442	1751
38	0.117	39.432	37.352	1.304	39.201	37.190	0.487	0.318	0.479	0.311	6.618	1861	1757
39	0.136	60.688	37.920	1.431	60.494	37.677	0.381	0.487	0.515	0.336	64.126	2869	1780
40	0.123	90.490	38.217	1.341	90.318	37.973	0.339	0.487	0.501	0.312	108.178	4271	1794
41	0.137	26.017	38.339	1.538	25.781	38.058	0.466	0.508	0.516	0.337	40.860	1229	1798
42	0.141	52.752	38.613	1.436	52.536	38.375	0.444	0.466	0.516	0.347	47.462	2495	1813
43	0.142	51.988	38.860	1.424	51.752	38.629	0.444	0.466	0.538	0.337	129.651	2449	1825
44	0.124	86.378	38.900	1.321	86.170	38.693	0.423	0.423	0.487	0.324	133.509	4075	1828
45	0.128	98.881	39.059	1.371	98.658	38.862	0.444	0.402	0.499	0.327	32.537	4673	1836
46	0.135	110.842	39.319	1.406	110.617	39.116	0.466	0.423	0.487	0.352	146.164	5231	1848
47	0.135	116.692	39.283	1.396	116.438	39.116	0.508	0.339	0.516	0.334	177.446	5509	1848
48	0.138	45.618	40.529	1.396	45.466	40.259	0.318	0.529	0.537	0.327	84.292	2153	1902
49	0.128	79.720	41.700	1.359	79.481	41.508	0.466	0.381	0.484	0.336	23.268	3768	1961
50	0.129	111.154	42.017	1.366	110.998	41.762	0.318	0.508	0.519	0.316	99.763	5248	1973
51	0.134	87.052	42.448	1.371	86.804	42.270	0.487	0.360	0.498	0.341	163.763	4107	1997
52	0.132	43.952	42.547	1.401	43.773	42.291	0.360	0.508	0.522	0.322	68.665	2076	1998
53	0.148	102.867	42.653	1.510	102.701	42.376	0.339	0.550	0.565	0.333	96.845	4855	2002
54	0.122	68.432	42.661	1.329	68.241	42.439	0.381	0.444	0.497	0.313	120.375	3227	2005
55	0.132	48.750	42.744	1.341	48.578	42.503	0.339	0.487	0.488	0.344	93.427	2300	2008
56	0.127	91.522	42.807	1.318	91.292	42.651	0.466	0.318	0.484	0.334	178.353	4317	2015
57	0.131	71.515	43.064	1.401	71.268	42.905	0.508	0.339	0.506	0.330	169.918	3370	2027
58	0.119	50.211	43.166	1.329	50.017	42.968	0.402	0.423	0.489	0.311	45.975	2371	2030
59	0.115	60.769	43.333	1.321	60.558	43.116	0.402	0.444	0.484	0.301	50.117	2873	2037
60	0.112	92.559	43.527	1.286	92.329	43.349	0.466	0.339	0.465	0.306	160.751	4367	2048
61	0.140	72.395	43.711	1.448	72.136	43.519	0.508	0.381	0.545	0.327	151.448	3411	2056
62	0.130	37.461	43.739	1.396	37.232	43.540	0.444	0.402	0.519	0.320	37.981	1770	2057
63	0.130	45.993	43.775	1.401	45.805	43.540	0.381	0.487	0.533	0.310	116.763	2167	2057
64	0.130	41.255	44.000	1.431	41.042	43.752	0.402	0.487	0.520	0.319	58.919	1951	2067
65	0.120	66.985	44.000	1.304	66.781	43.794	0.423	0.402	0.494	0.310	138.156	3158	2069
66	0.117	40.262	44.178	1.299	40.111	43.942	0.318	0.487	0.480	0.310	78.194	1901	2076
67	0.143	71.909	44.225	1.461	71.649	44.027	0.487	0.423	0.539	0.339	145.162	3389	2080
68	0.135	51.230	44.484	1.426	51.054	44.217	0.339	0.529	0.535	0.322	95.989	2418	2089
69	0.133	51.372	45.026	1.359	51.160	44.810	0.423	0.423	0.480	0.352	50.972	2426	2117
70	0.138	25.219	45.034	1.413	24.977	44.852	0.487	0.360	0.510	0.343	8.833	1195	2119
71	0.189	108.342	45.375	1.690	108.077	45.148	0.508	0.487	0.537	0.447	140.512	5114	2133
72	0.146	107.127	45.540	1.426	106.870	45.360	0.508	0.360	0.528	0.351	166.357	5055	2143
73	0.138	95.875	45.622	1.418	95.673	45.381	0.402	0.487	0.524	0.334	117.859	4524	2144
74	0.150	73.528	46.070	1.491	73.258	45.868	0.529	0.402	0.537	0.355	160.344	3468	2167
75	0.142	67.597	46.570	1.443	67.352	46.355	0.466	0.423	0.538	0.337	40.089	3195	2190
76	0.129	72.712	46.641	1.364	72.517	46.397	0.402	0.466	0.503	0.326	123.947	3432	2192
77	0.125	37.258	46.799	1.383	37.105	46.546	0.318	0.508	0.516	0.310	83.793	1759	2199
78	0.135	47.321	46.795	1.431	47.138	46.546	0.381	0.508	0.534	0.323	62.951	2236	2199
