 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.054	62.545	4.845	0.877	62.421	4.699	0.254	0.296	0.277	0.247	122.489	2953	222
2	0.170	58.612	11.884	1.670	58.357	11.599	0.466	0.593	0.620	0.350	61.097	2771	548
3	0.155	28.632	13.515	1.523	28.469	13.229	0.339	0.572	0.576	0.342	93.580	1348	625
4	0.190	99.269	15.315	1.690	99.060	14.986	0.423	0.614	0.602	0.402	102.552	4687	708
5	0.045	128.667	16.441	0.865	128.545	16.277	0.233	0.296	0.327	0.176	58.826	6080	769
6	0.179	67.684	19.015	1.667	67.395	18.796	0.593	0.402	0.595	0.383	13.830	3198	888
7	0.172	119.048	19.192	1.580	118.787	18.965	0.550	0.444	0.591	0.370	147.262	5616	896
8	0.162	104.882	19.395	1.545	104.669	19.135	0.423	0.529	0.583	0.354	124.808	4949	904
9	0.164	32.432	19.543	1.545	32.152	19.346	0.550	0.402	0.577	0.362	156.212	1522	914
10	0.200	118.291	20.806	1.875	118.025	20.532	0.529	0.550	0.638	0.400	130.280	5581	970
11	0.162	41.200	21.179	1.605	40.958	20.934	0.487	0.508	0.581	0.354	131.535	1935	989
12	0.151	20.005	21.228	1.480	19.748	21.040	0.508	0.381	0.552	0.347	157.116	938	994
13	0.166	57.608	23.139	1.528	57.340	22.945	0.550	0.381	0.562	0.376	166.657	2715	1084
14	0.157	13.336	24.121	1.508	13.081	23.876	0.487	0.466	0.571	0.349	41.735	634	1128
15	0.188	58.734	24.389	1.683	58.505	24.066	0.444	0.614	0.623	0.385	68.392	2775	1137
16	0.177	64.004	25.488	1.640	63.754	25.231	0.487	0.550	0.621	0.363	130.506	3016	1192
17	0.148	89.863	26.354	1.461	89.598	26.162	0.508	0.402	0.551	0.342	149.502	4236	1236
18	0.169	26.861	27.213	1.603	26.606	26.988	0.572	0.466	0.574	0.376	28.937	1270	1275
19	0.170	32.714	28.681	1.618	32.406	28.490	0.614	0.381	0.609	0.356	171.911	1541	1346
20	0.182	55.875	29.059	1.670	55.647	28.787	0.487	0.572	0.628	0.370	52.930	2643	1360
21	0.190	113.226	29.169	1.690	112.903	28.956	0.614	0.423	0.623	0.388	21.508	5348	1368
22	0.141	99.578	29.631	1.461	99.378	29.400	0.423	0.487	0.552	0.324	51.145	4706	1389
23	0.123	98.794	29.890	1.371	98.637	29.633	0.318	0.529	0.519	0.301	73.243	4669	1400
24	0.169	70.500	30.418	1.683	70.294	30.120	0.402	0.635	0.624	0.345	105.732	3327	1423
25	0.171	78.148	30.429	1.640	77.830	30.205	0.593	0.423	0.590	0.369	22.296	3695	1427
26	0.168	55.835	30.728	1.665	55.584	30.459	0.508	0.529	0.645	0.333	45.708	2645	1439
27	0.180	46.310	32.058	1.642	46.101	31.771	0.423	0.572	0.600	0.382	65.252	2192	1501
28	0.194	40.307	32.081	1.707	39.984	31.856	0.614	0.444	0.645	0.384	25.058	1906	1505
29	0.189	71.634	33.391	1.720	71.416	33.084	0.444	0.614	0.641	0.376	112.155	3379	1563
30	0.175	29.231	33.840	1.660	28.998	33.549	0.444	0.572	0.592	0.376	105.226	1374	1585
31	0.188	21.585	35.019	1.780	21.357	34.692	0.466	0.635	0.667	0.359	60.573	1028	1639
32	0.156	100.499	34.985	1.538	100.267	34.734	0.508	0.466	0.547	0.364	135.603	4742	1641
33	0.181	50.581	37.126	1.690	50.398	36.809	0.381	0.656	0.618	0.372	90.582	2389	1739
34	0.158	23.183	38.288	1.580	22.987	37.973	0.402	0.593	0.588	0.343	112.336	1091	1794
