 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.126	37.772	11.588	1.353	37.613	11.345	0.318	0.508	0.505	0.318	86.084	1782	536
2	0.127	82.541	13.900	1.364	82.338	13.674	0.402	0.466	0.491	0.330	123.452	3894	646
3	0.045	75.011	14.547	0.848	74.845	14.436	0.318	0.212	0.330	0.174	164.118	3541	682
4	0.133	92.702	15.168	1.401	92.541	14.922	0.339	0.529	0.521	0.324	80.842	4378	705
5	0.143	73.380	15.646	1.468	73.216	15.367	0.318	0.572	0.558	0.326	92.589	3466	726
6	0.115	75.751	15.686	1.336	75.607	15.409	0.275	0.529	0.524	0.280	92.557	3578	728
7	0.116	76.445	15.748	1.299	76.285	15.515	0.318	0.487	0.476	0.309	94.100	3608	733
8	0.142	49.338	18.100	1.431	49.170	17.822	0.339	0.550	0.535	0.339	87.539	2329	842
9	0.142	29.731	18.160	1.473	29.464	17.949	0.508	0.402	0.542	0.334	27.093	1408	848
10	0.125	73.224	18.206	1.401	73.067	17.949	0.318	0.550	0.526	0.304	81.972	3459	848
11	0.127	59.676	18.228	1.341	59.521	17.970	0.318	0.508	0.501	0.322	95.736	2816	849
12	0.141	19.304	18.566	1.443	19.114	18.330	0.402	0.487	0.538	0.334	58.356	912	866
13	0.156	69.846	19.143	1.515	69.638	18.881	0.402	0.529	0.554	0.359	68.984	3298	892
14	0.137	71.026	19.217	1.426	70.845	18.965	0.339	0.529	0.533	0.328	106.477	3351	896
15	0.136	35.191	19.504	1.431	34.946	19.304	0.466	0.402	0.510	0.340	150.336	1659	912
16	0.122	79.816	19.797	1.359	79.650	19.537	0.360	0.487	0.524	0.296	121.192	3764	923
17	0.128	77.342	20.049	1.396	77.089	19.876	0.508	0.339	0.532	0.306	155.910	3646	939
18	0.126	55.296	20.437	1.366	55.118	20.193	0.339	0.487	0.520	0.309	70.886	2612	954
19	0.153	17.312	20.666	1.545	17.145	20.362	0.360	0.593	0.567	0.343	85.986	816	962
20	0.155	72.412	20.889	1.540	72.200	20.638	0.423	0.508	0.573	0.346	53.722	3422	975
21	0.138	75.565	21.584	1.426	75.396	21.336	0.360	0.508	0.537	0.327	108.326	3564	1008
22	0.112	50.783	22.159	1.286	50.567	21.971	0.423	0.381	0.471	0.303	38.929	2401	1038
23	0.125	92.291	22.526	1.394	92.096	22.288	0.423	0.444	0.510	0.311	136.956	4353	1053
24	0.145	31.217	22.648	1.508	31.009	22.373	0.423	0.529	0.556	0.332	55.575	1479	1057
25	0.133	55.735	23.014	1.396	55.584	22.754	0.318	0.529	0.521	0.324	85.067	2632	1075
26	0.142	59.735	23.028	1.456	59.542	22.775	0.381	0.508	0.545	0.330	113.231	2815	1076
27	0.124	70.726	23.105	1.329	70.548	22.860	0.360	0.466	0.484	0.326	113.313	3338	1080
28	0.130	58.296	23.641	1.388	58.081	23.432	0.423	0.444	0.522	0.317	135.530	2747	1107
29	0.132	114.043	23.999	1.413	113.877	23.749	0.339	0.508	0.515	0.325	82.066	5385	1122
30	0.159	56.226	24.134	1.515	55.965	23.918	0.508	0.423	0.564	0.359	149.472	2650	1130
31	0.135	49.529	24.452	1.396	49.276	24.278	0.508	0.339	0.514	0.335	3.002	2338	1147
32	0.181	40.680	24.593	1.648	40.471	24.299	0.423	0.572	0.582	0.396	112.000	1916	1148
33	0.118	97.119	24.953	1.316	96.901	24.765	0.444	0.381	0.504	0.299	38.981	4587	1170
34	0.114	17.192	25.102	1.341	17.039	24.850	0.296	0.529	0.510	0.284	86.761	811	1174
35	0.125	95.437	25.250	1.401	95.165	25.082	0.529	0.318	0.532	0.299	177.834	4508	1185
36	0.148	43.754	25.418	1.498	43.561	25.167	0.381	0.508	0.546	0.346	67.388	2066	1189
37	0.130	83.315	25.372	1.383	83.058	25.210	0.529	0.318	0.539	0.307	167.101	3930	1191
38	0.129	77.172	25.662	1.401	76.962	25.442	0.423	0.444	0.517	0.319	131.076	3640	1202
39	0.142	69.768	25.959	1.466	69.575	25.718	0.402	0.508	0.526	0.344	60.996	3297	1215
40	0.130	51.235	26.024	1.431	51.033	25.781	0.402	0.487	0.549	0.301	57.590	2421	1218
41	0.153	65.775	26.179	1.515	65.596	25.908	0.360	0.550	0.554	0.352	84.929	3105	1224
