 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.116	51.080	12.895	1.269	50.927	12.658	0.318	0.466	0.466	0.318	87.717	2412	598
2	0.126	55.654	14.077	1.383	55.436	13.864	0.381	0.466	0.466	0.345	104.320	2625	655
3	0.116	65.401	15.548	1.286	65.214	15.325	0.360	0.444	0.468	0.314	62.297	3090	724
4	0.141	94.599	15.773	1.443	94.424	15.515	0.381	0.508	0.535	0.336	72.439	4469	733
5	0.086	121.452	16.709	1.082	121.285	16.552	0.339	0.339	0.355	0.308	138.566	5734	782
6	0.096	70.909	17.672	1.214	70.739	17.484	0.381	0.360	0.409	0.300	144.844	3345	826
7	0.126	103.354	18.202	1.341	103.124	18.013	0.466	0.360	0.470	0.342	14.499	4884	851
8	0.111	52.044	18.374	1.226	51.880	18.161	0.339	0.423	0.418	0.337	78.847	2457	858
9	0.125	71.578	18.957	1.401	71.353	18.732	0.466	0.402	0.456	0.349	0.556	3377	885
10	0.132	74.828	19.962	1.348	74.655	19.727	0.339	0.466	0.489	0.344	79.859	3533	932
11	0.132	101.515	20.088	1.359	101.346	19.833	0.339	0.508	0.499	0.337	83.310	4794	937
12	0.077	52.127	20.860	1.034	51.985	20.680	0.296	0.339	0.357	0.275	110.674	2459	977
13	0.044	60.583	20.905	0.793	60.452	20.786	0.275	0.233	0.265	0.211	24.715	2862	982
14	0.155	34.339	22.717	1.496	34.142	22.479	0.402	0.508	0.506	0.389	71.405	1620	1062
15	0.122	53.527	22.710	1.323	53.340	22.479	0.360	0.444	0.464	0.335	111.991	2525	1062
16	0.132	99.199	23.250	1.359	98.975	23.050	0.444	0.402	0.488	0.344	39.617	4686	1089
17	0.118	84.874	23.355	1.294	84.709	23.114	0.318	0.466	0.469	0.321	76.183	4012	1092
18	0.133	82.709	23.475	1.376	82.486	23.262	0.444	0.423	0.498	0.339	37.146	3910	1099
19	0.129	84.061	23.743	1.336	83.884	23.516	0.360	0.444	0.464	0.354	88.598	3968	1111
20	0.140	12.086	25.811	1.388	11.896	25.569	0.381	0.487	0.516	0.345	64.842	570	1208
21	0.121	108.953	27.405	1.316	108.733	27.220	0.444	0.381	0.462	0.332	30.414	5147	1286
22	0.047	126.359	28.352	0.800	126.238	28.236	0.254	0.233	0.279	0.213	146.220	5965	1334
23	0.112	25.340	28.581	1.261	25.125	28.406	0.444	0.360	0.467	0.306	152.882	1191	1342
24	0.127	66.237	28.760	1.334	66.040	28.533	0.402	0.444	0.489	0.330	127.806	3124	1348
25	0.122	76.355	29.914	1.341	76.179	29.676	0.360	0.466	0.475	0.327	108.176	3605	1402
26	0.125	74.144	30.027	1.323	73.978	29.782	0.318	0.487	0.486	0.327	84.573	3503	1407
27	0.117	64.261	30.112	1.256	64.050	29.930	0.402	0.381	0.429	0.348	139.266	3031	1414
28	0.134	82.042	31.721	1.364	81.830	31.496	0.423	0.444	0.492	0.347	50.702	3876	1488
29	0.080	71.694	31.921	1.174	71.543	31.729	0.275	0.381	0.394	0.258	79.042	3392	1499
30	0.138	124.563	32.097	1.401	124.312	31.919	0.487	0.360	0.486	0.362	4.093	5880	1508
31	0.120	10.936	32.588	1.299	10.689	32.427	0.466	0.339	0.456	0.336	9.601	513	1532
32	0.110	75.797	33.014	1.226	75.628	32.808	0.339	0.423	0.439	0.320	111.673	3576	1550
33	0.112	62.760	33.124	1.226	62.548	32.956	0.423	0.339	0.430	0.332	162.711	2960	1557
34	0.095	39.660	33.306	1.142	39.476	33.126	0.360	0.360	0.379	0.319	44.735	1875	1565
35	0.120	74.353	33.626	1.299	74.147	33.443	0.423	0.381	0.432	0.353	155.399	3508	1580
36	0.125	62.915	34.281	1.316	62.674	34.100	0.466	0.360	0.449	0.353	11.265	2968	1611
37	0.129	117.081	34.425	1.329	116.882	34.205	0.402	0.423	0.476	0.346	134.911	5526	1616
38	0.112	74.074	34.782	1.281	73.914	34.544	0.339	0.444	0.469	0.305	120.217	3494	1632
39	0.137	91.900	35.257	1.388	91.694	35.031	0.423	0.444	0.510	0.341	47.316	4344	1655
40	0.134	72.355	35.577	1.406	72.115	35.370	0.466	0.402	0.499	0.343	144.746	3413	1671
41	0.123	20.884	35.694	1.304	20.659	35.496	0.444	0.381	0.459	0.342	29.180	988	1677
42	0.128	75.266	35.719	1.364	75.057	35.496	0.423	0.444	0.486	0.335	134.780	3552	1677
43	0.121	69.667	36.582	1.311	69.490	36.343	0.339	0.466	0.465	0.331	94.168	3290	1717
44	0.131	118.247	36.651	1.346	118.025	36.449	0.444	0.402	0.508	0.329	140.943	5579	1722
45	0.147	111.768	36.972	1.436	111.527	36.766	0.487	0.423	0.507	0.369	149.313	5274	1737
46	0.100	83.152	37.719	1.184	82.952	37.550	0.402	0.339	0.409	0.311	14.886	3929	1774
47	0.166	125.792	38.609	1.681	125.518	38.396	0.529	0.423	0.521	0.405	15.749	5942	1814
48	0.139	49.411	38.632	1.406	49.191	38.418	0.444	0.444	0.520	0.341	137.271	2327	1815
49	0.131	69.396	39.314	1.371	69.215	39.074	0.381	0.466	0.505	0.330	120.455	3272	1846
50	0.132	10.375	39.380	1.383	10.118	39.201	0.508	0.339	0.510	0.330	175.027	490	1852
51	0.123	16.531	39.506	1.316	16.320	39.328	0.444	0.381	0.468	0.335	26.520	779	1858
52	0.054	124.972	40.269	0.888	124.820	40.132	0.318	0.275	0.305	0.226	146.935	5901	1896
53	0.106	55.066	40.339	1.221	54.906	40.153	0.339	0.402	0.447	0.301	58.529	2599	1897
54	0.109	80.570	40.481	1.239	80.370	40.301	0.402	0.360	0.427	0.325	35.078	3806	1904
55	0.129	50.527	40.617	1.353	50.292	40.450	0.466	0.339	0.486	0.338	166.189	2380	1911
56	0.099	61.027	40.709	1.184	60.875	40.492	0.318	0.423	0.423	0.298	107.371	2881	1913
57	0.156	69.029	40.917	1.515	68.834	40.640	0.381	0.550	0.567	0.351	106.338	3257	1920
58	0.108	68.492	41.220	1.244	68.326	41.000	0.339	0.444	0.434	0.318	92.610	3233	1937
59	0.141	31.106	42.076	1.431	30.903	41.846	0.423	0.466	0.506	0.354	55.157	1469	1977
60	0.116	38.390	42.060	1.269	38.206	41.846	0.360	0.423	0.440	0.337	116.222	1811	1977
61	0.128	110.658	42.581	1.329	110.448	42.376	0.423	0.402	0.470	0.346	39.297	5229	2002
62	0.142	27.645	42.701	1.408	27.474	42.460	0.360	0.487	0.499	0.362	97.425	1302	2006
63	0.109	52.421	42.769	1.256	52.239	42.545	0.360	0.423	0.449	0.310	57.442	2479	2010
64	0.134	109.293	44.499	1.388	109.114	44.260	0.360	0.487	0.491	0.346	104.077	5160	2091
65	0.145	124.810	44.816	1.598	124.566	44.619	0.487	0.402	0.480	0.384	7.654	5894	2108
66	0.110	82.334	45.465	1.244	82.148	45.254	0.360	0.423	0.427	0.328	73.752	3890	2138
67	0.130	116.198	45.845	1.371	116.036	45.593	0.339	0.508	0.495	0.336	101.597	5487	2154
68	0.132	18.953	46.086	1.364	18.732	45.868	0.444	0.423	0.501	0.336	43.983	897	2167
69	0.119	52.663	46.330	1.286	52.472	46.122	0.381	0.423	0.460	0.330	55.136	2487	2179
70	0.119	51.761	46.461	1.334	51.562	46.228	0.381	0.466	0.491	0.308	61.151	2446	2184
71	0.125	25.739	46.780	1.299	25.569	46.546	0.339	0.466	0.465	0.344	89.360	1213	2199
72	0.139	106.833	46.917	1.413	106.638	46.672	0.381	0.487	0.504	0.352	106.036	5043	2205
