 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.122	112.542	12.200	1.461	112.374	11.959	0.402	0.466	0.476	0.326	110.881	5313	565
2	0.066	72.903	15.028	0.937	72.750	14.880	0.296	0.296	0.309	0.272	139.796	3441	703
3	0.127	34.544	17.533	1.371	34.375	17.272	0.339	0.508	0.508	0.318	78.244	1633	816
4	0.103	31.884	18.000	1.239	31.729	17.759	0.296	0.466	0.467	0.280	76.562	1506	839
5	0.134	89.607	19.837	1.388	89.366	19.643	0.466	0.402	0.531	0.320	143.892	4225	928
6	0.138	28.124	20.405	1.396	27.876	20.235	0.508	0.339	0.519	0.337	171.243	1323	956
7	0.125	44.599	20.973	1.353	44.450	20.701	0.318	0.508	0.499	0.319	98.478	2104	978
8	0.128	67.103	22.580	1.396	66.929	22.331	0.360	0.487	0.514	0.316	66.748	3174	1055
9	0.133	46.850	24.058	1.468	46.694	23.791	0.318	0.550	0.553	0.305	87.056	2210	1124
10	0.121	22.748	27.393	1.329	22.564	27.157	0.360	0.466	0.483	0.319	114.094	1070	1283
11	0.132	116.114	27.785	1.396	115.951	27.517	0.318	0.529	0.534	0.315	90.515	5483	1300
12	0.167	67.936	27.933	1.727	67.755	27.622	0.360	0.593	0.622	0.342	79.229	3210	1305
13	0.119	29.298	27.875	1.306	29.146	27.644	0.318	0.466	0.478	0.318	91.842	1380	1306
14	0.115	122.952	28.182	1.299	122.767	27.961	0.360	0.444	0.485	0.301	120.879	5803	1321
15	0.134	95.494	28.827	1.418	95.292	28.575	0.402	0.487	0.522	0.328	61.356	4513	1350
16	0.116	111.303	29.186	1.323	111.146	28.935	0.318	0.487	0.491	0.302	79.761	5260	1367
17	0.144	99.645	30.709	1.503	99.462	30.416	0.360	0.572	0.562	0.326	80.838	4709	1437
18	0.141	91.104	32.197	1.473	90.911	31.940	0.381	0.529	0.557	0.322	67.370	4304	1509
19	0.131	86.231	32.239	1.396	86.064	31.983	0.339	0.508	0.525	0.318	72.446	4076	1511
20	0.151	114.232	33.048	1.486	114.067	32.766	0.360	0.550	0.535	0.359	99.653	5392	1548
21	0.134	65.466	33.116	1.413	65.299	32.872	0.339	0.508	0.509	0.334	83.350	3092	1553
22	0.043	30.957	33.224	0.777	30.840	33.126	0.233	0.212	0.255	0.213	148.233	1457	1565
23	0.141	35.580	33.465	1.515	35.370	33.232	0.444	0.466	0.541	0.331	130.569	1673	1570
24	0.133	115.189	33.922	1.401	114.998	33.676	0.360	0.508	0.509	0.333	105.450	5438	1591
25	0.113	58.801	34.311	1.418	58.653	34.057	0.296	0.529	0.521	0.276	85.817	2776	1609
26	0.041	131.233	34.526	0.810	131.106	34.417	0.254	0.254	0.250	0.210	133.830	6196	1626
27	0.140	100.248	34.728	1.448	100.034	34.480	0.423	0.487	0.547	0.326	125.490	4732	1629
28	0.044	10.783	34.641	0.883	10.668	34.502	0.233	0.254	0.245	0.230	96.614	507	1630
29	0.108	85.070	35.089	1.244	84.857	34.904	0.423	0.360	0.461	0.298	32.566	4022	1649
30	0.121	18.404	36.608	1.311	18.203	36.407	0.402	0.402	0.493	0.312	42.378	870	1720
31	0.112	113.474	36.882	1.326	113.242	36.661	0.423	0.444	0.478	0.300	128.750	5356	1732
32	0.139	78.125	37.640	1.431	77.936	37.380	0.381	0.508	0.521	0.339	67.380	3692	1766
33	0.106	123.559	38.373	1.269	123.338	38.206	0.444	0.318	0.447	0.301	7.989	5837	1805
34	0.136	106.626	38.669	1.415	106.362	38.523	0.529	0.296	0.557	0.312	177.001	5029	1820
35	0.134	88.881	38.760	1.388	88.667	38.544	0.423	0.444	0.521	0.326	49.405	4200	1821
