 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.110	67.615	16.746	1.251	67.416	16.574	0.423	0.339	0.430	0.325	7.129	3192	783
2	0.181	83.700	16.957	1.775	83.481	16.637	0.487	0.593	0.596	0.387	111.292	3953	786
3	0.121	50.691	18.044	1.329	50.440	17.886	0.508	0.318	0.496	0.309	168.962	2388	845
4	0.121	50.470	18.603	1.311	50.250	18.436	0.444	0.339	0.448	0.345	173.314	2379	871
5	0.100	99.849	20.430	1.202	99.674	20.214	0.339	0.423	0.429	0.296	59.087	4719	955
6	0.111	80.545	21.342	1.226	80.349	21.167	0.402	0.360	0.448	0.315	37.988	3804	1000
7	0.112	100.817	21.748	1.274	100.584	21.569	0.444	0.360	0.462	0.310	25.351	4764	1019
8	0.115	66.032	21.809	1.281	65.807	21.654	0.466	0.318	0.462	0.318	175.358	3115	1023
9	0.103	70.655	22.599	1.196	70.485	22.394	0.339	0.402	0.419	0.312	122.088	3335	1058
10	0.087	95.391	22.600	1.077	95.208	22.458	0.360	0.296	0.367	0.302	177.671	4502	1061
11	0.115	76.130	23.092	1.286	75.904	22.924	0.466	0.339	0.476	0.307	22.141	3597	1083
12	0.084	101.898	23.905	1.077	101.727	23.749	0.339	0.318	0.372	0.287	44.644	4812	1122
13	0.116	14.558	24.905	1.274	14.372	24.680	0.360	0.444	0.452	0.328	110.206	684	1166
14	0.096	22.123	26.365	1.154	21.971	26.162	0.296	0.423	0.420	0.291	104.391	1042	1236
15	0.106	111.068	27.015	1.311	110.871	26.797	0.381	0.423	0.467	0.290	133.322	5239	1266
16	0.101	126.786	27.205	1.202	126.556	27.030	0.423	0.339	0.412	0.313	29.215	5990	1277
17	0.093	69.295	27.349	1.107	69.109	27.199	0.381	0.296	0.390	0.304	170.990	3269	1285
18	0.079	63.223	27.747	1.022	63.077	27.580	0.296	0.339	0.349	0.288	122.439	2983	1303
19	0.083	101.787	27.807	1.052	101.642	27.622	0.296	0.360	0.364	0.290	97.619	4806	1305
20	0.108	65.382	28.139	1.232	65.214	27.919	0.360	0.423	0.437	0.316	123.411	3085	1319
21	0.095	106.265	28.084	1.154	106.066	27.919	0.381	0.339	0.425	0.285	141.710	5014	1319
22	0.118	42.887	29.365	1.304	42.672	29.168	0.423	0.402	0.460	0.328	139.829	2022	1378
23	0.091	63.448	29.774	1.124	63.288	29.591	0.339	0.360	0.364	0.318	121.469	2995	1398
24	0.111	66.845	29.799	1.264	66.675	29.591	0.339	0.423	0.471	0.300	120.178	3152	1398
25	0.120	23.052	29.868	1.299	22.818	29.697	0.466	0.339	0.465	0.328	162.589	1083	1403
26	0.065	7.817	30.977	0.992	7.684	30.798	0.275	0.339	0.312	0.264	116.618	366	1455
27	0.106	33.169	32.589	1.221	32.956	32.427	0.423	0.318	0.439	0.308	167.834	1563	1532
28	0.110	64.198	32.727	1.269	64.029	32.512	0.360	0.423	0.465	0.301	121.405	3028	1536
29	0.084	7.840	32.928	1.154	7.684	32.724	0.318	0.381	0.349	0.305	116.536	366	1546
30	0.098	43.472	33.098	1.167	43.307	32.914	0.339	0.381	0.388	0.321	110.669	2051	1555
31	0.112	55.222	33.122	1.264	55.054	32.914	0.339	0.423	0.460	0.309	115.232	2603	1555
32	0.086	99.688	33.157	1.099	99.526	32.978	0.339	0.360	0.398	0.275	125.984	4705	1558
33	0.114	45.283	33.329	1.264	45.127	33.105	0.318	0.444	0.457	0.318	93.128	2136	1564
34	0.117	82.015	33.603	1.311	81.852	33.359	0.318	0.487	0.473	0.316	85.486	3874	1576
35	0.098	39.802	33.742	1.184	39.645	33.528	0.318	0.423	0.419	0.296	104.204	1879	1584
36	0.095	106.533	33.717	1.154	106.320	33.570	0.423	0.296	0.427	0.282	18.862	5031	1586
37	0.102	76.330	33.738	1.196	76.115	33.592	0.423	0.318	0.423	0.308	11.172	3602	1587
38	0.091	23.755	34.181	1.142	23.558	34.015	0.381	0.339	0.401	0.289	142.195	1119	1607
39	0.119	45.748	34.593	1.299	45.593	34.354	0.318	0.487	0.483	0.313	97.648	2158	1623
40	0.104	66.601	34.667	1.209	66.442	34.459	0.318	0.423	0.429	0.308	101.624	3143	1628
41	0.117	44.626	35.794	1.311	44.471	35.539	0.318	0.487	0.486	0.306	82.036	2107	1679
42	0.125	109.112	36.247	1.376	108.945	35.983	0.339	0.508	0.495	0.323	92.638	5152	1700
43	0.064	7.193	38.597	1.052	7.070	38.418	0.275	0.360	0.357	0.229	80.542	340	1815
44	0.098	100.477	38.791	1.172	100.288	38.608	0.360	0.381	0.432	0.289	130.637	4742	1824
45	0.110	86.531	38.907	1.256	86.318	38.735	0.444	0.339	0.446	0.314	172.889	4085	1830
46	0.100	32.427	39.169	1.179	32.258	38.968	0.318	0.402	0.417	0.305	81.234	1530	1841
47	0.102	60.946	39.381	1.196	60.791	39.180	0.318	0.423	0.413	0.315	92.937	2876	1851
48	0.110	38.118	39.538	1.276	37.952	39.328	0.339	0.423	0.480	0.291	57.976	1801	1858
49	0.107	85.025	39.595	1.221	84.815	39.434	0.423	0.318	0.442	0.307	156.745	4010	1863
50	0.105	106.685	40.101	1.214	106.532	39.878	0.318	0.444	0.436	0.306	98.473	5037	1884
51	0.120	61.037	40.158	1.323	60.875	39.942	0.339	0.444	0.465	0.328	96.321	2878	1887
52	0.109	76.388	40.441	1.244	76.200	40.238	0.381	0.402	0.450	0.308	48.670	3612	1901
53	0.116	71.112	40.423	1.294	70.866	40.259	0.466	0.318	0.468	0.317	11.600	3358	1902
54	0.102	29.695	40.998	1.214	29.506	40.809	0.381	0.381	0.441	0.294	46.488	1403	1928
55	0.101	57.171	41.232	1.256	57.002	41.000	0.318	0.466	0.485	0.265	112.845	2697	1937
56	0.111	77.543	41.906	1.281	77.343	41.720	0.402	0.381	0.474	0.299	38.102	3666	1971
57	0.098	119.412	42.460	1.204	119.274	42.228	0.275	0.444	0.462	0.270	102.869	5638	1995
58	0.113	37.409	42.553	1.291	37.232	42.333	0.360	0.466	0.484	0.298	118.237	1762	2000
59	0.104	38.219	42.784	1.256	38.058	42.566	0.318	0.444	0.447	0.297	102.623	1801	2011
60	0.123	61.933	42.989	1.329	61.764	42.736	0.339	0.487	0.503	0.310	109.676	2922	2019
61	0.100	109.699	43.191	1.172	109.516	42.990	0.360	0.381	0.412	0.309	53.003	5182	2031
62	0.114	84.524	43.768	1.281	84.370	43.540	0.318	0.466	0.467	0.310	88.576	3991	2057
63	0.113	113.551	43.854	1.279	113.390	43.624	0.339	0.466	0.454	0.316	103.149	5362	2061
64	0.102	75.442	44.442	1.209	75.205	44.302	0.466	0.275	0.457	0.284	175.787	3558	2093
65	0.109	36.599	44.528	1.256	36.386	44.344	0.423	0.360	0.455	0.305	150.226	1726	2095
66	0.107	83.740	45.074	1.256	83.502	44.894	0.444	0.339	0.461	0.296	23.845	3959	2121
67	0.093	73.525	45.250	1.172	73.321	45.085	0.402	0.318	0.377	0.314	7.717	3472	2130
68	0.103	86.802	47.064	1.179	86.614	46.884	0.360	0.360	0.414	0.316	133.732	4096	2215
69	0.111	69.313	47.340	1.274	69.109	47.159	0.423	0.360	0.455	0.311	30.777	3277	2228
70	0.106	80.943	47.581	1.209	80.730	47.434	0.423	0.318	0.440	0.307	168.121	3817	2241
71	0.108	55.748	47.673	1.286	55.520	47.498	0.444	0.360	0.497	0.278	148.748	2625	2244
72	0.093	124.495	47.710	1.112	124.312	47.540	0.360	0.339	0.365	0.325	154.727	5879	2246
73	0.101	56.301	47.895	1.184	56.092	47.731	0.402	0.339	0.420	0.306	155.431	2656	2255
74	0.126	38.135	49.580	1.346	37.931	49.361	0.402	0.444	0.497	0.324	51.857	1802	2332
75	0.102	54.606	49.911	1.209	54.377	49.763	0.444	0.296	0.460	0.281	162.806	2573	2351
76	0.112	49.595	50.257	1.299	49.403	50.038	0.381	0.423	0.461	0.308	50.871	2346	2364
77	0.095	121.458	50.277	1.142	121.285	50.102	0.360	0.360	0.361	0.335	50.674	5736	2367
