 	Area	X	Y	Perim.	BX	BY	Width	Height	Major	Minor	Angle	XStart	YStart
1	0.048	111.363	13.250	0.872	111.273	13.081	0.169	0.339	0.341	0.179	89.980	5262	618
2	0.116	45.827	18.609	1.269	45.656	18.394	0.360	0.423	0.459	0.322	117.999	2160	869
3	0.123	51.845	19.071	1.336	51.689	18.817	0.318	0.487	0.483	0.325	87.287	2450	889
4	0.049	77.808	20.508	0.900	77.639	20.384	0.339	0.254	0.356	0.174	24.794	3679	963
5	0.103	27.054	20.827	1.167	26.861	20.659	0.381	0.339	0.402	0.328	160.454	1274	976
6	0.135	68.065	21.222	1.396	67.839	21.018	0.444	0.402	0.508	0.338	142.898	3209	993
7	0.135	72.638	21.359	1.366	72.411	21.167	0.444	0.381	0.484	0.356	30.206	3431	1000
8	0.123	54.274	21.741	1.341	54.102	21.505	0.339	0.487	0.484	0.324	79.934	2564	1016
9	0.135	55.167	22.484	1.383	54.991	22.246	0.360	0.487	0.498	0.346	102.774	2602	1051
10	0.137	27.189	22.460	1.431	26.945	22.267	0.487	0.402	0.503	0.346	23.229	1286	1052
11	0.130	63.123	22.747	1.394	62.886	22.542	0.466	0.402	0.494	0.335	34.004	2983	1065
12	0.112	31.253	23.274	1.304	31.094	23.008	0.318	0.508	0.483	0.294	109.298	1473	1087
13	0.118	63.999	23.238	1.329	63.818	23.008	0.360	0.466	0.473	0.317	73.030	3023	1087
14	0.104	46.939	23.768	1.209	46.715	23.622	0.444	0.296	0.433	0.307	0.241	2213	1116
15	0.121	93.898	23.901	1.286	93.662	23.728	0.466	0.339	0.468	0.328	17.627	4435	1121
16	0.129	49.125	23.955	1.341	48.895	23.770	0.466	0.360	0.484	0.340	160.390	2317	1123
17	0.130	60.712	23.947	1.353	60.473	23.770	0.487	0.339	0.501	0.332	172.961	2864	1123
18	0.147	29.630	24.477	1.443	29.379	24.278	0.508	0.381	0.516	0.362	170.057	1398	1147
19	0.102	20.642	25.912	1.179	20.447	25.760	0.402	0.318	0.423	0.307	18.754	972	1217
20	0.121	40.033	26.924	1.311	39.814	26.734	0.444	0.360	0.475	0.323	157.527	1887	1263
21	0.121	87.974	27.489	1.311	87.799	27.263	0.360	0.444	0.481	0.319	116.069	4151	1288
22	0.142	70.932	27.617	1.556	70.739	27.368	0.381	0.550	0.530	0.340	106.268	3346	1293
23	0.122	89.868	27.675	1.341	89.704	27.432	0.339	0.487	0.501	0.310	103.548	4242	1296
24	0.128	96.871	27.682	1.341	96.647	27.496	0.444	0.381	0.477	0.342	22.169	4578	1299
25	0.119	76.274	27.741	1.264	76.094	27.538	0.360	0.402	0.419	0.362	60.796	3601	1301
26	0.121	78.918	27.698	1.306	78.676	27.538	0.466	0.318	0.472	0.325	172.704	3723	1301
27	0.120	39.776	28.579	1.299	39.560	28.406	0.444	0.360	0.456	0.334	13.852	1878	1342
28	0.117	75.576	28.668	1.286	75.396	28.448	0.360	0.444	0.441	0.338	112.867	3567	1344
29	0.133	32.790	28.699	1.366	32.554	28.512	0.466	0.360	0.481	0.351	8.337	1550	1347
30	0.095	87.882	28.710	1.124	87.694	28.554	0.381	0.318	0.392	0.307	11.278	4149	1349
31	0.124	57.388	29.094	1.311	57.150	28.935	0.466	0.339	0.463	0.341	176.315	2706	1367
32	0.118	84.755	29.631	1.286	84.582	29.400	0.360	0.444	0.449	0.335	109.488	4002	1389
33	0.135	113.323	29.612	1.383	113.072	29.443	0.487	0.360	0.496	0.347	174.096	5349	1391
34	0.146	76.578	29.904	1.456	76.348	29.697	0.466	0.423	0.510	0.365	32.493	3618	1403
35	0.138	105.139	30.092	1.388	104.923	29.866	0.423	0.444	0.493	0.357	128.755	4963	1411
36	0.144	50.066	30.363	1.426	49.890	30.099	0.360	0.508	0.515	0.355	97.034	2365	1422
37	0.144	48.914	30.409	1.413	48.683	30.205	0.466	0.402	0.516	0.356	32.793	2311	1427
38	0.092	59.318	30.433	1.137	59.161	30.226	0.296	0.402	0.413	0.283	79.254	2802	1428
39	0.117	49.568	30.678	1.269	49.403	30.459	0.339	0.444	0.454	0.329	76.999	2340	1439
40	0.109	106.227	30.949	1.239	106.045	30.755	0.360	0.402	0.437	0.317	126.110	5013	1453
41	0.094	38.777	31.240	1.142	38.587	31.073	0.381	0.339	0.402	0.298	39.320	1831	1468
42	0.129	69.547	31.356	1.323	69.321	31.178	0.444	0.360	0.450	0.364	11.193	3283	1473
43	0.123	45.724	31.482	1.353	45.487	31.306	0.466	0.360	0.482	0.324	27.265	2160	1479
44	0.131	107.971	31.753	1.371	107.760	31.538	0.423	0.423	0.494	0.337	42.670	5103	1490
45	0.133	114.129	32.160	1.394	113.919	31.919	0.423	0.466	0.515	0.329	50.208	5394	1508
46	0.128	26.771	32.912	1.359	26.585	32.681	0.381	0.466	0.489	0.334	123.218	1259	1544
47	0.131	39.049	33.141	1.371	38.798	32.978	0.508	0.339	0.508	0.329	174.375	1839	1558
48	0.125	27.157	33.492	1.329	26.988	33.253	0.339	0.466	0.469	0.338	95.049	1282	1571
49	0.131	90.800	33.687	1.359	90.614	33.443	0.360	0.487	0.496	0.336	71.911	4289	1580
50	0.134	121.527	33.793	1.359	121.306	33.592	0.444	0.402	0.500	0.341	144.614	5735	1587
51	0.131	114.602	33.805	1.353	114.364	33.634	0.487	0.339	0.504	0.331	13.801	5413	1589
52	0.125	97.749	34.014	1.306	97.578	33.782	0.339	0.444	0.452	0.351	86.057	4617	1596
53	0.125	54.325	34.342	1.371	54.144	34.121	0.381	0.466	0.511	0.312	61.567	2565	1612
54	0.116	42.912	34.660	1.264	42.693	34.502	0.444	0.318	0.456	0.325	1.531	2023	1630
55	0.136	96.439	34.982	1.408	96.266	34.734	0.339	0.508	0.519	0.334	92.979	4552	1641
56	0.110	100.443	35.042	1.239	100.288	34.819	0.318	0.444	0.457	0.306	109.524	4741	1645
57	0.133	104.738	35.153	1.394	104.479	34.967	0.508	0.381	0.484	0.349	165.613	4945	1652
58	0.131	50.966	35.425	1.388	50.800	35.179	0.339	0.487	0.494	0.337	94.958	2405	1662
59	0.131	65.033	35.438	1.376	64.791	35.264	0.487	0.360	0.486	0.343	8.431	3070	1666
60	0.120	76.444	36.174	1.286	76.242	35.983	0.402	0.402	0.459	0.332	136.452	3604	1700
61	0.138	111.788	36.772	1.376	111.570	36.555	0.423	0.444	0.484	0.361	127.539	5276	1727
62	0.108	40.062	36.963	1.226	39.878	36.766	0.381	0.381	0.421	0.328	145.200	1889	1737
63	0.108	54.397	37.242	1.256	54.229	37.020	0.339	0.444	0.450	0.304	105.237	2567	1749
64	0.097	51.128	37.217	1.154	50.927	37.063	0.402	0.318	0.402	0.308	161.464	2410	1751
65	0.121	23.068	37.319	1.294	22.839	37.148	0.444	0.339	0.448	0.343	167.213	1085	1755
66	0.113	92.221	37.762	1.244	92.033	37.550	0.381	0.402	0.414	0.349	117.522	4353	1774
67	0.114	112.972	37.796	1.256	112.755	37.613	0.423	0.360	0.452	0.322	24.039	5340	1777
68	0.122	78.033	38.200	1.316	77.809	38.015	0.444	0.381	0.475	0.328	32.481	3687	1796
69	0.127	19.338	38.809	1.346	19.135	38.587	0.402	0.444	0.481	0.337	126.928	908	1823
70	0.116	106.030	38.821	1.286	105.854	38.608	0.360	0.444	0.454	0.324	69.886	5008	1824
71	0.119	59.815	38.968	1.274	59.605	38.777	0.423	0.381	0.470	0.322	144.136	2820	1832
72	0.116	48.182	39.280	1.291	47.985	39.052	0.381	0.444	0.474	0.313	60.039	2277	1845
73	0.114	103.684	39.304	1.251	103.484	39.116	0.402	0.360	0.430	0.338	33.195	4897	1848
74	0.104	19.920	39.922	1.196	19.727	39.751	0.402	0.339	0.398	0.334	8.994	938	1878
75	0.102	84.428	40.130	1.209	84.264	39.920	0.318	0.423	0.439	0.295	98.460	3985	1886
76	0.111	99.879	40.177	1.244	99.674	39.984	0.402	0.381	0.450	0.313	138.221	4713	1889
77	0.134	101.119	40.424	1.383	100.944	40.174	0.339	0.487	0.501	0.340	81.127	4776	1898
78	0.116	98.192	40.426	1.269	98.023	40.217	0.360	0.423	0.456	0.323	61.838	4638	1900
79	0.116	88.663	40.642	1.274	88.498	40.407	0.339	0.466	0.471	0.315	108.901	4185	1909
80	0.129	26.541	41.071	1.388	26.374	40.809	0.339	0.529	0.507	0.325	92.838	1252	1928
81	0.136	76.817	41.168	1.391	76.645	40.915	0.339	0.487	0.489	0.354	93.414	3626	1933
82	0.123	114.227	41.226	1.329	114.004	41.042	0.444	0.381	0.482	0.324	144.665	5389	1939
83	0.123	86.418	41.736	1.311	86.254	41.487	0.318	0.487	0.487	0.322	90.342	4081	1960
84	0.134	89.982	41.713	1.364	89.768	41.487	0.423	0.444	0.476	0.357	123.161	4247	1960
85	0.138	81.935	41.968	1.406	81.724	41.741	0.444	0.444	0.493	0.357	49.037	3872	1972
86	0.116	91.496	42.166	1.299	91.313	41.952	0.360	0.444	0.468	0.316	63.557	4322	1982
87	0.136	71.565	42.408	1.371	71.374	42.185	0.402	0.444	0.493	0.352	126.674	3374	1993
88	0.122	30.573	42.497	1.311	30.374	42.291	0.402	0.402	0.478	0.325	136.176	1437	1998
89	0.139	79.300	43.204	1.456	79.100	42.968	0.402	0.466	0.481	0.367	56.587	3746	2030
90	0.128	124.504	43.423	1.341	124.291	43.222	0.423	0.402	0.482	0.338	41.753	5883	2042
91	0.107	82.013	43.558	1.269	81.788	43.392	0.444	0.318	0.463	0.294	20.530	3872	2050
92	0.103	76.442	44.307	1.219	76.264	44.090	0.339	0.444	0.457	0.286	116.915	3608	2083
93	0.128	80.971	44.698	1.383	80.772	44.471	0.402	0.444	0.475	0.344	119.375	3823	2101
94	0.141	43.197	44.716	1.406	42.990	44.492	0.444	0.444	0.516	0.347	134.289	2034	2102
95	0.124	68.496	45.040	1.304	68.284	44.831	0.423	0.402	0.463	0.341	144.667	3233	2118
96	0.125	43.557	45.307	1.329	43.349	45.085	0.402	0.423	0.476	0.334	50.551	2059	2130
97	0.141	74.142	45.340	1.418	73.956	45.085	0.381	0.508	0.498	0.360	76.434	3502	2130
98	0.127	78.982	45.340	1.371	78.761	45.148	0.444	0.381	0.469	0.344	152.240	3726	2133
99	0.118	88.318	45.552	1.256	88.096	45.381	0.444	0.339	0.438	0.342	1.046	4169	2144
100	0.138	40.806	46.116	1.418	40.576	45.889	0.444	0.444	0.518	0.340	46.399	1929	2168
101	0.120	51.937	46.104	1.281	51.710	45.932	0.444	0.339	0.450	0.340	171.627	2448	2170
102	0.135	25.677	46.235	1.401	25.485	45.995	0.381	0.487	0.500	0.343	117.990	1210	2173
103	0.099	86.925	46.442	1.142	86.741	46.270	0.360	0.360	0.366	0.345	33.409	4105	2186
104	0.131	19.107	47.018	1.359	18.881	46.800	0.423	0.423	0.496	0.337	47.223	903	2211
105	0.112	114.559	47.594	1.239	114.406	47.371	0.318	0.444	0.454	0.316	78.742	5411	2238
106	0.105	28.774	48.132	1.226	28.596	47.921	0.339	0.423	0.423	0.317	106.488	1356	2264
